id,country,description,designation,points,price,province,region_1,region_2,variety,winery
141923,France,"Oily and unexpressive, with aromas of wax beans and butterscotch. Underripe nectarine flavors carry the dull palate to an equally boring finish. Tasted twice. Imported by Diageo Chateau & Estates.",Caillou Blanc,80,24.0,Bordeaux,Bordeaux Blanc,,Bordeaux-style White Blend,Château Talbot
141924,Argentina,"Rubbery and jammy, with condensed aromas of cough drops and cherry sucking candy. Finishes astringent and cloying.",,80,6.0,Mendoza Province,Mendoza,,Cabernet Sauvignon,Funky Llama
141925,Chile,"Soft and melony, with little edge. Sour apple and lemon flavors, with sherry on the finish. Doesn't expand at all on the palate.",,80,7.0,Curicó Valley,,,Sauvignon Blanc,Terra Nova
141926,Argentina,"Starts with sweaty leather and peanut aromas before moving on to linear, sour flavors. Pure acid on the finish does nothing to make it chummier.",,80,7.0,Mendoza Province,Mendoza,,Merlot,San Telmo
141927,Greece,"Gold in color, with heavy aromas of corn oil, buttered root vegetables and chemical. A very strange bird that seems a touch oxidized. The edges are duller than a butter knife. Imported by Fantis Imports, Inc.",White Dry Wine,80,22.0,Drama,,,White Blend,Chateau Nico Lazaridi
141928,US,"This is a big, lushly textured wine that has the intensity of mountain fruit without the hard tannins. Blackberry and vanilla coat the palate, followed by lingering notes of plum, cassis and sweet oak.",,92,50.0,California,Napa Valley,Napa,Bordeaux-style Red Blend,Spring Mountain Vineyard
141929,US,"Smoky and tarry at first, later opening into black cherry and tobacco notes. Long, intense and tannic on the finish; needs time. Try around 2010. A blend of 57% Merlot and 43% Cabernet Sauvignon.",Red Wine,91,60.0,California,Napa Valley,Napa,Bordeaux-style Red Blend,Cloud View
141930,US,"With Merlot and Cabernet Franc dominating the blend, this is a soft, gentle wine, with silky, light tannins and ripe flavors of cherries and oak. Drink now.",The Ghost,86,42.0,California,Napa Valley,Napa,Bordeaux-style Red Blend,2820 Wine Co.
141931,US,"Young, soft and a bit jammy-syrupy, this Pinot may benefit from a year or two in the cellar. It has a rich, ripe core of black cherry fruit, with an edge of sweetened coffee, although it's a totally dry wine.",Sleepy Hollow Vineyard,86,18.0,California,Monterey County,Central Coast,Pinot Noir,Logan
141932,US,"Gulpable, delicious, easy, fruity, delightful; these are a few words that come to mind with this wine. The apple, peach, fig, orange zest and vanilla flavors are framed in zesty acidity, with an ultraclean, dry but ripe finish.",,86,15.0,California,Clear Lake,Mendocino/Lake Counties,Pinot Grigio,Brassfield
141933,US,"This is one of those high-alcohol, Porty Zins. With nearly 16% alcohol, it's like a mocha chocolate drink infused with cassis, black cherries and raspberries, then sprinkled with cinnamon and nutmeg. Thankfully it's dry, which makes it worthy of recommendation.",,86,28.0,California,Mendocino,Mendocino/Lake Counties,Zinfandel,Dogwood
141934,US,"Cuvaison's regular '03 Pinot is a little overripe and unbalanced. So is this wine, although it's richer and more concentrated. It's a big, thick wine, too soft, with cocoa and cherry-berry flavors. Simply lacks the flair and finesse you expect at this price.",Estate Selection,86,42.0,California,Carneros,Napa-Sonoma,Pinot Noir,Cuvaison
141935,US,"This vineyard in the southern Salinas Valley has been getting really interesting in recent years. This is the first Bernabe Pinot Noir that's captured my attention. It's dry and nicely varietal, scoring well on the deliciousness scale.",San Bernabe Vineyard,86,14.0,California,Monterey County,Central Coast,Pinot Noir,Night Owl
141936,Chile,"Dark and rubbery, with typical spice, berry and enough oak to come across woody. Ripe and ample in the mouth, with black plum and cedary oak. Chocolate and a pinch of pepper work the finish. Quite saturated, with a lot of flavor. Imported by Canandaigua Wine Co.",Barrica Selection,86,13.0,Maipo Valley,,,Syrah,Santa Carolina
141937,Italy,"A frothy, fun and festive wine from one of the area's biggest producers. This wine shows grassy notes, mineral tones, generous peach and honey. Imported by Italian Wine Growers.",,86,11.0,Piedmont,Moscato d'Asti,,Moscato,Vallebelbo
141938,US,"Cherry fruit and a strong herbal, earthy component tells the story here. The fruit shows some concentration, but at the expense of rough tannins and a bit of heat in the finish.",Famiglia Vineyards,85,30.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Cave B
141939,Spain,"Pedestrian yet entirely solid, with nice citrus and apple flavors. A very easy wine to understand, with seltzer and grapefruit on the finish along with a slight twinge of mushroom. Good cava that will go down easy. Imported by Admiral Wine Imports.",Brut,85,7.0,Catalonia,Cava,,Sparkling Blend,Fleur de Nuit
141940,US,"Lots of toasty oak on this very dry wine, and a big burst of citrusy acids. In fact the fruit veers toward lemons, limes and grapefruits, just nudging into riper green apples and peaches.",Reserve Selection,85,14.0,California,Russian River Valley,Sonoma,Chardonnay,Hayman & Hill
141941,US,A Bordeaux blend whose oaky nose is leavened with leather and tobacco scents. The cherry and plum fruit flavors are substantial enough to bring the wine into a briefly sweet pie cherry midpalate. Chewy and astringent on the finish.,,85,20.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,Kestrel
141942,US,"Here's a rich, dense Merlot that's very dry, yet packed with fruity flavors suggesting red and black cherries, red plums, cocoa and green olives. It's smooth, but could use firmer acids.",Estate,85,38.0,California,Rutherford,Napa,Merlot,Sawyer
141943,US,"Dry, fruity and smooth, this likeable wine has much in common with more expensive Merlots. Although it's a bit one-dimensional, it shows black cherry, mocha and herb flavors with a good mouthfeel.",,85,14.0,California,Napa Valley,Napa,Merlot,Screw Kappa Napa
141944,US,"Tastes like a very good and properly varietal Cabernet Sauvignon, minus the depth of cassis, leaving ripe red and black cherries and oak. The wine is very soft, which suggests drinking now.",,85,28.0,California,Alexander Valley,Sonoma,Cabernet Franc,Selby
141945,US,"This is a good value Merlot because there's a lot going on in the bottle, at a fair price. The wine is fully dry and balanced. Flavorwise, it offers a subtle blend of cherries, herbs, sweet tobacco and smoky oak. Nothing stands out, but the end result is a gentle wine that you don't get tired of sipping.",,85,10.0,California,California,California Other,Merlot,Twin Fin
141946,Chile,"Nicely colored, with blueberry and raspberry fruit. Seems solid, and it is, but there's a gigantic wave of acidity that mills around the middle, and the more you sip it the more sour it gets. Really needs food to show its best.",Old Vines Reserva,85,,Curicó Valley,,,Cabernet Sauvignon-Malbec,Millaman
141947,US,"A little earthy and rustic, this Cab has a tobacco-and-herb edge to the blackberry and coffee flavors. It's very dry and fairly tannic, with pronounced oak. Has some elegance, but doesn't seem to be an ager, so drink now.",,85,50.0,California,Oakville,Napa,Cabernet Sauvignon,Miner
141948,US,"The nose perks your interest with unusual scents of fresh cut herb, cherry, anise and watermelon. A modest wine, not especially ripe-tasting despite its relatively high brix (26.2).",,85,32.0,Washington,Walla Walla Valley (WA),Columbia Valley,Merlot,Whitman Cellars
141949,US,"There's lots of vanilla, toast and wood sap in the aroma, with notes of clove and mint beside riper red cherry. Drinks sweet in cherry fruit, but turns sharp on the finish.",Tietjen Vineyard,85,65.0,California,Rutherford,Napa,Cabernet Sauvignon,Elyse
141950,US,"It may have a statewide appellation, but this wine showcases the winery's skill in crafting complex Cabs at all price levels. With blackberry, cassis, coffee and oak flavors and long, dry finish, it's a fine, very drinkable wine.",,85,15.0,California,California,California Other,Cabernet Sauvignon,Chateau St. Jean
141951,US,"This wine shows some stuffing, with black cherry/black olive flavors and thick, rough tannins. Notes of moist earth, barnyard and alcohol burn through the finish. Though the label says 14% alcohol, itfeels higher.",Famiglia Vineyards,85,30.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,Cave B
141952,Spain,"Light aromas of petrol and lemon-lime are entirely correct for cava, and the palate pushes fresh fruit in the tangerine and grapefruit realm. Has a bit of heft and zap, with a dry, largely clean finish. Fine on its own; maybe better in a Spanish-style mimosa. Imported by CIV/USA.",Brut,85,9.0,Catalonia,Cava,,Sparkling Blend,Cristalino
141953,US,"Simple and clean, this Pinot has good qualities and offers pleasure without being complex. It's light-bodied, dry and silky, with cherry, cola and rhubarb pie flavors.",,85,28.0,California,Russian River Valley,Sonoma,Pinot Noir,Davis Bynum
141954,US,"Dark, jammy, thick on the tongue and bursting with fresh fruit, this Zin is likeable from the get go. It's not subtle about the way it delivers its no-holds-barred blueberry, blackberry and cherry flavors, wrapped in rich tannins.",Old Vine,85,13.0,California,Lodi,Central Valley,Zinfandel,Clay Station
141955,US,"Organically grown, this wine is clean and vibrant, with bright acidity and a dry, crisp mouthfeel. It doesn't show Viognier's usual flamboyant, exotic flavors, but instead shows a lean, citrus and floral elegance.",,85,18.0,California,Mendocino County,Mendocino/Lake Counties,Viognier,Bonterra
141956,US,"Hard and tannic with scents of old leather. Very slowly the black cherry fruit emerges, along with moist earth, coconut and vanilla. Barrel flavors overpower the lightweight fruit, which is simply plowed under with oak. The hot, bitter tannins add a jarring note to the finish.",Old Vine Estate,85,50.0,Washington,Yakima Valley,Columbia Valley,Cabernet Sauvignon,Kestrel
141957,Spain,"Clean but quiet aromas lead to sweet flavors, predominantly candied peach, cantaloupe and dried apricot. Fairly lively in the mouth, almost to the point of being too bubbly. Overall it tastes good even if it's jumpy. Imported by Iberian Wine Importers.",Semi Seco,85,12.0,Catalonia,Cava,,White Blend,Lacatus
141958,US,"Similar to Miner's '02 Cab, this wine shares the same rusticity. The tannins overcome the fruit, which struggles to express itself, and the wine seems unlikely to age well. A lighter style Bordeaux blend that has some elegance.",The Oracle,85,50.0,California,Napa Valley,Napa,Cabernet Blend,Miner
141959,US,"Light and fruity in cherry flavors, with a sprinkling of Provençal herbs, this dry wine has thick, dusty tannins that call for a rich steak or lamb. Drink now.",,85,18.0,California,Lake County,Mendocino/Lake Counties,Cabernet Franc,Steele
141960,US,"An unusual blend of two widely separated coastal counties. Dry, full-bodied, crisp and tasty in cherry, cola and oak, this Pinot also has some pretty firm background tannins that make it a bit tough now.",San Luis Obispo - Mendocino Counties,89,24.0,California,California,California Other,Pinot Noir,Row Eleven
141961,US,"This wine is a bit too young now. All the parts haven't come together. The smooth, ripe tannins, black currant and cocoa flavors, polished oak and crisp acids should mesh by 2007.",Morisoli Vineyard,89,65.0,California,Rutherford,Napa,Cabernet Sauvignon,Elyse
141962,Germany,"True to the style at Pauly-Bergweiler, this is a sweet, rich wine, with superripe apple, pear and even tropical fruit notes. There's also a bit of diesel and slate and good acidity for balance. Finishes long and mouthwatering. Imported by Winesellers Ltd.",Bernkasteler Badstube Spätlese,89,30.0,Mosel-Saar-Ruwer,,,Riesling,Dr. Pauly Bergweiler
141963,US,"Tasted along with Garretson's other reds, this one's considerably crisper and livelier in the mouth. It's also drier, with a tobacco and roasted coffee bean edge to the cherries and red plums. The finish is long on cherry fruit.",The Graosta,89,28.0,California,Paso Robles,Central Coast,Mourvèdre,Garretson
141964,Germany,"Easily mixes melon and slate scents on the nose, then blends in pear flavors on the palate. Just off-dry (“trocken” doesn't necessarily mean bone- dry), with weight and body provided by relatively high (12.5%) alcohol. Turns pleasantly spicy on the finish. Imported by Magellan Wine Imports.",Grauschiefer Trocken,89,15.0,Mosel-Saar-Ruwer,,,Riesling,Schmitges
141965,Australia,"Such a juicy wine. Well-ripened plums, blackberries and raspberries dominate the palate, though here and on the nose there are tea and earth accents, too. Takes on hints of anise with air. Drinking well now. Imported by Orientale Imports LLC.",Leston,89,21.0,Western Australia,Margaret River,,Shiraz,Howard Park
141966,US,"Young and impressive for its size and balance, despite some hefty tannins, this wine won't come into its own for a while. The ripecore of blackberry and black cherry fruit is big enough to suggest cellaring. Hold until 2007 and beyond.",HMV,89,36.0,California,Napa Valley,Napa,Cabernet Sauvignon,Howell Mountain Vineyards
141967,Australia,"Smells smoldering but sweetish, a combo of roasted meat and very ripe berries. The palate's texture is chalky, the tannins soft; the wine's berry fruit swathed in loads of bitter chocolate. Warm overall. Finishes with a nutty note. Imported by Click Wine Group.",Wade Block 2,89,46.0,South Australia,McLaren Vale,,Shiraz,Brokenwood
141968,US,"A terrific wine at a giveaway price, this coastal bottling shows a rich, complex texture and is very dry. The flavors unfold one by one on the palate: cherries, cocoa, cola, plums, blackberries and spices are highlighted by a burst of crisp acids.",Reserve,89,13.0,California,Sonoma Coast,Sonoma,Pinot Noir,Gallo of Sonoma
141969,Germany,"Star winemaker Ernie Loosen is now consulting for Graff, and the wines have taken a step up in quality. Leesy and a bit sulfury on the nose, but underneath are some wonderfully pure flavors of melon and mineral, finishing with a dusting of dried spices and powdered mineral over poached apple. Could be racier, but the broad, mouthfilling flavors are satisfying in a different way.",Wehlener Sonnenuhr Kabinett,89,12.0,Mosel-Saar-Ruwer,,,Riesling,Graff
141970,US,"This is a Cab-like Zin. It has a nice balance, lush but easy tannins, good acidity and instant credibility, but never loses Zin's woolly, wild, feral quality. Demands rich fare, like beef short ribs.",Beeson Ranch,89,30.0,California,Dry Creek Valley,Sonoma,Zinfandel,Dry Creek Vineyard
141971,US,"This is a dark, young and impressively fruity wine. It's massive in plum, cherry and chocolate flavors, but has subtle nuances of dried herbs and flowers that make it complex. Very dry and stylish, with soft, lush tannins that make it instantly drinkable.",,89,17.0,California,North Coast,North Coast,Merlot,Dynamite Vineyards
141972,Spain,"The nose deals dill, coconut, vanilla and a lot of plum and berry. Soft but not really, with a lively but plush palate that starts with cranberry and raspberry and then deepens to show chocolate and spice. More of a middleweight, but one packing punch; would be nice with roast lamb, etc. Imported by Vintage Wines Inc.",Gran Albina,89,35.0,Northern Spain,Rioja,,Tempranillo Blend,Bodegas Riojanas
141973,US,"A lighter-bodied Pinot, fairly pale in color and delicately structured. The fruit struggled to ripen, and straddles the line between cherries and tomatoes. Finishes rich in smoky oak.",Sleepy Hollow Vineyard,89,54.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,Testarossa
141974,US,"First-ever release of this Grenache, Mourvèdre and Syrah blend from Saxum, and what a pleasant wine it is. It drinks nice and spicy, not as robust as Saxum's other reds, but rich in red and black cherry and pepper aromas and flavors, with a lush, dry mouthfeel.",James Berry Vineyard Rocket Block,89,45.0,California,Paso Robles,Central Coast,Rhône-style Red Blend,Saxum
141975,US,"This Cabernet-Syrah blend is obviously very ripe, packed with black cherry and chocolate flavors, with interesting herb and pepper notes. There's a nice edge of tan nins and acids. Sophisticated and intricate, it will pair well with lamb or beef.",Superiore,89,40.0,California,Dry Creek Valley,Sonoma,Red Blend,Montemaggiore
141976,US,"Opens with a great big burst of freshly sliced grapefruit sprinkled with cinnamon and nutmeg, and tastes just as crisply refreshing. The citrusy fruit and bright acidity clean the palate, preparing it for food.",,88,15.0,California,Napa Valley,Napa,Sauvignon Blanc,Hagafen
141977,Spain,"Dark as night, with smooth, deep aromas of earth, leather and black fruit. It's a blend of four fairly common red grapes, and together they yield pleasant plum, blackberry and other dark-fruit flavors. Sizable and tannic, but impressive for its clarity and simplicity. Imported by De Maison Selections, Inc.",Finca L'Argata,88,25.0,Catalonia,Montsant,,Red Blend,Joan D'Anguera
141978,Germany,"Named for its source, the Rüdesheimer Drachenstein, Leitz's entry-level wine is a perennial favorite. Unfortunately, the price has crept up over the past few vintages to the point that it is no longer the screaming bargain it once was, but it is still a lovely wine, with citrusy, bergamot flavors and riper hints of apple. Long, clean and refreshing on the finish. Imported by Michael Skurnik Wines.",Dragonstone Qualitätswein,88,18.0,Rheingau,,,Riesling,Josef Leitz
141979,Australia,"Dry, stone and hay notes on the nose are also present on the palate. The main flavor here is peach skin—it's almost sour, but pleasantly so. A little bulky, but has good length on the finish. Imported by USA Wine West.",Isolation Ridge Vineyard,88,20.0,Western Australia,Frankland River,,Riesling,Frankland Estate
141980,US,"This is a big, young, rather tough Cab, tannic and thick. The blackberry flavors have to swim up to the surface from murky depths. But it's dry and balanced, and has the stuffing for the cellar. Best after 2008.",Vigneto del Tacchino Selvatico Estate Reserve,88,85.0,California,Napa Valley,Napa,Cabernet Sauvignon,Amizetta
141981,Germany,"A broad, mouthfilling kabinett that's filled with green apple and plum fruit, with some riper peach notes sprinkled in as well. Plump and sweet, maybe a bit soft for some palates, but clean and very well made. Imported by Cellars International, Inc.",Hochheimer Reichestal Kabinett,88,25.0,Rheingau,,,Riesling,Künstler
141982,US,"How dark this wine is, and how young. Primary fruit  is blackberries, with strong charry oak aromas. In the mouth it's clean and vibrant, but immature, hung with blackberry and cherry baby fat. Try aging this lovely wine until 2010 and beyond.",Appellation Selection,88,15.0,California,Sonoma Valley,Sonoma,Barbera,Sebastiani
141983,US,"Not showing well now, but might be an ager. Tart and closed, with youthful acids, lees and oak crowding out the pear, litchi and hazelnut flavors. Could well become interesting after 2007.",Brosseau Vineyard,88,36.0,California,Chalone,Central Coast,Chardonnay,Testarossa
141984,Australia,"This wine has lots of nice flavors and aromas—cherry, raspberry and graham cracker, among them—but feels disjointed and a little tart at this stage. A couple of years in the dark may do it some good; try after 2007. Imported by Old Bridge Cellars.",Special Select,88,65.0,South Australia,Coonawarra,,Shiraz,Penley Estate
141985,US,"Rather too soft, although the chocolate, black cherry, blueberry and blackberry flavors are lipsmackingly tasty. But flavor isn't everything. Still, it's a very polished wine.",Special Reserve Estate,88,75.0,California,Diamond Mountain District,Napa,Cabernet Blend,Reverie
141986,Spain,"Seductively rich, with blackberry and vanilla aromas. Ripe and chewy, with plum, vanilla and subtle spice in the background. Nice doses of licorice and bitter chocolate solidify the finish. Quite meaty and modern, if a bit pricy for a youngster from a hot year. Imported by Haro Imports.",Joven,88,13.0,Northern Spain,Ribera del Duero,,Tinto del Pais,Rubiejo
141987,US,"A bit herbal and minty, but also loaded with cassis scents. This medium- to full-bodied Cab is big without seeming overdone. Blackberries, baking spices and coffee notes harmonize on the palate. Good steakhouse wine.",,88,20.0,California,Paso Robles,Central Coast,Cabernet Sauvignon,Wild Horse
141988,Spain,"A bit transparent in color, but only by Priorat standards. The nose, however, offers all the crusty, earthy red fruit you'd expect; it leads nicely into a palate of sweet cherry, plum and vanilla. Big enough on the finish, with mouthfeel galore. The full package from the town of La Vilella Alta, and not too tannic. Imported by Winebow.",Montgarnatx,88,45.0,Catalonia,Priorat,,Garnacha,Francesc Sanchez Bas
141989,Germany,"Smoky and leesy on the nose, this big, broad-shouldered trocken boasts bold flavors of apple and clove, yet finishes dry, stony and long. Could work nicely with not-too-sweet, not-too-hot Asian dishes. Imported by Valckenberg International, Inc.",QbA Trocken,88,17.0,Pfalz,,,Riesling,Geh. Rat Dr. von Bassermann-Jordan
141990,Italy,"Intriguing floral notes like rose tea and pressed violet blend with briar patch, anise, leather, cigar box, cherry wood and earth. Not a modern blockbuster but delicious and refined with menthol-like freshness on the finish. Imported by Monsieur Touton Selection, Inc.",,89,38.0,Tuscany,Brunello di Montalcino,,Sangiovese,Fattoria La Lecciaia
141991,Italy,"There's something enticing but atypical to this wine that was received by our tasting panel with varying degrees of enthusiasm. Hints of barnyard or horsiness preface fruity black cherry, herbal or grassy notes, chocolate and plum. Firmly tannic with spice over a long finish.",,89,,Tuscany,Brunello di Montalcino,,Sangiovese,Gianni Brunelli
141992,Argentina,"Yet again this relatively affordable wine shows the charms and potential of Argentinean Malbec. It has a beautiful color and full, fruity aromas. The palate runs a bit snappy and upright, with cherry-based fruit that will go great with any type of grilled or braised meat. Clean, ripe and tasty, with the slightest bit of perky acids. Imported by Billington Imports.",,89,18.0,Mendoza Province,La Consulta,,Malbec,Felipe Rutini
141993,Italy,"Smoke, raspberry, tart cherry, vanilla, dried basil leaf, plum, caramel and smoked ham work well together as a whole. Juicy acidity and firm but ripe tannins are drawn over a good mouthfeel that could be more compact and complex. Imported by Bacchanal Wines.",,89,45.0,Tuscany,Brunello di Montalcino,,Sangiovese,Ferrero
141994,US,"Old-vine Kestrel Vineyard fruit delivers; this is excellent juice. Concentrated and lush, it's packed with pineapple, green apple, hints of pear and light tropical fruits. A fruit-driven, powerful wine, with cracker and oatmeal flavors showing up in the finish.",Old Vine,89,20.0,Washington,Yakima Valley,Columbia Valley,Chardonnay,Dusted Valley
141995,Italy,"Blackberry, cherry, vanilla, cedar and resin add a layer of complexity to a wine with a prominent cooked or roasted characteristic at its center. Smooth and silky in the mouth with a firm tannin backbone. Imported by Empson (USA) Ltd.",,89,70.0,Tuscany,Brunello di Montalcino,,Sangiovese,Conti Costanti
141996,US,"This is a yummy Cab, gentle in the mouth, insistent in flavor, and rich and balanced. There's a rich herb edge to the blackberry flavors, and the finish is dry, with a dusting of tannins that a good steak will cut right through.",,89,16.0,California,Sonoma County,Sonoma,Cabernet Sauvignon,Moon Mountain Vineyard
141997,Italy,"Black cherry cola, forest floor, coffee, wet tobacco and drying wood notes with a hint of wild mushroom are firmly fastened to a medium-structured wine with a eucalyptus-laden finish.",,89,,Tuscany,Brunello di Montalcino,,Sangiovese,Poggio San Polo
141998,Australia,"Mocha, anise and eucalyptus aromas are compelling, as are juicy, mixed berry and spice flavors. This is a very enjoyable, by-the-book kind of Shiraz, built to please far and wide. Imported by E & J Gallo.",Stentiford's Reserve Old Vines,89,55.0,South Australia,Coonawarra,,Shiraz,McWilliam's of Coonawarra
141999,US,"Perfumed, substantial and potent, this shows the typical varietal flavors of orange peel and citrus fruits, with noticeable heat in the finish.",,88,20.0,Washington,Yakima Valley,Columbia Valley,Viognier,Dusted Valley
142000,US,"It's 45% Merlot, 28% Cabernet Sauvignon, 8% Syrah and 19% Cab Franc, adding up to a somewhat amorphous blend that lacks a bit of focus. There is, on the other hand, plenty of juicy, ripe raspberry fruit, some coffee/espresso scents and a slight whiff of VA. This is the first red wine release from Allen Shoup's Long Shadows collective.",,88,50.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,Chester Kidder
142001,US,"Full, almost jammy flavors of strawberry preserves and sweet cherries jump out, with light milk chocolate highlights. Though I don't find it to be particularly varietal (in terms of Tuscan sangio), it is still a very tasty wine with plenty of plump, sweet fruit appeal.",,88,13.0,Washington,Columbia Valley (WA),Columbia Valley,Sangiovese,Arbor Crest
142002,US,"Very tart and spicy, with distinct notes of clove and orange peel. Citrus and apple flavors crop up unexpectedly, and the tannins have a hint of green tea about them.",Three Dogs,88,20.0,Washington,Columbia Valley (WA),Columbia Valley,Syrah,Isenhower Cellars
142003,France,"A good value in Chablis, this bottling from the Boisset group offers steely scents of lime and minerals to go with austere, grapefruity flavors. It's a bit plump on the midpalate, yet finishes with enough cut to merit a recommendation. Imported by Boisset America.",Vaillons Premier Cru,88,32.0,Burgundy,Chablis,,Chardonnay,J. Moreau & Fils
142004,France,"A slight disappointment, but still very good, with honey, smoke, caramel and peaches. It's a bit over-the-top from a house known for restraint, but the superripe fruit is backed by some dry minerality. Bold and weighty, but not that long. Imported by Dreyfus, Ashby & Co.",,88,216.0,Burgundy,Bâtard-Montrachet,,Chardonnay,Joseph Drouhin
142005,France,"Seems slightly austere on the nose, with modest pear and melon fruit. But this medium-weight wine is more interesting on the palate, where it hints at honey, then flips direction and gives up gravelly stones and tough-skinned pears. Imported by Dreyfus, Ashby & Co.",Marquis de Laguiche,88,57.0,Burgundy,Chassagne-Montrachet,,Chardonnay,Joseph Drouhin
142006,Spain,"Mature but not even close to expiring, with cola, root beer, tree bark and leather on the bouquet. Fairly acidic, which is why it has so much verve at 10+ years. Flavors of dried cherry, raspberry and citrus peel are classic in their attack. Very good in an Old World way. Imported by Palm Bay Imports.",Faustino de Autor Reserva Especial,88,50.0,Northern Spain,Rioja,,Tempranillo,Bodegas Faustino
142007,Italy,"Located at the foot of Montalcino, Marco Lazzeretti's vineyard produces concentrated Brunello highlighted by brilliant notes of almond nut, sweet red fruit, menthol and cedar wood. The tannins are thorny and sharp, so much so that it's hard to imagine them tamed with time.",,88,,Tuscany,Brunello di Montalcino,,Sangiovese,Lazzeretti
142008,Spain,"Cherry, earth and leather are nice opening notes, while some charred oak adds masculinity and depth. Almost syrupy in the mouth, with plenty of black cherry and chocolate to satisfy those with a sweet tooth. Exhibits nice core qualities. Imported by Five Star Imports.",Vall Por,88,13.0,Catalonia,Priorat,,Red Blend,Sangenís I Vaqué
142009,Italy,"A distinct barnyard note does not distract from ripe black cherry, leather, tobacco and cedar wood and in fact integrates well within the whole. The mouthfeel is silky and smooth, and there's a playful, clove-like sensation on the finish. Imported by Martin Scott Wines.",,88,60.0,Tuscany,Brunello di Montalcino,,Sangiovese,Sesti
142010,Australia,"Medium-sized on the palate, this Pinot's red and black cherry flavors have a pleasing fresh-herb edge. Aromas are meaty; a moderate, balanced wine that will probably shine even more with food. Imported by Marquee Selections.",Signature,88,20.0,Victoria,Mornington Peninsula,,Pinot Noir,Marquee
142011,Italy,"A racy, perky wine that appealed enthusiastically to two of three panelists. One found that it lacked intensity but the others enjoyed its herbal, high-toned cherry flavors. A hint of pastry crust or Graham cracker adds complexity and depth to an otherwise lean and elegant wine. Imported by Robert Chadderdon Selections.",,88,,Tuscany,Brunello di Montalcino,,Sangiovese,Poggio di Sotto
142012,US,"Plump, soft and appealing with cherry tobacco scents and fruit flavors mixing berry, black cherry, plum and fig. Smoke, hints of herb and green tea-flavored tannins lead into a substantial finish with buttery cocoa, coffee and spice.",,88,19.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,Waterbrook
142013,Spain,"Clean, nutty and smooth, if a touch neutral on the nose. The palate pushes more nuts and distant white fruits, followed by a finish of fleur de sel and cashew butter. Slightly heavy but that's the style; like its sister manzanilla, this wine is very consistent year to year.",La Ina Fino,88,14.0,Andalucia,Jerez,,Sherry,Domecq
142014,Spain,"Quite international in style, a direct reflection of the Merlot, Cabernet Sauvignon and Syrah components that comprise the wine. That said, this is probably the best wine Martinez Bujanda has made at its La Mancha winery; it's plump and ripe, with nice cherry and plum flavors. It's medium in weight and length, and juicy. Likable as can be. Imported by CIV/USA.",Reserva,88,15.0,Central Spain,La Mancha,,Red Blend,Finca Antigua
142015,Australia,"Feminine on the nose, but a little broad on the palate. Pear and talc notes start things off, with heaps of stone fruit, white pepper and citrus flavors. A very good wine, but doesn't quite have the kick of acidity that it has had in recent vintages. Imported by Wilson Daniels Ltd.",Thorn,88,19.0,South Australia,Eden Valley,,Riesling,Grant Burge
142016,US,"This is a bit bigger than the “regular” 2003 Two Vineyards red wine, but doesn't have the same level of complexity and finesse. Ripe, tannic, hearty and a bit chalky, this 95% Cab Sauvignon gets the “reserve” tag due to its size rather than its subtlety.",Two Vineyards Reserve,88,52.0,Washington,Red Mountain,Columbia Valley,Cabernet Sauvignon,Hedges
142017,Australia,"This Sangiovese (60%)-Shiraz (40%) blend has dried-spice aromas and plum flavors. There's a vanilla-mocha accent, as well as an interesting almost orange/citrus one. Tannins will easily cut through an extra-cheese pizza. Imported by Robert Whale Selections Inc.",Contour 4 Sangiovese-Shiraz,88,16.0,South Australia,McLaren Vale,,Red Blend,Coriole
142018,US,"Definitely the winery's shining star; this is a firm, succulent style of sauv blanc, lightly toasty, with good fruit flavors that seem to fall right on the cusp between citrus and stone fruits. Polished and flavorful.",,88,8.0,Washington,Columbia Valley (WA),Columbia Valley,Sauvignon Blanc,Arbor Crest
142019,US,"Spiced up with tobacco, mint and a bit of pepper, this light, herbal Syrah shows that you don't need 15% alcohol levels of ripeness to make a flavorful, complex wine. The flavors are compact and layered, and they linger beautifully on the palate. This is a wine that should knit together very nicely over the next 6–8 years.",Spofford Station Vineyard,88,23.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Colvin Vineyards
142020,US,"The only field-blended wine to actually call itself a field blend consists of Zinfandel, Petite Sirah and Carignan. It's very dry and bold in tannins, a rather earthy wine with a deep core of fruit. Should age effortlessly for decades.",Field Blend,88,30.0,California,Oakville,Napa,Red Blend,Oakville Ranch
142021,Australia,"Very pleasant and drinkable, this is an approachable Semillon that'll win Chard lovers over to the other side. Aromas are minerally, with hints of butter and vanilla. Hay, fresh herb, and  yellow fruit flavors are clean, and linger through the finish.",Brightview,88,15.0,South Australia,Barossa Valley,,Sémillon,Simon Hackett
