id,country,description,designation,points,price,province,region_1,region_2,variety,winery
50194,Italy,"This blend of Nero d'Avola and Frappato delivers a tight, compact mouthfeel, with lively aromas of forest berry, blueberry and white almond. Pair it with roast chicken or pork.",Giambattista Valli,87,21.0,Sicily & Sardinia,Cerasuolo di Vittoria,,Red Blend,Feudi del Pisciotto
50195,Italy,"Smooth and velvety in feel, this Syrah offers plush layers of red fruit and tobacco. It drinks very easily, imparting cheerful red-berry and spice flavors as its glides across the palate.",,87,10.0,Sicily & Sardinia,Sicilia,,Syrah,Feudo Arancio
50196,US,"A blend containing the major Bordeaux varieties, this has lots of acidity and tannins, plus flavors of sweet cherries, blackberries and pepper. Drink now with robust fare, like Santa Maria barbecue.",,87,22.0,California,Happy Canyon of Santa Barbara,Central Coast,Merlot,Happy Canyon Vineyard
50197,France,"New wood aromas and flavors make this selection seem dominated by toast, giving it a dry, tannic character. The ripe plum fruit is submerged and is likely to surface only after 3–4 years of aging when a powerful, upfront wine will emerge.",,87,18.0,Bordeaux,Médoc,,Bordeaux-style Red Blend,Château l'Argenteyre
50198,US,"Firm and juicy, this Pinot has a core of berry fruit and plenty of acidity. The earthy, herbal accents are typical of this AVA. Overall, it shows fine balance and decent concentration.",Dijon Cuvée Estate,87,22.0,Oregon,Eola-Amity Hills,Willamette Valley,Pinot Noir,Cherry Hill
50199,Italy,"Scurati Nero d'Avola delivers easy tones of red fruit and cherry, with slight shadings of tobacco and wet earth. There is an herbal note as well, and the mouthfeel is vibrant and fresh.",Scurati,87,15.0,Sicily & Sardinia,Sicilia,,Nero d'Avola,Ceuso
50200,France,"Using fruit sourced from vineyards close to Cahors, this is a rich, soft, tropical-fruit-flavored wine that shows how the Mediterranean influence reaches this inland area. It is rich, with notes of apricot, green plum and mango. Ready to drink.",Albatros,87,15.0,Southwest France,Lot,,Chardonnay-Viognier,Château de Cénac
50201,France,"A red-fruited wine, this is a bright and crisp selection from the lightest of the Beaujolais cru villages. Its acidity cuts through the soft fruit flavors, and it has touch of tannin. Ready to drink.",,87,16.0,Beaujolais,Régnié,,Gamay,Chateau de Pizay
50202,Italy,"Plump and meaty, this opens with dark aromas of blackberry, spice, crushed pepper and bresaola. This would drink well at informal occasions with family and friends.",,87,12.0,Sicily & Sardinia,Sicilia,,Syrah,Cusumano
50203,Italy,"This opens with a fragrant bouquet of white flower and honey, and it shows thick streaks of glycerine that run down the sides of the glass. The wine has the heft and staying power to pair with fried calamari rings.",,87,15.0,Sicily & Sardinia,Sicilia,,Grillo,Altadonna
50204,Italy,"Organically farmed Negroamaro delivers savory tones of ripe fruit, dried currant and leather. The mouthfeel is lean and streamlined with pretty, but very delicate, nuances of wet earth and spice.",,87,25.0,Southern Italy,Puglia,,Negroamaro,Antica Enotria
50205,US,"Dry and crisp in acidity, with a silky texture, this is a polished Pinot Noir for drinking now. It has a rich array of cherry pie and sweet oak flavors, with earthier notes of pomegranate and cola.",Two Birds Estate,87,68.0,California,Russian River Valley,Sonoma,Pinot Noir,Arista
50206,US,"A Chenin with 15% Viognier in the mix, this bottling has more depth and fullness than many of Clarksburg's other Chenins. It's creamy yet retains plenty of acidity, it has a tropical fruit imprint and even a touch of grapefruit. It will stand up to all kinds of spicy foods.",Viognier,87,16.0,California,Clarksburg,Central Valley,Chenin Blanc,Clarksburg Wine Company
50207,US,"One of the most pleasurable Clos du Bois Cabernets in years, this is easy to enjoy now for its flavors of cherries, currants, tobacco, spices and smoky oak.",Sonoma Reserve,87,22.0,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Clos du Bois
50208,Italy,"This opens with pretty fruit tones of cherry and blackberry, with subtle tones of spice and rum cake in the background.",,87,16.0,Sicily & Sardinia,Sicilia,,Nero d'Avola,Colosi
50209,France,"Rich and fruity, this wine is finely balanced, with juicy black-plum fruit and acidity. The Merlot gives it a smoky character and a ripe, fleshy texture. Age this for 3–4 years.",,87,14.0,Bordeaux,Médoc,,Bordeaux-style Red Blend,Château Haut Barrail
50210,US,"Fruit tones of fig and raspberry are threaded with hints of sweat, turmeric, herb and cocoa. Medium in body, the palate has acids that feel slightly soft, with fine-grained tannins that add some support.",Octagon,87,50.0,Virginia,Virginia,,Bordeaux-style Red Blend,Barboursville Vineyards
50211,US,"Opaque purple in color, the nose smells equally dark, boasting integrated aromas of blackberry, cedar, graphite and charred sugar. Full bodied with tight tannins, the palate still manages to show some finesse, plus dried herb, mineral and cocoa inflections.",Reserve,87,25.0,Virginia,Virginia,,Cabernet Franc,Barboursville Vineyards
50212,US,"An easy to like wine, this shows Moscato's orange fruit flavors, with the scouring carbonation of soda. It's very sweet, clean and appealing, and with only 10% alcohol by volume, it's the perfect beach wine.",Bubbly,87,15.0,California,California,California Other,Moscato,Allure
50213,US,"This is a big, powerful Zinfandel that's typical of Monte Rosso in its mountain intensity of fruit. It tastes like the essence of ripe blackberries and sweet black currants, with lots of heat from the alcohol. Drink this robust, lusty wine with barbecue and rich meat stews.",Monte Rosso Vineyard,87,45.0,California,Sonoma Valley,Sonoma,Zinfandel,Black Stallion
50214,Italy,Loads of honey and yellow rose aromas open the bouquet. There's a touch of sweetness that recalls candied fruit and honeydew.,Vento,87,22.0,Southern Italy,Sannio,,Greco,Capolino Perlingieri
50215,Chile,"This is a punchy wine that's fresh on the nose. The palate sports a viscous feel that's related to Viognier and Chardonnay, while the Sauvignon Blanc and Sauvignon Gris in the blend bring a citrus-like quality and an asparagus flavor.  The finish quickly loses steam.",Quinta Generación,87,28.0,Colchagua Valley,,,White Blend,Casa Silva
50216,Chile,"This Pinot Noir is raisiny on the nose but maintains a fresh outlook. The palate runs heavy, almost to the point of feeling flat, while the flavor profile offers ripe berry, cherry and raisin notes. It's plump and soft on the finish, with a resin-like taste. Only 48 cases produced.",Alazan CJ's Barrel,87,38.0,Casablanca Valley,,,Pinot Noir,Kingston Family
50217,Italy,"Falanghina  and Coda di Volpe are blended to produce a rich and creamy white with apple, pear and stone fruit. It only sees stainless steel and this helps maintain its fresh fruit flavors.",Clarum,87,14.0,Southern Italy,Irpinia,,White Blend,I Capitani
50218,US,"Robust and flavorful, this offers plenty of blackberry jam flavor, with notes of salt and oak, plus powerful acidity. Doesn't seem like an ager, so drink now with grilled meats.",Salinian Block,87,34.0,California,Santa Cruz Mountains,Central Coast,Cabernet Sauvignon,La Honda Winery
50219,US,"This tastes like melted milk chocolate and blackberry jam spread on buttered cinnamon toast, drizzled with some anisette liqueur and sprinkled with black pepper. It's lusty, robust, high in alcohol and sweet, and it will pair well with barbecue.",Estate Bottled,87,25.0,California,Alexander Valley,Sonoma,Zinfandel,La Storia
50220,Chile,"The nose delivers solid, generally clean berry aromas with lift. The palate is bouncy, shows decent acidity, and bumps along while offering standard red berry flavors in front of a light, medicinal finish. Good everyday Cab for the price.",,84,7.0,Central Valley,,,Cabernet Sauvignon,Pepperwood Grove
50221,US,"Tropical on the nose with lots of melon, guava and pineapple, this is reminiscent of fruit cocktail on both the nose and palate. Despite it's juicy profile, however, it lacks in intensity, but a clean minerality and bright, citrusy acidity keep it refreshing.",,84,19.0,New York,North Fork of Long Island,Long Island,Sauvignon Blanc,Palmer
50222,US,"Not a great success. It's sweet, but not enough to be satisfying given the flavors— citrus fruits edged with unripe vegetal.",Late Harvest,84,39.0,California,Russian River Valley,Sonoma,Sauvignon Blanc,Merry Edwards
50223,Italy,"Extremely easy and thin, this no-fuss Rosso di Montepulciano would wash down well with chicken wings or spicy potato skins.",Selciaia,83,,Tuscany,Rosso di Montepulciano,,Sangiovese,Fassati
50224,Spain,"Smells roasted and stemmy, with a burnt leaf and turned earth quality to the bouquet. Herbal, scratchy berry and plum flavors feel rough and don't exhibit enough freshness. Simply put: it's a leafy, muddled Ribera wine.",Torre de Golbán Crianza,83,17.0,Northern Spain,Ribera del Duero,,Tinto Fino,Atalayas de Golbán
50225,US,"Although brambly and green with hints of tomato leaf, this red cherry Cab Franc has a spicy, fruity profile with soft tannins and a bright acidity. Medium-bodied with a cherry cough drop finish.",,83,16.0,New York,Finger Lakes,Finger Lakes,Cabernet Franc,Hunt Country Vineyards
50226,US,"Gets the job done with modest tangerine, pineapple and cream flavors. Nice and crisp and dry, but it's pretty thin.",,83,9.0,California,California,California Other,Chardonnay,Happy Camper
50227,US,"Tastes thick, old and tired, losing cherry and raspberry fruit and leaving behind vegetal notes. Not going anywhere.",,83,39.0,California,Sonoma Valley,Sonoma,Pinot Noir,Canihan
50228,Spain,"Mealy and heavy smelling, but with decent background fruit aromas and sweetness. Frankly, this already seems to be past its prime, evidenced by creamy, flat flavors of bland fruit and caramel. The finish needs snap and crispness but doesn't have any; a bit too sweet, candied and bitter already.",,83,8.0,Northern Spain,Campo de Borja,,Rosé,Borsao
50229,Chile,"Gummy, overly sweet and reduced on the nose. The palate is extremely jammy, with overly intense, heavy berry flavors that are big and blaring but don't carry any elegance or finesse. A huge wine but one with balance problems.",Reserva,83,9.0,Colchagua Valley,,,Malbec,Luis Felipe Edwards
50230,Canada,"Smoky and dark with hints of petrol and potpourri, this full-bodied late-harvest Gewürz  has a pleasantly off-dry, honeyed palate, but suffers from some tired, dusty notes and a burnt caramel finish.",Late Harvest,83,18.0,Ontario,Niagara Peninsula,,Gewürztraminer,Konzelmann
50231,Italy,"From the estate's Alfio Moriconi Selection range, this 90-10 blend of Sangiovese and Canaiolo opens with strange aromas of tar, resin and molten asphalt that appear behind the cherry fruit.",,83,19.0,Tuscany,Chianti Classico,,Sangiovese,La Castellina
50232,US,"A unique blend of 51% Cabernet Sauvignon, 22% Syrah, 18% Pinot Noir and 9% Carmenère, it's difficult to know exactly what is the target here. Flavors are diffuse, unfocused; it's a red wine, with tart berry flavors and plenty of herbal tannins.",Intrigue,83,28.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,Northwest Cellars
50233,Israel,"Apple cider, orange rind and a touch of toast unfold on the nose, while the medium weight and juicy mouth offers more fresh red apple flavors. The finish is simple but clean.",Kosher,83,30.0,Judean Hills,,,Chardonnay,Tzuba
50234,Portugal,"A cherry-pink-colored wine, soft and full-bodied. Flavors are of wild strawberries, red cherry with a touch of pepper. The wine feels fat, missing acidity.",Paxá,83,10.0,Algarve,,,Rosé,Paxá Wines
50235,US,"Much the same blend as the winery's ‘Red' wine, only here the Sangiovese is replaced with Cabernet Sauvignon. Light flavors of black cherry and herb characterize a rather flat-lining wine with lots of acid.",,83,23.0,Washington,Horse Heaven Hills,Columbia Valley,Cabernet Franc,San Juan Vineyards
50236,Italy,Bacco in Toscana is an easy and slightly awkward blend of Sangiovese and 20% Syrah with bright berry notes and background aromas of moist earth and tobacco.,Bacco in Toscana,83,10.0,Tuscany,Bolgheri,,Sangiovese,Podere Guado al Melo
50237,US,"This is a sugary sweet, simple wine, with jammy flavors of pineapples, peaches and limes. Good acidity, but lacks dry complexity for the price.",,83,22.0,California,Sonoma County,Sonoma,Roussanne,Wellington
50238,Spain,"Heavy and nutty, almost like movie popcorn. In due time the nose transitions to creamy berry and cranberry. The palate is soft and muddled, with some citrus and red apple. Sweet and tomatoey on the finish; needs more focus, acidity and dryness.",Cabernet Sauvignon Rosado,83,20.0,Northern Spain,Somontano,,Rosé,Enate
50239,Spain,"A bit sharp, stemmy and sour smelling. But the fruit flavors are solid and the herbal cherry and plum character that leads the palate improves with airing. Herbal on the finish; standard as a whole.",,83,11.0,Levante,Yecla,,Monastrell-Syrah,Evine
50240,US,"On the thin side, and the blackberry and cherry flavors are compromised by some green, minty tannins. But it's not a bad wine for a big party.",Proprietor's Reserve,83,10.0,California,California,California Other,Merlot,Glen Ellen
50241,US,"Though labeled sweet, this has just enough acidity to feel off-dry in the mouth. It brings a mix of pear and peach, apple and orange peel flavors, which fade rather quickly into a flat finish.",Sweet,83,15.0,Washington,Lake Chelan,Columbia Valley,Riesling,Lake Chelan
50242,Italy,"From the Marche region on the eastern flank of Italy, Tiamo offers a simple, easy-drinking value wine. What it lacks in intensity, it makes up for with fresh crispness.",,83,11.0,Central Italy,Marche,,Sangiovese,Tiamo
50243,US,"There's plenty of ripeness in the red plum and cherry on the nose and palate of this everyday Finger Lakes Cab, but it's a little dusty and tired overall, with hints of tomato sauce.",,83,23.0,New York,Finger Lakes,Finger Lakes,Cabernet Sauvignon,Ventosa
50244,US,"Chandler Reach grew the grapes for this big, chewy, rather blocky Merlot. It offers pleasant red fruits and light chocolaty barrel notes.",,83,33.0,Washington,Yakima Valley,Columbia Valley,Merlot,Northwest Totem Cellars
50245,US,"Curiously perfumed with notes of roasted hazelnuts and fresh apples, this is a savory, dry Chardonnay. Full bodied in style with notes of nut oil and nut skins throughout, it ends with a hint of wood sap astringency on the finish.",,83,15.0,New York,Finger Lakes,Finger Lakes,Chardonnay,Shaw
50246,US,"Essentially a Cabernet Franc with Merlot and Sangiovese in the blend, this easy-drinking red wine feels a bit generic. One-dimensional berry and pale cherry fruit flavors quickly fade into light tannins.",Red,83,18.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,San Juan Vineyards
50247,US,"This 52% Syrah-48% Grenache blend from Amador has a lot of barnyard on the nose, the muted herb and spice that's in there having to fight for attention. The wine struggles to find its balance over time (it was tasted twice over the course of one day), the aromas and flavors falling off into dusty tannins and not enough fruit.",Katie's Cote Rhone Blend,83,19.0,California,Shenandoah Valley (CA),Sierra Foothills,Syrah-Grenache,Amador Foothill Winery
50248,US,"Sweet mocha chocolate notes make for a tasty accent on this black cherry Cab Franc, but a lack of concentration in the palate combined with rough tannins, hints of stalky green and a choppy acidity make this full bodied wine a bit clumsy.",,83,25.0,New York,New York,New York Other,Cabernet Franc,Belhurst
50249,Spain,"This warm-climate Viura hits with plodding barrel aromas and flavors but there's not a lot of high-quality natural material to support that much faux/forced oak. Along the way it hints at mealy apple, spice, cinnamon powder and resin. A lot of noise but not much music.",Blanco,83,8.0,Northern Spain,Campo de Borja,,Viura,Borsao
50250,Portugal,"Still very young, this wine is full of acidity, lemon flavors and with a candy shop character. The wine needs to time to settle down.",,84,10.0,Tejo,,,Portuguese White,Quinta do Casal Branco
50251,Portugal,"Ripe and juicy, it shows strawberry jelly flavors as well as considerable acidity. It seems unbalanced with freshness and structure in conflict.",Fartote Tinto Vinhas Velhas,84,,Douro,,,Portuguese Red,Quinta Dona Matilde
50252,Portugal,"A light prickle adds to the fresh, citrus character. It is bright, although there is an unbalanced confected sweetness that is less attractive. Drink now.",Terra Antiga,84,9.0,Vinho Verde,,,Portuguese White,Quintas de Melgaço
50253,US,"Really? A five-buck Oregon Riesling? It's light, lemony and tart, but it's real wine, simple and plain, yet fine with shellfish or other light seafood.",,84,5.0,Oregon,Willamette Valley,Willamette Valley,Riesling,Rascal
50254,US,"Aging quickly, this tastes principally of raisins and brown sugar. The tannins are soft and the wine is at or slightly past its peak. Drink up.",Estate Grown,84,30.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Redgate
50255,US,"Fans of Moscato will like this bubbly, semidry version. With a syrupy profile and aromas of artificial vanilla, it offers plenty of juicy fruit.",Bubbly,84,13.0,California,California,California Other,Moscato,Allure
50256,Chile,"Scratchy, dusty plum and berry aromas come with a topping of candied, chocolaty oak. This feels creamy and candied on the palate, with vanilla and cocoa powder flavors on top of generic berry. A dusting of forced, sweet oak persists on the finish.",,84,7.0,Central Valley,,,Cabernet Sauvignon,Beach Kite
50257,Chile,"Raw, grassy aromas are cutting and green. This feels blocky and big, with chunky weight and minty, herbal flavors of spiced berry and overt oak. Resiny, woody flavors match the wine's inherent green character and fiery finish.",Enco Reserve,84,14.0,Cachapoal Valley,,,Carmenère,Anakena
50258,Portugal,A soft and easy white wine that has a lightly perfumed touch from the Moscatel in the blend. Acidity cuts the pear and peach flavors to give a fresh lift at the end.,Periquita White,84,11.0,Península de Setúbal,,,Portuguese White,José Maria da Fonseca
50259,Portugal,"The wine is firm with acidity and spice in tandem. It has a juicy character, although the acidity seems unbalanced with the rest of the wine.",Julia Kemper,84,22.0,Dão,,,Touriga Nacional,Julia Kemper Wines
50260,Chile,"This smells gritty and herbaceous. In the mouth, it's narrow, tannic and astringent, with flavors of lemony oak sitting on top of black fruits, olive and green herbs. Overall this is a green-leaning wine with a rooty, herbal finish.",Unfiltered,84,28.0,Casablanca Valley,,,Cabernet Franc,Loma Larga
50261,Chile,"Simple aromas of generic red fruits and watermelon settle on a pithy, rather heavy palate. Pyrazine-rich flavors of bitter citrus finish with notes of pink grapefruit and tangerine.",Reserva Espiritu de Los Andes Rosé,84,10.0,Maipo Valley,,,Cabernet Sauvignon-Syrah,Santa Alicia
50262,Spain,"In this very basic wine, applesauce aromas are followed by a plump, somewhat citrusy feeling palate. Flavors of nectarine are good and clean, while the finish is solid.",Tarima,84,9.0,Levante,Alicante,,White Blend,Volver
50263,Chile,"Aromas of nettle, bell pepper and lime are slightly gritty and harsh. This feels average in terms of intensity and clarity; flavors of pineapple and green apple are slightly bitter and stalky, while the finish is inconsequential and tastes mildly bitter.",Reserva Organic,84,13.0,Central Valley,,,Sauvignon Blanc,Santa Rita
50264,US,"A Zin with notes of cedar, leather and sour red fruit, this offers tannic grip from start to finish. Slightly savory, it shows hints of toasty vanilla on the finish.",ReZerve,84,24.0,California,Shenandoah Valley (CA),Sierra Foothills,Zinfandel,Sobon Estate
50265,Portugal,"This is a young and fruity wine at this stage, full of bright berry fruits and soft tannins. A green, bell pepper flavor mars the aftertaste.",Batoréus,84,10.0,Tejo,,,Portuguese Red,Terra Silvestre
50266,Portugal,"Firm layers of wood give a hard initial impression. There are hints of fruit under this plank-like character, but it will need some time to balance out, if at all.",Terra D'Alter,84,15.0,Alentejano,,,Alicante Bouschet,Terras de Alter
50267,Chile,"Roasted, smoky initial aromas give way to olive and sassy red-fruit scents. This feels rubbery and grabby, with strong tannins. Rubbery, herbal flavors of plum and red berry finish racy and a bit tart.",Toro de Piedra Gran Reserva Single Vineyard,84,15.0,Curicó Valley,,,Merlot,Viña Requingua
50268,US,"This has a soapy mouthfeel, often an indicator for a high pH wine. The apple and pear fruit flavors are mild but thin.",,84,25.0,Oregon,McMinnville,Willamette Valley,Chardonnay,Yamhill Valley
50269,Portugal,"Spicy and fruity, this soft-edged wine has delicious, warm blackberry jelly flavors that are lightly touched by tannins and acidity. An easy wine, ready to drink now.",Murta,84,,Lisboa,,,Portuguese Red,Coteaux da Murta
50270,US,"This rarely seen variety (a hybrid from a cross of a French grape with an indigenous North American one) brings notes of ash, green olive and an assortment of berries. It's medium bodied with a low-alcohol feel and cranberry-like tartness.",,84,28.0,Oregon,Umpqua Valley,Southern Oregon,Baco Noir,Girardet
50271,Portugal,"With its light prickle, this is a bright, fresh and fruity wine. It integrates sweetness into a crisp citrus character that makes it lively and refreshing. For summer drinking.",Gatão Branco,84,,Vinho Verde,,,Portuguese White,Borges
50272,US,"A soft, basic Cabernet, it offers meaty cinnamon and berry-plum flavors.",,84,13.0,California,Lodi,Central Valley,Cabernet Sauvignon,Cable Car
50273,Portugal,This blend of Sauvignon Blanc and Arinto is bright and herbaceous. There is also a more tropical character with pineapple and mango adding their riper notes. The end has a mineral edge. The wine will improve by holding until 2015 in bottle.,,84,13.0,Tejo,,,Portuguese White,Casal do Conde
50274,US,"Amador Foothill has two acres of Aglianico, an Italian clonal selection that the winery planted in 2003. There's a sweet liqueur quality to this wine, which otherwise offers intense, dusty plum and blackberry fruit notes.",Estate Bottled,84,24.0,California,Shenandoah Valley (CA),Sierra Foothills,Aglianico,Amador Foothill Winery
50275,Austria,"Freshness and slight aromatics play against an earthy, phenolic palate.",Querfeldein,84,18.0,Thermenregion,,,Austrian white blend,Gebeshuber
50276,Chile,"Leafy berry aromas suggest black pepper and asphalt. This has a rough mouthfeel with green tannins. Flavors of sawdust and hickory smoke sit on top of rubbery berry fruit notes, while the finish is buried in oak.",Reserva Estate Grown,84,11.0,Colchagua Valley,,,Carmenère,Caliterra
50277,Spain,"The nose is blowsy and dusty, with waxy white-fruit aromas. The palate is juicy and fresh but doesn't offer much body. Finishing flavors of nectarine, papaya and orange are basic.",Old Vines,84,8.0,Catalonia,Catalunya,,Garnacha Blanca,Ressò
50278,Chile,"Roasted, leafy aromas are herbal and shy on fruit content. This feels raw and downright edgy. Flavors of herbal berry fruits are generic, while the finish is alert and active in feel due to lasting acidity.",Reserva,84,12.0,Apalta,,,Cabernet Sauvignon,Apaltagua
50279,France,"Rich aromas of vanilla custard, raspberry sauce and strawberries and cream immediately waft from the glass and continue through to the round, lush palate. The mouthfeel is a bit flat, begging for more acidic lift to keep the ripe flavors in balance.",L'Ephémère,84,,Languedoc-Roussillon,Côtes du Roussillon,,Rosé,Domaine Vaquer
50280,Chile,"Raspberry, tomato leaf and a spot of rhubarb give the nose a crisp outlook. The palate is zesty and linear, with herbal strawberry and raspberry flavors kissed by oak-based mocha. Creamy on the finish, with spice more than residual fruit. A nice ride, and solid for Carmenère. Imported by Republic National Distributors.",Gran Reserva,88,15.0,Maipo Valley,,,Carmenère,Portal Del Alto
50281,US,"Shows the crisp balance and ripe elegance that the best Sauvignon Blancs from this region display. With taut acidity, it brims with mouthwatering flavors of citrus fruits, lemongrass, vanilla and pepper, and is totally dry.",Estate Grown,88,20.0,California,Santa Ynez Valley,Central Coast,Sauvignon Blanc,Star Lane Vineyard
50282,US,"There's a lot of Boushey vineyard Cabernet, a little Kiona vineyard Cab and a little Alder Ridge vineyard Merlot in this blend. Bright and spicy, it has deliciously lively plum and currant fruit, hints of loam and coffee, and natural acids that keep it buoyant through the finish.",Red Table Wine,88,25.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,Ross Andrew
50283,US,"Fruity and ripe, with a dense mix of apple, citrus and sweet grapefruit flavors. Aromas are equally intriguing, bringing in hints of spice and honeysuckle. This is a lively, mouth-pleasing, tangy and refreshing young Riesling, finished dry but with such ripe fruit that it carries a hint of sweetness.",,88,14.0,Washington,Yakima Valley,Columbia Valley,Riesling,Airfield Estates
50284,US,"These are purchased grapes from Kestrel. The wine is bright and fresh, with crisp aromas of citrus and white peach, and flavors that follow. There is barely perceptible sweetness, more an absence of bitterness. In sum, this is a perfect patio sipping wine.",,88,18.0,Washington,Yakima Valley,Columbia Valley,Viognier,Chandler Reach
50285,US,"A bit more full-bodied than Chandon's brut, this gold-colored bubbly has fine flavors of cherries and smoky vanilla. A beautiful wine for sushi.",Blanc de Noirs,88,22.0,California,North Coast,North Coast,Sparkling Blend,Chandon
50286,France,"Fresh strawberry aromas set the scene for a bright, red berry flavored wine. It has vibrant, vivid acidity and exotic perfumes. The tannins, however, do suggest that this is a bigger, tougher wine than the fruit offers. Over the next few months, it is likely to fill out and become more dense.",,88,70.0,Burgundy,Nuits-St.-Georges,,Pinot Noir,Chanson Père et Fils
50287,France,"A big, round, generous wine with strawberry flavors that are ripe as well as soft. It is very approachable, its dense character coming from delicious fruits that pile layer upon layer on top of each other. It's hard to find the acidity in all this plumpness, but it is there, and creates a fresh finish.",,88,60.0,Burgundy,Chambolle-Musigny,,Pinot Noir,Bouchard Père & Fils
50288,US,"Clos LaChance's best Viognier ever, but also its priciest. Dry and crisp, it offers waves of tropical fruit, honeysuckle, peach, green apple and Asian spice flavors.",,88,22.0,California,Santa Cruz Mountains,Central Coast,Viognier,Clos La Chance
50289,US,"Apples, peaches and pears are evident in this surprisingly full, almost fleshy Chardonnay. A portion was barrel-fermented, and the flavors of toast and tobacco are relatively moderate and well-integrated. The wine has some sweetness along with the crisp fruit, but without the exaggerated vanilla flavors of many cheap Chardonnays. This is the best from Hogue in a long while.",,88,10.0,Washington,Columbia Valley (WA),Columbia Valley,Chardonnay,Hogue
50290,France,"This is an opulent, delicious, rounded wine. It has fresh berry acidity, but that is only a part of the sweet red fruits and cranberry flavors. The texture is ripe, just edged with soft tannins.",,88,52.0,Burgundy,Volnay,,Pinot Noir,Maison Champy
50291,US,"Maryhill's Zinfandel may be the winery's best red wine—certainly the best value. It's bright and spicy, and the fruit is clean and nicely mixes strawberry, raspberry and cherry flavors. Some light toast and chocolate comes into the finish, along with a more high-toned note suggesting menthol and eucalyptus.",,88,22.0,Washington,Columbia Valley (WA),Columbia Valley,Zinfandel,Maryhill
50292,France,"This wine represents a round, soft style of Crozes-Hermitage and is for immediate pleasure. Rich black cherry fruit is accented by subtle wood spice and anise notes chime in on the almost lush finish. Drink now–2012.",Les Fées Brunes,88,25.0,Rhône Valley,Crozes-Hermitage,,Syrah,Jean-Luc Colombo
50293,Australia,"A pretty good effort, this sub-$20 Pinot Noir features plenty of coffee-scented oak, but also some nice black cherry fruit. It's on the full side, with round, voluptuous tannins and crisp acids, with a touch of warmth on the finish. Drink now.",Omrah,88,18.0,Western Australia,Western Australia,,Pinot Noir,Plantagenet
50294,Argentina,"Tiza is a very good Malbec with ripe, minty, lush aromas that lead straight to juicy black plum and blackberry flavors. It's intense and powerful, but shows good balance, generosity and proper but strong oak. Expect plenty of kick, power and darkness from this wine. Drink throughout 2009 and into 2010.",,88,20.0,Mendoza Province,Mendoza,,Malbec,Tiza
50295,Australia,"A solid value, the Zeepard Shiraz feaures aromas of chocolate, dark fruit and cinnamon, broadening out on the palate into flavors of plum, blueberry, cola and a hint of wintergreen. It's got decent weight for an inexpensive wine, with a round mouthfeel and fine-grained tannins on the finish with a texture like ground cinnamon or cocoa powder. Drink now.",Zeepaard,88,12.0,Western Australia,Western Australia,,Shiraz,West Cape Howe
50296,US,"A fresh, vibrant white wine that shows the touch and talent of winemaker Michael Haddox. It's a fine match of grapes, with bright (and co-fermented) flavors of cut pear and apple, a leesy, textural body, and a lingering finish that refreshes the palate without being tiring.",Chardonnay-Pinot Gris,88,13.0,Washington,Yakima Valley,Columbia Valley,White Blend,The Winemaker's Loft
50297,Chile,"Here's yet another very nice, ready-to-drink Cabernet from Chile. Tight and complete on the nose, with aromas of cassis, cherry and tar. The palate is packed deep with sweet cassis fruit, which is accented by tobacco and burnt sugar. Shows some unabsorbed oak and chocolate on the finish, but generally speaking it's in fine shape.",Chamán Gran Reserva,88,20.0,Colchagua Valley,,,Cabernet Sauvignon,Viña Santacruz
50298,France,"Big and burly, here is power from Pinot Noir. The tannins are firm, spiced with dark black fruits, rolling luxuriously around the mouth. A spike of acidity gives the wine some freshness, but it remains a big, plump wine.",Vieilles Vignes,88,60.0,Burgundy,Gevrey-Chambertin,,Pinot Noir,Maison Champy
50299,US,"The Mourvèdre is the most complex and substantial of the 2006 reds from Michael Florentino. It's a wine with hints of muscle and depth, its tart red fruits threaded around earth, pepper, smoke, caramel and mocha flavors. The wine persists without becoming harsh or hot, and the way it evolves in the mouth suggests midterm aging potential as well.",,88,36.0,Washington,Columbia Valley (WA),Columbia Valley,Mourvèdre,Michael Florentino Cellars
50300,US,"A pretty purple/garnet shade, this sweet-scented Syrah (with small amounts of Cabernet Sauvignon, Petite Sirah and Mourvèdre in the blend) looks, smells and tastes like blueberries, boysenberries and blue plum; lovely fruits all. Consistent with other RiverAerie reds, it is forward, sweetly fruity, clean and ready for near-term drinking. Light streaks of pepper and chicory add interest to the finish.",,88,20.0,Washington,Columbia Valley (WA),Columbia Valley,Syrah,RiverAerie
50301,Chile,"Very nice value-priced Cabernet. It's warm and a bit mossy on the nose, with berry jam and leather. The palate is crisp, but also easy to understand. Tight flavors of cherry and raspberry give it a “red” outlook, and the finish is also tight and peppery. Imported by Republic National Distributors.",Reserva,88,10.0,Maule Valley,,,Cabernet Sauvignon,Portal Del Alto
50302,France,"One of the most famous Crozes-Hermitage bottlings, the 2005 Domaine de Thalabert is a little tough and unyielding right now, but shows promise in its persistent, peppery finish. It starts off with gamy, leathery notes and hickory smoke, all backed by crisp blackberry fruit and ample tannin. Try after 2012.",Domaine de Thalabert,88,43.0,Rhône Valley,Crozes-Hermitage,,Syrah,Paul Jaboulet Aîné
