id,country,description,designation,points,price,province,region_1,region_2,variety,winery
64146,France,"A pure Syrah cuvée (not allowed under the appellation contrôlée…it must only be around 99.99% Syrah), this is a supple, ripe Syrah that still retains some peppery spice on the finish. Although the dominant fruit note is blueberry and this wine is a bit Shiraz-like, it's also savory and complex. Drink now–2012.",Les Hautes Granges Roaix,90,40.0,Rhône Valley,Côtes du Rhône Villages,,Syrah,Domaine des Escaravailles
64147,Italy,"Aromas of ruby berry, violets and exotic spice identify this wine as 100% Sangiovese. Floral and fruity notes are followed by cookie dough, peach, almond paste and toasted nuts with similar flavors in the mouth and a smoky, spicy finish. Not imported.",Fabrizio Bianchi,90,35.0,Tuscany,Toscana,,Sangiovese,Castello di Monsanto
64148,France,"Lacks the haunting fragrance of the best Hermitage wines, but shows plenty of concentrated dark fruit and toasty oak. Supple and vanilla-laden at first, it firms up and shows more plum fruit and pepper on the finish.",Gambert de Loche,90,85.0,Rhône Valley,Hermitage,,Syrah,Cave de Tain
64149,France,"Still youthfully purple in color, possibly in part because of the elevated proportion of Syrah in the blend (50%). Deeply fruited and complex, mixing raspberry flavors with notes of coffee, tobacco and spice. Drink now-2012.",Clos Montirius,90,22.0,Rhône Valley,Vacqueyras,,Grenache-Syrah,Montirius
64150,Italy,"The potential of Piedmont's lesser-known Dolcetto grape is unmasked in this wine's complex aromatic profile that encompasses toast, cherry fruit and menthol-like notes. Concentrated with snap and spice in the mouth. It shows plenty of personality.",Sant'Anna,90,20.0,Piedmont,Dolcetto d'Alba,,Dolcetto,Vietti
64151,France,"A blend of roughly 80% Grenache and 20% Syrah, this bottling from Perrin & Fils is dense and firm, with enough structure to suggest aging through 2010 at least. Yet it's also wonderfully perfumed, featuring floral and spice notes as well as dark berries that are almost liqueur-like in their intensity.",Les Christins,90,22.0,Rhône Valley,Vacqueyras,,Grenache-Syrah,Perrin & Fils
64152,US,"From the vineyard's oldest vines (planted 1994) this is the first reserve. Good concentration and Syrah character, dark and peppery, with saturated, fleshy fruit and substantial alcohol – 15.9%.",Reserve,90,50.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Morrison Lane
64153,France,"A fine example of Jaboulet's Thalabert, the 2003 features plenty of ripeness without becoming jammy or overdone. It's round and mouthfilling, with supple tannins and a creamy texture, while the flavors are herbal and peppery but also meaty and dark, featuring notes of black olive and espresso. Drink now–2015.",Domaine de Thalabert,90,33.0,Rhône Valley,Crozes-Hermitage,,Syrah,Paul Jaboulet Aîné
64154,France,"An impressively full-bodied and structured rosé, this blend of Grenache, Syrah and Cinsault boasts bushels of cherry and berry fruit as well. Intensely flavored, with a burst of citrusy fruit and supple tannins on the finish. Tasted twice, with consistent notes.",,89,20.0,Rhône Valley,Lirac,,Rosé,Château le Devoy Martine
64155,US,"I tasted this wine with Kathy Josephs' Fiddlestix bottling, from her Fiddlehead label, and the wines are very different. This seems less ripe, harder in tannins, and stronger in acids. That is a stylistic choice, of course, but this wine is not as lush or immediately likeable, although it's still very good. Give it three to five years in the cellar.",Fiddlestix,89,50.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Hitching Post
64156,France,"The high quality of simple, introductory wines like this cuvée is a great sign for the bigger 2005s yet to come. The aromas are intense without being jammy or overripe, featuring peppery, herbal notes to go along with bold raspberry and cassis fruit. The tannins are supple enough to make this approachable right away. Drink now, and plan to stock up on Robin's 2005 Cuvée Alberic Bouvet when it's released.",Papillon,89,28.0,Rhône Valley,Crozes-Hermitage,,Syrah,Gilles Robin
64157,US,"Opens with a Provençal herb blast of thyme and lavender, then the blackberry tea and mocha aromas take over. It's a promising start to a wine that doesn't disappoint. Shows powerful fruit and spice flavors, with sweetly ripe tannins leading to a dry finish. This is a comparative bargain for a fine Napa Zin.",Old Vines,89,18.0,California,Napa Valley,Napa,Zinfandel,Ballentine
64158,France,"From 70-year-old vines, a majority of which (60%) are Syrah (the rest Grenache). Blueberries speak of Syrah, while the creamy mouthfeel and supple tannins speak of complete ripeness. Ends with some peppery spice, enough to impart additional interest and complexity. A nice, easy-to-drink Rhône red.",Excellence Chusclan,89,17.0,Rhône Valley,Côtes du Rhône Villages,,Rhône-style Red Blend,Les Vignerons de Chusclan
64159,France,"Shows Chapoutier's trademark attention to mouthfeel in its creamy, supple texture and moutfilling weight; a real deligt. Aromas and flavors run toward red fruit, with raspberries marked by hints off peppery spice.",,89,43.0,Rhône Valley,Gigondas,,Rhône-style Red Blend,M. Chapoutier
64160,US,"Very few wineries got Walla Walla grapes in this freeze year, and even L'Ecole, which owns a piece of the Seven Hills vineyard, had to rely on other sources for many of its wines. But this is 100% Seven Hills Syrah, and it delivers wonderful fruit flavors with layers of citrus and tart berries. A green tea streak cuts through the substantial tannins.",Seven Hills Vineyard,89,37.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,L'Ecole No. 41
64161,US,"A worthy followup to the excellent '02, this bottling seems riper and more chocolaty, with more apparent sweetness. Yet it has a firm tannic structure with good acidity. The basic flavors are of cassis, blackberry jam, cherries and smoky leather, with sweet vanillins from new oak.",Page Nord Vineyard,89,38.0,California,Oak Knoll District,Napa,Syrah,Surh Luchtel
64162,Chile,"The bouquet here sports popcorn and butter, but also zesty tropical fruit and apple blossom aromas. The palate is rich but balanced, with pear and toffee flavors. Warm and woody throughout, but with such firm acidity it's a winner.",Reserva,89,12.0,Maipo Valley,,,Chardonnay,Undurraga
64163,US,"An interesting tangle of flavors—silky smooth chocolate and bright citrus, wrapped around cool-climate Syrah fruit. There is a lovely floral element in the nose, and the bright berry core is smoothly melded into lightly toasted, chocolaty barrel flavors.",Dineen Vineyard,89,42.0,Washington,Yakima Valley,Columbia Valley,Syrah,OS Winery
64164,France,"Unusual for the region in that it's mostly Roussanne. The result is slightly more floral and expressive than most Saint-Joseph blancs, with pear and spice notes delivered in a plump, full-bodied format. Picks up hints of oak on the finish, but this isn't an oaky wine at all. Drink now–2010.",,89,28.0,Rhône Valley,Saint-Joseph,,Roussanne,Pierre Gaillard
64165,France,"Just behind the excellent quality of the 2003, Montirius has nevertheless turned in yet another strong effort for its top cuvée. Ripe raspberry fruit turns creamy on the palate, ending with a sense of lushness and a hint of coffee.",Clos Montirius,89,22.0,Rhône Valley,Vacqueyras,,Grenache-Syrah,Montirius
64166,Spain,"Lush and full-bodied, this Tempranillo from vines more than 65 years of age handles its size gracefully, with precise flavors of blackberries and peppery spice rounded out by hints of vanilla and tobacco.",Selección Especial,89,40.0,Northern Spain,Ribera del Duero,,Tempranillo Blend,Montebaco
64167,France,"Complex from the start, marrying floral aromas with hints of stemminess, herbs and spice, all supported by lush black-cherry fruit. Picks up notes of black tea on the finish, so while this tastes good now, it may even improve in another year or two.",Les Gravières Premier Cru,89,36.0,Burgundy,Santenay,,Pinot Noir,Prosper Maufoux
64168,France,"Another promising 2005. This has a beautiful forward bouquet of flowers and red berries, a supple, creamy texture and satisfying raspberry and chocolate flavors. Long and ripe on the finish.",Clos Paradis Premier Cru,89,23.0,Burgundy,Mercurey,,Pinot Noir,Prosper Maufoux
64169,France,"This is the same wine as the La Rocaille, but aged in barrel, which has given it a slightly lusher texture as well as hints of cedar, vanilla and chocolate. It's just a stylistic difference, not a qualitative one.",L'Argentière,89,,Rhône Valley,,,Rhône-style Red Blend,Domaine de Coste Chaude
64170,Italy,"Although this is fresh and genuine in the mouth, it loses points for a nose that seems tired and redolent of mature fruit. As tradition dictates, the Chianti blend sees smaller percentages of Canaiolo and Colorino to back a Sangiovese base.",,84,13.0,Tuscany,Chianti Rufina,,Sangiovese,Frascole
64171,Italy,"This Chianti sees six months of wood aging to render distinct oak-related aromas that come on the heels of, and almost overwhelm, the red fruit and cherry. The tannins are hard, just shy of astringent.",,84,,Tuscany,Chianti Colli Senesi,,Sangiovese,Cesani
64172,US,"A little on the harsh, rustic side, but there's enough cherry, vanilla and anise richness to satisfy. Great with a burger.",,84,12.0,California,California,California Other,Merlot,Red Truck
64173,US,"Dry and full-bodied, this is the kind of rustic Cab that, at this price, you can serve at your next big condo party or BBQ without breaking the bank. It has leathery flavors of blackberries and cola.",,84,9.0,California,California,California Other,Cabernet Sauvignon,Redtree
64174,US,"Comes down on the hot, rustic side, with pruny, raisiny flavors. But it's dry, with a certain liqueury lusciousness. If you like that baked cherry, roasted blackberry quality, it's for you.",,84,16.0,California,Sonoma County,Sonoma,Zinfandel,Valley of the Moon
64175,Spain,"Nothing earth-shattering here, but this Garnacha is sweet and syrupy, with jammy berry and black plum flavors. It's totally round and soft, with no hard tannins or confounding complexities. It's a sound, uneventful red wine.",,84,10.0,Central Spain,Tierra de Castilla,,Garnacha,Tapeña
64176,Italy,"This is slightly disjointed on the nose with unripe, thorny berry notes next to bitter black chocolate and raw spice. But it seems to pick up speed and charm in the mouth thanks to its spicy chocolate cookie dough flavors and smooth, creamy finish.",,84,24.0,Tuscany,Chianti Classico,,Sangiovese,Querciavalle
64177,US,"Oaky and direct, this is the kind of Chard that will appeal to lots of people for its spicy, pineapple and papaya fruit flavors and creamy texture.",,84,19.0,California,Monterey,Central Coast,Chardonnay,San Simeon
64178,US,"Dry and tannic, with stewed berry, tobacco and coffee flavors, this is a Zin to wash down barbecue and not worry about the esthetic details.",Reserve Zinfusion,83,22.0,California,Paso Robles,Central Coast,Zinfandel,Castoro Cellars
64179,US,"Dry and rasping, with sandpapery tannins, this Zin has berry flavors. What it needs is brighter acidity and more focused, concentrated fruit.",Ambassador's Vineyard,83,24.0,California,Santa Ynez Valley,Central Coast,Syrah,Curtis
64180,France,"A dry wine, relying on dark tannins to bolster the fruit. The structure is all, leaving some austere black currant flavors. This property, in the eastern Entre-deux-Mers used 55% Cabernet Sauvignon in its 2002 blend.",,83,,Bordeaux,Bordeaux Supérieur,,Bordeaux-style Red Blend,Château Roquette
64181,Spain,"A little too much canned fruit cocktail and grapefruit juice on the nose, but overall it's generous with its sweetness. The palate offers ripe nectarine, although the feel runs perilously close to being cloying. Better if you don't mind some stickiness to your white wines.",,83,13.0,Northern Spain,Bierzo,,Godello,Abad Dom Bueno
64182,US,"Will have its fans, but for this reviewer, too high in alcohol, with 15.9%, and too soft in acidity. That makes the intensely ripe cherry, raspberry and blackberry flavors syrupy. Seems more like something you'd pour over pound cake than a table wine.",,83,27.0,California,Paso Robles,Central Coast,Zinfandel,Hug
64183,Spain,"Dark and resiny, with aromas of leather, black olive and jammy berries. The palate runs quite sweet and without the backbone needed to prop things up. Hence the mouthfeel is lacking and the finish peters out quickly. Tasty enough, but short on feel and structure.",,83,10.0,Central Spain,Tierra de Castilla,,Tempranillo,Tapeña
64184,US,"Soft, fruity and a little hot and peppery, this Cab shows ultraripe pie-filling blackberry and cherry flavors that taste sugary on the finish.",,83,36.0,California,Napa Valley,Napa,Cabernet Sauvignon,St. Clement
64185,New Zealand,"Pungent on the nose, this is even a touch garlicky, making it hard to warm up to. And that's too bad, because there appears to be some nicely rounded melon and fig flavors that struggle to emerge.",,83,17.0,Marlborough,,,Sauvignon Blanc,Mount Nelson
64186,US,"So oaky, it tastes like a toothpick; this is all caramel, butterscotch and toast.",,83,25.0,California,Sonoma County,Sonoma,Chardonnay,Wild Oak by St. Francis
64187,US,"Kind of on the sweet, sugary side, but not so much that it gives you a toothache. The flavors of blackberry jam, cherry and raspberry pie filling and vanilla fudge could only have come from a hot climate vineyard.",Gina's Vineyard,83,28.0,California,San Luis Obispo,Central Coast,Syrah,Wildwood
64188,France,"Vanilla aromas and fresh red currant fruit flavors give this wine a freshness as well as a simple, easy structure. The acidity could be less dominant.",,83,10.0,Bordeaux,Bordeaux,,Bordeaux-style Red Blend,Yvecourt
64189,Spain,"Frankly this is nothing to swoon over. The color is salmon and the nose is like matchstick sulfur. The wine is surprisingly sweet for being 80% Tempranillo and 20% Garnacha, and it's borderline cloying on the finish. Has its moments but I'm not really sure what the point is.",Cune Rosado,83,12.0,Northern Spain,Rioja,,Rosé,CVNE
64190,Spain,"Gold in color, with papaya, almond and orange on the nose. The palate features a heavy mix of citrus and apples, and in the end it's a style that leaves you questioning its intention. It's dense and wet, but also reduced and clumsy.",El Cerezo,83,10.0,Northern Spain,Navarra,,Chardonnay,Castillo de Monjardin
64191,US,"Watery and thin, with only the barest hint of varietal character. This is as innocuous and dull a wine as you could ever hope to find.",Fumé Blanc,83,9.0,Washington,Columbia Valley (WA),Columbia Valley,White Blend,Hogue
64192,US,"What makes this Syrah difficult is the thin, weedy fruit, which accentuates both the acids and aggressive tannins. With peppery herb flavors and just a hint of cherried cassis, the wine is hard and unsatisfying, and is unlikely to age out.",Fess Parker Vineyards,83,20.0,California,Santa Ynez Valley,Central Coast,Syrah,Brophy Clark
64193,Spain,"Noticeably sharp and a touch green on the nose, with earthy, richer accents such as leather and chocolate making an appearance. The mouth is tangy and lean, with strawberry and raspberry flavors. Very un-Toro in its skinny, tight approach.",Selección,83,15.0,Northern Spain,Toro,,Tempranillo,Caño
64194,Spain,"Spice and warm leather on the nose are worthy aromas, but there isn't much fruit and the palate runs gritty and acidic. It's got freshness and fairly good purity; but it's also kind of narrow.",Vega Esteban Crianza,83,10.0,Central Spain,Ribera del Guadiana,,Tempranillo,Bodegas Ventura De Vega
64195,US,"The grapes come from Atlas Peak, and while the wine is dry, it's very soft, which gives the ultraripe apricots and peaches a syrupy taste. The caramelly oak adds to the feeling of heaviness.",2480,83,45.0,California,Napa Valley,Napa,Chardonnay,Hollywood & Vine
64196,US,"With 17.5% alcohol, this has much more in common with Port than table wine. Not a bad wine.",Rocket Man,83,38.0,California,Paso Robles,Central Coast,Zinfandel,Hunt Cellars
64197,US,"Not bad, a little sharp and tannic, but it gets the basic Bordeaux job done. With blackberry and tobacco flavors, it's a five-county coastal blend.",Vintner's Reserve Meritage,83,12.0,California,California,California Other,Bordeaux-style Red Blend,Kendall-Jackson
64198,US,"Soft, semisweet and simple, with flavors of canned peaches, pineapples and apricots, this wine is a blend of Chardonnay, Sauvignon Blanc and Muscat Canelli.",White Table Wine,83,8.0,California,California,California Other,White Blend,Kenwood
64199,US,"Too hot and overripe, with a heavy, baked fruit quality. Although the wine is fully dry, it has a stewed blackberry taste. The alcohol is 15.5%.",,83,30.0,California,Russian River Valley,Sonoma,Zinfandel,Hartford
64200,Argentina,"An unusual blend of Riesling, Albariño and Sauvignon Blanc that is largely neutral on the nose and then waxy, honeyed and pithy in the mouth. Along the way there's an appealing dry, melony, petrol character and some good old-fashioned tang. A breed unto itself.",Tiara,85,30.0,Mendoza Province,Luján de Cuyo,,White Blend,Viña Alicia
64201,France,"Soft and juicy, but with a layer of minerality. High acidity marks the red fruits and the open tannins of this bright wine.",Château de Bagnols,85,17.0,Beaujolais,Brouilly,,Gamay,Signé Vigneron
64202,Portugal,"Based on a core of dry tannins, this is a wine with some tough, stalky fruit along with black currant skin texture. It is firm, definitely for food, with those tannins that edge on bitter.",Cister da Ribeira Tinto,85,10.0,Douro,,,Portuguese Red,Quinta de Ventozelo
64203,Spain,"Uncomplicated and dominated by red fruit aromas and flavors. This is your everyday type of red wine that could probably be made from just about any grape or blend of grapes. Here, Tempranillo and 15% Shiraz make for a dry, mildly oaky red with freshness and little else. Fine if you're not looking for anything special.",,85,10.0,Northern Spain,Vino de la Tierra de Castilla y León,,Tempranillo-Shiraz,Penascal
64204,Australia,"Fresh gooseberry, lemon and apple skin dominate the nose here, carrying over to the medium-weight palate. Although the acid seems a bit apart from the rest of the wine, this Barossa Riesling is pleasantly crisp, with nice spice and candied apple notes. Drink now to 2012.",,85,18.0,South Australia,Barossa,,Riesling,Schild Estate
64205,Greece,"Soft currant, clove, cherry and cedar on the nose are followed by smooth, integrated flavors of pepper, tobacco and berries on the palate. Easydrinking but elegant, the wine will pair well with roasted lamb, cheeses.",Mirambelo,85,30.0,Peza,,,Red Blend,Mediterra
64206,Spain,"Opens with peppery, earthy black cherry and berry aromas, yet the palate is clacky and narrow, with high acidity and dry, limited flavors of blackberry and black cherry. Narrow as well on the finish. Middle-of-the road and respectable but hardly a head-turner.",Senda del Oro,85,18.0,Northern Spain,Ribera del Duero,,Tempranillo,Vizcarra
64207,Spain,"A little herbal and minty on the nose, but at this price one can't complain too mightily. The palate smacks down with bite and acidity, while the flavors run herbal and a little stemmy, with caramel as a backdrop. Roasted and herbal but not offensive, especially at $7 a bottle.",Tintico,84,7.0,Northern Spain,Navarra,,Tempranillo,Castillo de Monjardin
64208,Spain,"Heavy, minty and smelling of shoe polish, barrel char and black licorice. The palate is chunky but overall it has pretty good structure. Meanwhile, the flavors of raspberry and plum carry a heavy oak influence. Spice and resin, additional reflections of the oak, dominate the finish.",Selección,84,17.0,Northern Spain,Rioja,,Tempranillo,Cueto
64209,US,"A simple, everyday Chardonnay, with ripe pineapple, apricot and tropical fruit and caramelized oak flavors.",,84,20.0,California,Monterey County,Central Coast,Chardonnay,Dahlia
64210,US,"Rough in texture, with a briary, scoury mouthfeel that emphasizes the fruitiness, giving it a candied sweetness. The tannins seem unbalanced. Lacks Napa Valley elegance, especially at this price.",,84,48.0,California,Napa Valley,Napa,Cabernet Sauvignon,Envy
64211,Argentina,"Starts out with nice aromas of ripe black fruits and toasty oak, however it drops down in class in the mouth, where pointed, jabby acidity causes tang and sourness. There are good berry and plum flavors to offset the tartness, but it finishes narrow and snappy. Pretty good but needs better balance and structure.",,84,9.0,Mendoza Province,Mendoza,,Malbec,Acordeón
64212,US,"Dusty-scented cherry fruit, hints of barn and earth, and a blend that includes 11% Cabernet Sauvignon. The nose on this wine promises more than it delivers in the mouth, where it turns acidic and hard, with green tannins.",,84,15.0,Washington,Wahluke Slope,Columbia Valley,Merlot,Jones of Washington
64213,US,"A big, jammy, acidic, and slightly sweet wine for washing down barbecue. The blackberry, cherry and blueberry flavors taste like they were baked into a pie.",Diamond Collection Green Label,84,16.0,California,California,California Other,Syrah,Francis Ford Coppola
64214,Portugal,"Bright, crisp raspberry flavors on a bone-dry wine. It is fresh and vibrant, a light touch of caramel and powerful acidity.",,84,5.0,Vinho Verde,,,Rosé,Campelo
64215,US,"It's a Cabernet-Merlot blend from this highland appellation, inland from Anderson Valley in Mendocino County. The big drawback is excessive acidity. It's harsh and cutting, and interferes with what seem like pleasant blackberry, cherry and currant flavors.",Melange,84,25.0,California,Yorkville Highlands,North Coast,Red Blend,Bink
64216,Spain,"Rather barnyardy and gaseous at first, but air breathes more clarity into the nose. The palate is chunky, grabby and a little awkward, with herbal, medicinal black fruit and buttery flavors. Slight heat and burn hamper the finish.",Misterio de...,84,12.0,Central Spain,Uclés,,Tempranillo Blend,Bodegas Fontana
64217,Spain,"Big and bold stuff from southern Spain with burnt, hot aromas of roasted black fruits and stems. Better on the palate, where it brings plum and berry flavors but also some heat and saline. Slightly stemmy and roasted on the finish, much like the bouquet.",Taja,84,9.0,Levante,Jumilla,,Monastrell,Bodegas Mähler-Besse
64218,Argentina,"On one hand you'll find bacon, rubber and smoke aromas, but on the other there's stem and murky notes that bring it down. The palate has sharp acidity and flavors of roasted red berries and pepper. For a Cabernet Sauvignon-led blend, it seems lean, stemmy and wanting.",Gala 2,84,40.0,Mendoza Province,Mendoza,,Red Blend,Luigi Bosca
64219,Argentina,"A touch stemmy on the nose, but in the mouth it comes around. The flavors are in the plump, pithy zone (think orange rind and grapefruit peel), while the finish is zesty but also pithy. Registers as your typical full-styled Malbec rosé that is o.k. on its best day.",Finca La Linda,84,11.0,Mendoza Province,Luján de Cuyo,,Rosé,Luigi Bosca
64220,Greece,"A rich nose of clove, tea, mint and cedar start this red from Greece. The palate offers clean bursts of cedar, spice and red currant. Fresh and light, the wine is a good house red.",,84,21.0,Santorini,,,Red Blend,Koutsoyiannopoulos
64221,Argentina,"Fairly brambly and a little sour on the bouquet, with prickly fruit aromas. The palate is just as sharp and angular, without much cushion to fall back on. Flavors of cherry and raspberry are slightly herbal and tart, while the finish is more of the same. Not as round and ripe as you'd expect for an $18 Malbec.",Henry Lagarde Reserve,84,18.0,Mendoza Province,Mendoza,,Malbec,Lagarde
64222,US,"Sharp and gritty in the mouth, with cutting acidity. Despite nice cherry, spice and sandalwood flavors, the texture is too peppery tart.",,84,28.0,California,Carneros,Napa-Sonoma,Pinot Noir,Roche
64223,Argentina,"Monteviejo, one of the Clos de los Siete wineries, has entered the unofficial “fun Malbec” category with Festivo, which has a stemmy, slightly burnt character that is present from start to finish. Along the way there are leathery black fruit flavors, herbal qualities and a good mouthfeel. Decent wine but decidedly herbal and stemmy.",Festivo,84,18.0,Mendoza Province,Uco Valley,,Malbec,Monteviejo
64224,Australia,"Black ash, cedar and crushed raspberries are the aromas here, while an underlying note of wet earth keeps things grounded. The palate has a sweet cherry cordial character while the short finish offers up a hit of mixed berry soup. Drink up.",,84,12.0,South Australia,McLaren Vale,,Cabernet Sauvignon,Razor's Edge
64225,Greece,"This earthy sip starts with red currant, pepper and tobacco aromas, followed by a restrained palate of tobacco, tomato, tea leaves and spice. The finish is clean and peppery. An appealing, exotic choice.",Terranera,84,21.0,Greece,,,Red Blend,San..Torini Winery
64226,US,"This is another soft, mature red wine from this Columbia Gorge winery, but without the weight or definition of the Merlot and the Cabernet. It's simple and light, and quickly thins out in the mouth.",Black Dot,84,19.0,Washington,Horse Heaven Hills,Columbia Valley,Red Blend,Domaine Pouillon
64227,US,"Call it the poor man's Pinot Noir. It's dry and silky, and offers enough cherry, licorice, cola and spice flavors to satisfy.",,84,10.0,California,California,California Other,Pinot Noir,Gnarly Head
64228,Argentina,"Starts with jammy, dusty, simple aromas of raspberry and strawberry. The palate has both a juicy front edge but also a creamy middle that houses lactic-tasting pie cherry and strawberry flavors. Regular stuff for simple sipping, nothing more.",Lo Tengo,84,11.0,Mendoza Province,Mendoza,,Malbec,Bodega Norton
64229,Argentina,"Simple and peachy, with a mix of sweet and citric flavors. Tastes candied and tropical, with banana coming onto the finish along with orange and pineapple. A lot of fruit and flavor; just not much sophistication. A quaffer, pure and simple.",Picada 15,84,11.0,Other,Neuquén,,White Blend,Bodega NQN
64230,US,"The Grand Estates is CC's midpriced offering, and the Chardonnay sees plenty of oak and sur-lie aging. Rich, toasted-nut aromas underscore firm apple and pear fruit. The custardy texture is a treat. Best Buy.",Grand Estates,89,13.0,Washington,Columbia Valley (WA),Columbia Valley,Chardonnay,Columbia Crest
64231,US,"Smoke and vanilla highlight pure berry aromas that seem more red-berryish than previous vintages, with some herbal notes as well. Creamy-textured, it fills the mouth with berry and cocoa flavors and finishes with firm mountain tannins.",Bancroft Ranch,89,75.0,California,Howell Mountain,Napa,Merlot,Beringer
64232,US,"This luscious Merlot jumps out with a big, bold nose and mouth-filling flavors of ripe cherry fruit. Forward, luscious and chocolatey, it's a wide-open style of Merlot with lots of instant appeal. There isn't a great deal of depth to the finish, but it's well-built and can certainly be cellared for the next 5-6 years.",,89,38.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,Woodward Canyon
64233,US,"Right now, the fruit emphasizes cassis; with time, some blueberries and cherries will emerge. It's still a tight young pup, closed and a bit stand-offish, but the layers of licorice and fruit, hints of earth and wood, and overall structural balance suggest lovely development ahead. The finish is just a little light.",Seven Hills Vineyard,89,25.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,Seven Hills
64234,US,"This fragrant rose opens with very pleasant aromas of strawberries, candied lemon peel, vanilla and smoke. The flavors are full, with plenty of earth and yeasty notes around the berry core. It has a rich, creamy texture, like a full soft mousse. Goes down like velvet, and the whistle-clean finish has good length.",Brut Rosé,89,28.0,California,Anderson Valley,Mendocino/Lake Counties,Champagne Blend,Handley
64235,Australia,"Dark and fragrant, this wine is a baby, full of fat, precocious fruit tinged with smoke and herbs. Blackberries, plums and black cherries bounce along, buoyed by adequate acidity and chalky, dusty tannins. It's full and plush in the mouth, finishing a little fat.",,89,18.0,South Australia,McLaren Vale,,Shiraz,Simon Hackett
64236,France,"Very good depth and intensity of fruit show in this rich and masculine bottling. A ripe black cherry foundation bears cocoa, herb, earth and tobacco accents, yielding a complex range of aromas and flavors. The finish is taut and quite dry, dressed up with tart cherries and leather. Hold for 2–3 years.",,89,42.0,Burgundy,Pommard,,Pinot Noir,Olivier Leflaive
64237,US,"Very cedary and dry, this is built more like a Cabernet than a traditional Merlot. Dusty tannins coat the mouth on the finish, reducing its current pleasure but presaging a long life ahead, when the buried black-cherry fruit is sure to come to the fore. Hold for five years and drink til 2010.",Three Palms Vineyard,88,60.0,California,Napa Valley,Napa,Merlot,Duckhorn
64238,US,"Hogue makes a full line of Chardonnays and calls this least expensive bottling their “fruit forward” version. Although that's true, there's more to this wine than simple fruit. There's fruit aplenty, to be sure, but other layers of flavor interest as well: vanilla cream, caramel and cinnamon spice. Best Buy.",,88,10.0,Washington,Columbia Valley (WA),Columbia Valley,Chardonnay,Hogue
64239,France,"This angular, lean but quite attractive champagne displays tangerine, lemon and peach aromas with herb accents. It turns fuller and more spicy on the palate, with an intriguing anise note. It has an even mouthfeel and good bead and finishes crisp and dry.",Grande Reserve,88,30.0,Champagne,Champagne,,Champagne Blend,J. de Telmont
64240,US,"The dark fruit and cedar nose is a perfect setup for solid berry flavors. Medium weight, a good acid backbone and a full finish mark this winner. The juicy berry and spice flavors and the solid dusty tannins on the back end are noteworthy. Drink now–2004.",Estate Grown & Bottled,88,16.0,California,Monterey,Central Coast,Cabernet Sauvignon,Lockwood
64241,US,"This excellent Chardonnay is both crisp and smooth, with ripe, lemony green apples augmented with hints of custard and vanilla. It has both weight and balance, and should cellar well for the near term. But why not enjoy it now?",,88,20.0,Washington,Columbia Valley (WA),Columbia Valley,Chardonnay,L'Ecole No. 41
64242,Australia,"The pear, apple and herb aromas and flavors here are almost swamped by the spicy oak. Bright acidity and the powerful wood presence give the wine a rather lean cast, but this ship rights itself, and keeps its balance nicely in the end. The lively finish and overall tangy personality will pair well with grilled shellfish or broiled seafood.",Reserve,88,37.0,New South Wales,Hunter Valley,,Chardonnay,Tyrrell's
64243,US,"High-toned blueberry, blackberry and cherry fruit is accented with nuances of herbs and chocolate. This is still tannic, young, grapey and tight; the winery is always one of the first to release their red wines. The Pepper Bridge vineyard is in Walla Walla, though the bottle's label says Washington State. This wine clearly needs more time in bottle to reveal its deeper mysteries",Pepper Bridge,88,36.0,Washington,Washington,Washington Other,Merlot,Andrew Will
64244,US,"Red Willow is Columbia's showplace, and the relationship between winemaker David Lake and winegrower Mike Sauer is symbiosis at its best. The Cab Franc is a tight, tannic, earthy wine, with layers of mineral digging deep into the wine. The fruit is hard and the acids firm; it seems to want more time to display its depth and elegance.",Red Willow Vineyard,88,24.0,Washington,Yakima Valley,Columbia Valley,Cabernet Franc,Columbia Winery
64245,US,"This distinctive wine, loaded with personality, is full of green-apple flavors, with wax, flint, and lime notes chiming in. It's not a hugely complex wine, nor an oversized monster, but it offers terrific flavors that will no doubt sing with oysters or clams this summer. Best Buy.",,88,8.0,Washington,Columbia Valley (WA),Columbia Valley,Sémillon,Hogue
64246,US,"Sweet and sexy, this notable Merlot value offers berry, earth, herb and cocoa elements knit into a smooth, appealing package. There's a touch of Bordeaux Right Bank complexity in the bouquet, then decidedly New World ripe black cherries and toasty oak on the palate. Finishes spicy-sweet, with a caramel note from the oak. Drink now–2003.",,88,18.0,California,Monterey County,Central Coast,Merlot,Lockwood
64247,Australia,"Even, dark and not too sweet, this Shiraz is a very solid offering. The berry, chocolate, licorice nose doesn't get too jammy and the ripe even texture on the tongue bears full black cherry, tar and toast flavors. Finishes long, with sweet and sour black currant and licorice flavors. Good now, and should improve for two to four years.",Bin 555,88,12.0,Australia Other,South Eastern Australia,,Shiraz,Wyndham Estate
