id,country,description,designation,points,price,province,region_1,region_2,variety,winery
13602,Austria,"Yeast, lovage and yellow pear unite in an ultrasavory Grüner that honors the variety's nickname of pfefferl—the peppery one. The flavor base rests on green pear and fresh lemon, but the spice ratchets everything up a notch, and the lovely pepper lingers. Incredibly appetizing, this wine calls for light, savory dishes.",Langenlois,91,22.0,Kamptal,,,Grüner Veltliner,Loimer
13603,US,"This wine is ripe in strawberry-raspberry notes. It's lush and velvety, with a richness that will appeal to those who like a hint of decadence in their Pinot. Round and soft, with a bite of earthiness throughout, it brightens with a trace of minerality on the finish.",Don Miguel Vineyard Earthquake Block Estate Grown & Estate Bottled Unfiltered,91,52.0,California,Russian River Valley,Sonoma,Pinot Noir,Marimar Estate
13604,France,"This attractive sunset-pink colored wine has light acidity along with its rich, structured fruit. This is as serious as rosé gets, with red plum and berry fruits supported by a concentrated texture and acidity. It could age, so drink towards the end of 2015.",,91,23.0,Provence,Côtes de Provence Sainte-Victoire,,Rosé,Mas de Cadenet
13605,US,"Dense in packed earth and forest floor, this well-integrated and silky wine bursts in black cherry, blueberry pie and cardamom. With a beautiful flower on the label, it conjures floral orange blossom from the bottle, speaking elegance to power.",Cloud 9 Vineyard,91,30.0,California,Russian River Valley,Sonoma,Pinot Noir,Paro
13606,Austria,"This is chock-full of peppery red cherry fruit, handled with an unobtrusive touch to showcase the trueness and purity. Perhaps this wine is not sophisticated but it is honest, delicious and totally refreshing. The fruit lingers wonderfully.",Heideboden,91,22.0,Burgenland,,,Blaufränkisch,Paul Achs
13607,US,"A cool-vintage offering from the winery's young estate vineyard, this 100% varietal wine provides aromas and flavors of green olive, herb and ash. Elegant and supple, the wine has a pleasing sense of texture and a finish that won't quit.",The Stones Speak,91,55.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Saviah
13608,US,"Exotic in coconut macaroon on the nose, this wine offers appealing lushness and richness, and is decidedly soft and alluring in red plum and cherry. Medium in weight with plenty of substance, it offers a lift of acidity on the long, peppery finish.",,91,150.0,California,Napa Valley,Napa,Cabernet Sauvignon,Shah Estate
13609,Austria,"Lively notes of fresh yellow plum and mandarin open up into a friendly, fresh palate that combines rich fruit and zingy citrus to great effect. The result is lip-smacking freshness with lots of midpalate concentration and zing.",von Gösing,91,,Wagram,,,Roter Veltliner,Soellner
13610,Austria,"Ripe yellow pear and red-cheeked apples combine into a fresh and lively fruitiness. The edges are just seamed by a little peppery herbal spice while fresh citrus delivers refreshment. This delivers squeaky-clean lightness, fruit with a little peppery twist.",Göttweiger Berg,91,24.0,Kremstal,,,Grüner Veltliner,Stift Göttweig
13611,US,"Long Island has never been known for Riesling, but you can credit Roman Roth for finally breaking that mold. This wine was made from tiny, seedless (hence, virgin) Riesling grapes that ripen earlier, and with greater sugar concentration than typical grapes. It's fragrant with lime zest and white flowers on the nose, while intoxicatingly concentrated in white grapefruit and stone fruit flavors. Layered with minerality and strikingly balanced, it's a groundbreaking achievement for the region.",Virgin Berry Dry,91,32.0,New York,Long Island,Long Island,Riesling,The Grapes of Roth
13612,US,"From the cooler reaches of the Petaluma Gap, a sub-area of the larger Sonoma Coast that is awaiting its own appellation status, this Pinot was made with 25% whole-cluster berries, giving it a rough-hewn, earthy edginess that's appealing in the glass. Tightly wound cherry and cranberry complete the picture, with a taste of dried herb and black tea on the lengthy finish.",Spring Hill Vineyard,91,39.0,California,Sonoma Coast,Sonoma,Pinot Noir,Waxwing
13613,Italy,"Elegantly structured, this opens with aromas of underbrush, red berry, tobacco and savory herb. The linear palate offers bright red berry, crushed strawberry, licorice and cooking spice, while firm, fine-grained tannins provide the framework. Drink through 2018.",,91,25.0,Tuscany,Vino Nobile di Montepulciano,,Red Blend,Gracciano della Seta
13614,US,"Earthy spice and black and white pepper open the palate on this wine, a savory, tart expression of black tea and cranberry-rhubarb. The tangy red fruit remains pronounced from start to finish, sprinkled generously with dashes of cardamon and nutmeg through a lighthearted finish.",,91,35.0,California,Carneros,Napa-Sonoma,Pinot Noir,Glenwood Cellars
13615,France,"Vaulorent is often grouped with others as Fourchaume Premier Cru. Here Brocard has bottled it separately to bring out its ripe fruits and warm character. The wine is toasty, smooth although not losing its more mineral texture. It offers a delicious, rounded vanilla aftertaste.",Vaulorent Premier Cru,91,,Burgundy,Chablis,,Chardonnay,Jean-Marc Brocard
13616,France,"This bold, well-structured wine is packed with both rich fruit and tannins. Dense black fruits are layered with a dry, firm structure, with power and concentration for medium-term aging. Drink this wine from 2018.",,91,65.0,Burgundy,Gevrey-Chambertin,,Pinot Noir,Joseph Drouhin
13617,Italy,"Aromas of blue flower, plum, scorched earth and allspice come together in the glass. The soft, rich palate offers layers of black cherry, white pepper and savory herb alongside round tannins. Drink through 2018.",,91,30.0,Tuscany,Vino Nobile di Montepulciano,,Red Blend,Dei
13618,Italy,"Bright and refined, this conveys aromas of dark berry, tobacco, smoke and underbrush. The vibrant palate delivers juicy wild cherry, orange zest, cinnamon and a note of licorice alongside firm, fine-grained tannins and fresh acidity. Drink 2015–2012.",,91,26.0,Tuscany,Vino Nobile di Montepulciano,,Red Blend,Bindella
13619,New Zealand,"Alluring notes of Asian five spice and wet stone frame ripe cherry aromas in this medium-bodied wine. The texture is firm, becoming faintly dusty on the finish, but the wine is approachable now for its cherry fruit and appealing damp clay quality. Drink now–2018.",Bannockburn,91,50.0,Central Otago,,,Pinot Noir,Akarua
13620,France,"Delicious and crisp, this has an initial taste of intense citrus and red fruit. The sensation carries through the wine, with a fruity yet taut and mineral-driven texture. There is great fruit on the finish.",Rosé d'une Nuit,90,25.0,Provence,Coteaux Varois,,Rosé,Domaine du Deffends
13621,France,"This is a crisp, fruity and delicate wine. With its pale gray-pink color and lively acidity, it has both concentration and lightness; it's so poised.",,90,18.0,Provence,Côtes de Provence Sainte-Victoire,,Rosé,Domaine Houchart
13622,US,"As fresh as a young white wine can be, this sappy Riesling opens with lovely floral aromas, that lend the palate a bit of Gewürztraminer-like soapiness. It turns spicy and penetrating, with Meyer lemon and other expressions of tart citrus.",Bacchus Vineyard Dewpoint,90,17.0,Washington,Columbia Valley (WA),Columbia Valley,Riesling,Convergence Zone
13623,Italy,"This is a dark and sophisticated red, with an interesting aromatic profile that includes dried rosemary, sage, cola, blackberry, leather and spice. It's thick and powerful on the close and should pair well with red meat.",Korem,90,50.0,Sicily & Sardinia,Isola dei Nuraghi,,Red Blend,Argiolas
13624,US,"A Bordeaux-style blend of Cabernet, Malbec and Merlot, this bright and grapy effort pleasingly integrates slightly rougher notes of earth, leaf and stem. It all works here, adding texture and detail to the tart berry fruits. Drink in the next 3–5 years.",Nalin,90,27.0,Washington,Columbia Valley (WA),Columbia Valley,Bordeaux-style Red Blend,Adamant Cellars
13625,US,"Strongly flavored, this Chardonnay marches to its own beat. Some will object to the apricot, golden currant and butterscotch tastes as atypical, but they're quite complex and original. It finishes thoroughly dry and crisp. Drink over the next 3–4 years.",Top Cream,90,45.0,California,Sta. Rita Hills,Central Coast,Chardonnay,Babcock
13626,France,"Gigondas is Meffre's home turf, and this cuvée is impressive, boasting ample weight, rich tannins and massive extraction. It's dense and dark, combining asphalt, coffee, chocolate and licorice with black cherry preserves. Ultimately it leaves one wondering if it isn't trying too hard, but it seems worth putting a few bottles away until 2015 and seeing how they turn out.",Sainte-Catherine,90,27.0,Rhône Valley,Gigondas,,Rhône-style Red Blend,Gabriel Meffre
13627,Spain,"This reserva blend of Tempranillo, Merlot and Cabernet Sauvignon offers aromas of lead pencil and mossy berry. The lively palate deals coconut, spice, lemon peel and wild berry flavors. This is a powerful wine that will benefit from airing.",Reserva,90,40.0,Northern Spain,Navarra,,Red Blend,Finca Albret
13628,Austria,"Properly rustic, this has firm and dry tannins, a powerful structure to go with the wood aging and black plum flavor. It has pepper, spice and toast notes, with layers of acidity. The finish is very dry and firm. Screwcap.",Reserve,90,43.0,Burgenland,,,Blaufränkisch,Gunter Triebaumer
13629,Austria,"This is a delicate wine that blossoms with white fruit flavors and taut acidity. It's very tense, with fine depth of flavor and a mouthwatering texture that will take several years to mature. Screwcap.",Heiligenstein Erste Lage Reserve,90,34.0,Kamptal,,,Riesling,Brandl
13630,US,"Deliciously full and fleshy, this lusty, muscular Merlot brings boatloads of dark cherry fruit and seams of rich cacao. Tannins are firm and slightly chalky, but the overall structure and length suggest a decade of life ahead.",,90,28.0,Washington,Washington,Washington Other,Merlot,Camaraderie
13631,Italy,"Not well known in foreign markets, Lagrein is a traditional grape found in the far north of Italy. This Riserva is a expression, with impressive intensity and bright aromas of blackberry, cola and plum. The mouthfeel is soft, velvety and long.",Riserva,90,,Northeastern Italy,Alto Adige,,Lagrein,Cantina Produttori San Michele Appiano
13632,Italy,"A big, bold expression of Gewürztraminer that opens with bright aromas of natural rubber, passion fruit and candied fruit. It shows huge intensity and a touch of silky sweetness on the close.",Lunare,90,60.0,Northeastern Italy,Alto Adige,,Gewürztraminer,Cantina Terlano
13633,US,"This is the estate bottling, lush and round, with a Chardonnay-like mouthfeel from barrel fermentation. Flavors of citrus and apricot fruit, expressions of a cool vintage, pull it into sharp focus. A smattering of toast and butter threads through the finish.",Sparrow,90,33.0,Washington,Walla Walla Valley (WA),Columbia Valley,Viognier,àMaurice
13634,France,"Pink fruited and light, with an attractive herbal character. The crisp acidity cuts right through the rich mouthfeel.Bright and lively, the finish has a grapefruit note that lends lift.",Les Belles Bastilles,90,18.0,Provence,Coteaux Varois,,Rosé,Château de l'Escarelle
13635,France,"Wonderfully fruity, this is a clean, crisp and food-friendly rosé. It poised and elegant, with a ripe fruit character that's balanced by taut acidity and lime zest flavor.",Corail,90,20.0,Provence,Côtes de Provence,,Rosé,Château de Roquefort
13636,Australia,"Hints of smoked meat and cedary oak mark the nose, nicely accenting the cassis and cherry fruit. The flavors follow suit, picking up hints of vanilla, while the texture is lush without going all soft and creamy. Fresh berry tea notes linger on the finish.",Prelude Vineyards,90,29.0,Western Australia,Margaret River,,Cabernet Merlot,Leeuwin Estate
13637,Italy,"A successful expression of Sauvignon Blanc, this has good structure, density and staying power. It delivers stone fruit, citrus, pear, exotic fruit flavors, with touches of spice and green herb on the crisp close.",Picol,90,28.0,Northeastern Italy,Friuli Isonzo,,Sauvignon Blanc,Lis Neris
13638,Italy,"Friulano shows its best results in its native home—northeast Italy—where the wine expresses creamy richness followed by aromas of white peach, pear and honey. Pair it with shellfish or vegetable risotto.",,90,30.0,Northeastern Italy,Colli Orientali del Friuli,,Friulano,Livio Felluga
13639,Italy,"The palate's thickness and creaminess is very nice. The peach and melon notes are not too aromatic, but they play well in the mouth.",,90,30.0,Northeastern Italy,Colli Orientali del Friuli,,Friulano,Livio Felluga
13640,US,"Youthful and tangy, this new Le Chateau release of pure Petit Verdot reflects a positive change in the winemaking. The spiced-plum, blueberry and cherry flavors are pure and mouthcoating, and the barrel aging (22 months in 30% new French oak) wraps the fruit in vanilla, coffee, and dusty graphite, leading onto the long and satisfying finish.",,90,35.0,Washington,Columbia Valley (WA),Columbia Valley,Petit Verdot,Le Chateau
13641,US,"Ottomino consistently has success with this single-vineyard Zinfandel. As always, it's dry, smoothly tannic and complex, with flavors of wild berry, tobacco, chocolate and spice.",Rancho Bello Vineyard,90,29.0,California,Russian River Valley,Sonoma,Zinfandel,Ottimino Vineyards
13642,US,"Created only in exceptional years like 2010, this is a beautiful example of New York Chardonnay. Elegant on the nose and palate, with penetrating notes of Meyer lemons, honey and waxy white flowers, this is an opulent, full-bodied wine that's judiciously oaked and concentrated through the finish. Drinks gorgeously now, but could easily hold 3-5 years.",Grand Vintage,90,36.0,New York,North Fork of Long Island,Long Island,Chardonnay,Paumanok
13643,US,"A clean, spicy Chardonnay, with classic flavors of oranges, green apples, pears and spices. The oak influence is minimal, allowing the fruit and acidity to star. This shows an elegance that places it at the forefront of Chardonnays in this price range.",Annabella,90,13.0,California,Napa Valley,Napa,Chardonnay,Michael Pozzan
13644,US,"This shows the meatier side of Mourvèdre, with flavors of soft leather, purple berries, fragrant wildflowers and earth. The finish is long and savory.",Estate,90,26.0,California,El Dorado,Sierra Foothills,Mourvèdre,Miraflores
13645,Spain,"Woodsy and smooth smelling, with integrated spice and black-fruit aromas. It feels like a padded vise grip, with demanding tannins and blackberry, toast and coffee flavors that narrow down due to tannic astringency. Incredibly flavorful and potent; drink or hold.",Summa Varietalis Estate Bottled Syrah+Cabernet Sauvignon+Petit Verdot,90,30.0,Central Spain,Dominio de Valdepusa,,Red Blend,Marques de Griñon
13646,US,"Bold flavors of clove, spice, tobacco, vanilla and dark chocolate jump from the glass. This is a style of wine akin to hyperrealism in painting. Barrel flavors are emphasized over fruit, but it all holds together with a massive amount of sweet spices.",,90,46.0,Washington,Red Mountain,Columbia Valley,Cabernet Sauvignon,Revelry
13647,South Africa,"There's a natural essence to this wine, exhibiting the best qualities of the grape as well as a sense of terroir. Soft herbal and mineral accent the clean, fruity core. Green pear, melon rind and a hint of peach pit unfold on the palate and follow through to the long, slightly spiced finish. Perfectly drinkable now, but will cellar nicely for another 3-5 years.",Organic Grapes,90,30.0,Stellenbosch,,,Chenin Blanc,Reyneke
13648,US,"Estate grown, this 100% Syrah has excellent concentration and round, mouthfilling fruit flavors. Cherries and plums are highlighted with baking spices and a finishing wash of rich mocha. Very tasty, forward, and drinking at its best right now.",,90,24.0,Washington,Columbia Valley (WA),Columbia Valley,Syrah,Plumb Cellars
13649,Austria,"With its pear and apricot fruits, this has a delicious full-bodied character, and the the grapefruit acidity keeps it fresh. Screwcap.",Steinberg,90,25.0,Niederösterreich,,,Grüner Veltliner,Pratsch
13650,Chile,"The nose delivers solid, generally clean berry aromas with lift. The palate is bouncy, shows decent acidity, and bumps along while offering standard red berry flavors in front of a light, medicinal finish. Good everyday Cab for the price.",,84,7.0,Central Valley,,,Cabernet Sauvignon,Pepperwood Grove
13651,US,"Tropical on the nose with lots of melon, guava and pineapple, this is reminiscent of fruit cocktail on both the nose and palate. Despite it's juicy profile, however, it lacks in intensity, but a clean minerality and bright, citrusy acidity keep it refreshing.",,84,19.0,New York,North Fork of Long Island,Long Island,Sauvignon Blanc,Palmer
13652,US,"Not a great success. It's sweet, but not enough to be satisfying given the flavors— citrus fruits edged with unripe vegetal.",Late Harvest,84,39.0,California,Russian River Valley,Sonoma,Sauvignon Blanc,Merry Edwards
13653,Italy,"Extremely easy and thin, this no-fuss Rosso di Montepulciano would wash down well with chicken wings or spicy potato skins.",Selciaia,83,,Tuscany,Rosso di Montepulciano,,Sangiovese,Fassati
13654,Spain,"Smells roasted and stemmy, with a burnt leaf and turned earth quality to the bouquet. Herbal, scratchy berry and plum flavors feel rough and don't exhibit enough freshness. Simply put: it's a leafy, muddled Ribera wine.",Torre de Golbán Crianza,83,17.0,Northern Spain,Ribera del Duero,,Tinto Fino,Atalayas de Golbán
13655,US,"Although brambly and green with hints of tomato leaf, this red cherry Cab Franc has a spicy, fruity profile with soft tannins and a bright acidity. Medium-bodied with a cherry cough drop finish.",,83,16.0,New York,Finger Lakes,Finger Lakes,Cabernet Franc,Hunt Country Vineyards
13656,US,"Gets the job done with modest tangerine, pineapple and cream flavors. Nice and crisp and dry, but it's pretty thin.",,83,9.0,California,California,California Other,Chardonnay,Happy Camper
13657,US,"Tastes thick, old and tired, losing cherry and raspberry fruit and leaving behind vegetal notes. Not going anywhere.",,83,39.0,California,Sonoma Valley,Sonoma,Pinot Noir,Canihan
13658,Spain,"Mealy and heavy smelling, but with decent background fruit aromas and sweetness. Frankly, this already seems to be past its prime, evidenced by creamy, flat flavors of bland fruit and caramel. The finish needs snap and crispness but doesn't have any; a bit too sweet, candied and bitter already.",,83,8.0,Northern Spain,Campo de Borja,,Rosé,Borsao
13659,Chile,"Gummy, overly sweet and reduced on the nose. The palate is extremely jammy, with overly intense, heavy berry flavors that are big and blaring but don't carry any elegance or finesse. A huge wine but one with balance problems.",Reserva,83,9.0,Colchagua Valley,,,Malbec,Luis Felipe Edwards
13660,Canada,"Smoky and dark with hints of petrol and potpourri, this full-bodied late-harvest Gewürz  has a pleasantly off-dry, honeyed palate, but suffers from some tired, dusty notes and a burnt caramel finish.",Late Harvest,83,18.0,Ontario,Niagara Peninsula,,Gewürztraminer,Konzelmann
13661,Italy,"From the estate's Alfio Moriconi Selection range, this 90-10 blend of Sangiovese and Canaiolo opens with strange aromas of tar, resin and molten asphalt that appear behind the cherry fruit.",,83,19.0,Tuscany,Chianti Classico,,Sangiovese,La Castellina
13662,US,"A unique blend of 51% Cabernet Sauvignon, 22% Syrah, 18% Pinot Noir and 9% Carmenère, it's difficult to know exactly what is the target here. Flavors are diffuse, unfocused; it's a red wine, with tart berry flavors and plenty of herbal tannins.",Intrigue,83,28.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,Northwest Cellars
13663,Israel,"Apple cider, orange rind and a touch of toast unfold on the nose, while the medium weight and juicy mouth offers more fresh red apple flavors. The finish is simple but clean.",Kosher,83,30.0,Judean Hills,,,Chardonnay,Tzuba
13664,Portugal,"A cherry-pink-colored wine, soft and full-bodied. Flavors are of wild strawberries, red cherry with a touch of pepper. The wine feels fat, missing acidity.",Paxá,83,10.0,Algarve,,,Rosé,Paxá Wines
13665,US,"Much the same blend as the winery's ‘Red' wine, only here the Sangiovese is replaced with Cabernet Sauvignon. Light flavors of black cherry and herb characterize a rather flat-lining wine with lots of acid.",,83,23.0,Washington,Horse Heaven Hills,Columbia Valley,Cabernet Franc,San Juan Vineyards
13666,Italy,Bacco in Toscana is an easy and slightly awkward blend of Sangiovese and 20% Syrah with bright berry notes and background aromas of moist earth and tobacco.,Bacco in Toscana,83,10.0,Tuscany,Bolgheri,,Sangiovese,Podere Guado al Melo
13667,US,"This is a sugary sweet, simple wine, with jammy flavors of pineapples, peaches and limes. Good acidity, but lacks dry complexity for the price.",,83,22.0,California,Sonoma County,Sonoma,Roussanne,Wellington
13668,Spain,"Heavy and nutty, almost like movie popcorn. In due time the nose transitions to creamy berry and cranberry. The palate is soft and muddled, with some citrus and red apple. Sweet and tomatoey on the finish; needs more focus, acidity and dryness.",Cabernet Sauvignon Rosado,83,20.0,Northern Spain,Somontano,,Rosé,Enate
13669,Spain,"A bit sharp, stemmy and sour smelling. But the fruit flavors are solid and the herbal cherry and plum character that leads the palate improves with airing. Herbal on the finish; standard as a whole.",,83,11.0,Levante,Yecla,,Monastrell-Syrah,Evine
13670,US,"On the thin side, and the blackberry and cherry flavors are compromised by some green, minty tannins. But it's not a bad wine for a big party.",Proprietor's Reserve,83,10.0,California,California,California Other,Merlot,Glen Ellen
13671,US,"Though labeled sweet, this has just enough acidity to feel off-dry in the mouth. It brings a mix of pear and peach, apple and orange peel flavors, which fade rather quickly into a flat finish.",Sweet,83,15.0,Washington,Lake Chelan,Columbia Valley,Riesling,Lake Chelan
13672,Italy,"From the Marche region on the eastern flank of Italy, Tiamo offers a simple, easy-drinking value wine. What it lacks in intensity, it makes up for with fresh crispness.",,83,11.0,Central Italy,Marche,,Sangiovese,Tiamo
13673,US,"There's plenty of ripeness in the red plum and cherry on the nose and palate of this everyday Finger Lakes Cab, but it's a little dusty and tired overall, with hints of tomato sauce.",,83,23.0,New York,Finger Lakes,Finger Lakes,Cabernet Sauvignon,Ventosa
13674,US,"Chandler Reach grew the grapes for this big, chewy, rather blocky Merlot. It offers pleasant red fruits and light chocolaty barrel notes.",,83,33.0,Washington,Yakima Valley,Columbia Valley,Merlot,Northwest Totem Cellars
13675,US,"Curiously perfumed with notes of roasted hazelnuts and fresh apples, this is a savory, dry Chardonnay. Full bodied in style with notes of nut oil and nut skins throughout, it ends with a hint of wood sap astringency on the finish.",,83,15.0,New York,Finger Lakes,Finger Lakes,Chardonnay,Shaw
13676,US,"Essentially a Cabernet Franc with Merlot and Sangiovese in the blend, this easy-drinking red wine feels a bit generic. One-dimensional berry and pale cherry fruit flavors quickly fade into light tannins.",Red,83,18.0,Washington,Columbia Valley (WA),Columbia Valley,Red Blend,San Juan Vineyards
13677,US,"This 52% Syrah-48% Grenache blend from Amador has a lot of barnyard on the nose, the muted herb and spice that's in there having to fight for attention. The wine struggles to find its balance over time (it was tasted twice over the course of one day), the aromas and flavors falling off into dusty tannins and not enough fruit.",Katie's Cote Rhone Blend,83,19.0,California,Shenandoah Valley (CA),Sierra Foothills,Syrah-Grenache,Amador Foothill Winery
13678,US,"Sweet mocha chocolate notes make for a tasty accent on this black cherry Cab Franc, but a lack of concentration in the palate combined with rough tannins, hints of stalky green and a choppy acidity make this full bodied wine a bit clumsy.",,83,25.0,New York,New York,New York Other,Cabernet Franc,Belhurst
13679,Spain,"This warm-climate Viura hits with plodding barrel aromas and flavors but there's not a lot of high-quality natural material to support that much faux/forced oak. Along the way it hints at mealy apple, spice, cinnamon powder and resin. A lot of noise but not much music.",Blanco,83,8.0,Northern Spain,Campo de Borja,,Viura,Borsao
13680,Italy,"Montresor's base Soave Classico delivers a crisp, streamlined style with a fresh acidic component set against sweet aromas of ripe fruit and peach. The finish is characterized by white flower and talc powder aromas.",,86,,Veneto,Soave Classico,,Garganega,Montresor
13681,Italy,La Marca delivers a fresh and easy-drinking Prosecco that would wash down beautifully with bruschetta topped with cherry tomatoes and basil. This luminous sparkling wine is redolent of white peach and honey and offers a touch of sweetness on the bubbly finish.,,86,17.0,Veneto,Prosecco,,Glera,La Marca
13682,Portugal,"Ripe, soft tannins layer with juicy, forward berry fruits and acidity. Here is a wine that is attractive, deliciously fruity, its flavors just ready to cut through a steak.",Segada Tinto,86,8.0,Lisboa,,,Portuguese Red,DFJ Vinhos
13683,Portugal,"A soft, gentle medium-weight wine with attractive acidity, fresh red berry fruits and light tannins. Ready to drink.",Vinha Conchas,86,9.0,Lisboa,,,Portuguese Red,Quinta da Cortezia
13684,US,"A little sugary sweet and simple, but appeals for its wealth of cherry, raspberry, cocoa, anise, vanilla and toast flavors. Earns an extra point for polished tannins. Drink now.",Bench Vineyards,86,14.0,California,Dry Creek Valley,Sonoma,Merlot,Pedroncelli
13685,US,"Lots of delicious raspberry and cherry flavors in this softly tannic wine. However, it's very high in alcohol, almost Porty, and quite sweet. Drink it now with grilled or roasted meats and poultry.",Old Vines,86,36.0,California,Napa Valley,Napa,Zinfandel,Saddleback
13686,US,"A good everyday Pinot Noir, tart in acids and with some edgy tannins. But it has the variety's nice, silky texture, with rich cherry, rosehip tea and sandalwood flavors.",,86,18.0,California,Monterey,Central Coast,Pinot Noir,San Simeon
13687,Italy,"This Brut expression of Prosecco opens with drying notes of white mineral, dried grass and crushed white peppercorn. Pair this refreshing sparkling Prosecco with bite-sized appetizers.",V Brut,86,,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,Glera,Vettori
13688,US,"With an amazing alcohol level of 16.6%, this Merlot is as hot as a chile pepper. But the flavors are enormously rich and flamboyant, suggesting ripe cherry and raspberry jam. Ready now.",Reserve Moon Vineyard,86,33.0,California,Carneros,Napa-Sonoma,Merlot,Villa del Monte
13689,US,"Dried leaf and dried herb scents lead into a light wine with fruit flavors suggestive of sweet cherry tomatoes. The entry is pleasant, with tangy young fruit expression, then turns a bit thin and sour, wrapped in barrel notes of smoke and char.",Elk Cove Vineyard,86,45.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Methven Family Vineyards
13690,Italy,"Luminous and light, this pristine Prosecco (executed in an “Extra Dry” or slightly sweet style) offers lively aromas of stone fruit and honey followed by creamy, soapy effervescence.",Colbelo Extra Dry,86,,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,Glera,Merotto
13691,Argentina,"Tropical aromas of lychee and melon are bright but a little oily. The palate is round and honest in feel and acidity, with pineapple, lemon, tangerine and lychee flavors. Sweet and spunky on the finish; drink immediately.",,86,13.0,Other,La Rioja,,Torrontés,Montepio
13692,South Africa,Here's a mature and ready to drink Bordeaux-style blend with developed notes of cured meat and cigar tobacco among the dried dark berry and black plum flavors. The tannins are soft but stay through the leathery cherry finish.,,86,70.0,Stellenbosch,,,Bordeaux-style Red Blend,Morgenster
13693,Argentina,"A bit warm and baked on the nose, with aromas of fruit cake and pastry. The palate is full-bodied and chewy, with ripe, sweet black fruit flavors that finish with vanilla and chocolate.",Urban Uco,86,14.0,Mendoza Province,Uco Valley,,Malbec-Tempranillo,O. Fournier
13694,Portugal,"Fat, mature wine with flavors of English walnuts, an edge of acidity and green herbs.",Adriano Branco,86,,Douro,,,Portuguese White,Ramos-Pinto
13695,US,"A nice, rich Cabernet for drinking now. It's very ripe in blackberries, cherries, currants and cocoa, wrapped into smooth tannins. Has enough flash to impress.",R Collection Lot No 3,86,15.0,California,California,California Other,Cabernet Sauvignon,Raymond
13696,Argentina,"Seems like quality and character are slipping a bit on this Malbec, which a few years ago overdelivered but is now more average. Red licorice, strawberry and sweetness characterize the nose. The palate is sweet and generic, while the finish is pretty much the same. Perfectly good but not the gem it used to be.",,86,12.0,Mendoza Province,Mendoza,,Malbec,Pascual Toso
13697,US,"Underneath the oak is a modest, crisp Pinot Noir, dry and appealing in raspberry, cherry, cola and mushroom flavors. The oak is a little heavy-handed, though, making the wine feel heavy and finish sweet.",,86,20.0,California,Monterey County,Central Coast,Pinot Noir,Bridlewood
13698,US,"A lovely Sauvignon Blanc for drinking now with cocktail appetizers, like mushroom puff pastry or veggie tempura. A little sweet in lime and guava fruit, it's rich in acidity.",,86,18.0,California,St. Helena,Napa,Sauvignon Blanc,Charles Krug
13699,France,"The palest salmon pink color, this refreshing rosé is fresh, with red berry fruits mingling with the acidity. A perfect apéritif style.",L'Esprit de Sainte Marguerite Cru Classé,86,18.0,Provence,Côtes de Provence,,Rosé,Château Sainte Marguerite
13700,Italy,"Castello Soave Classico boasts fragrant tones of jasmine, honeysuckle and lemon blossom over a clean but streamlined mouthfeel. The easy texture of this white wine makes it a good pairing candidate to vegetarian Indian dishes.",Castello,86,,Veneto,Soave Classico,,Garganega,Cantina del Castello
13701,France,"Very soft, full-bodied wine that has red berry fruits and a light touch of acidity. There is some concentration with a pepper and spice exoticism to go with the ripe feel.",Whispering Angel,86,20.0,Provence,Côtes de Provence,,Rosé,Château d'Esclans
13702,France,"Light, with a slight prickle of freshness, this is a soft, rounded wine, well balanced with warm acidity. Caramel and creamed berries give a ripe feel.",Les Trois Chênes,86,10.0,Provence,Vin de Pays Var,,Rosé,Domaines Duffort
13703,Italy,"This Soave Classico opens with intense aromas of banana, pear, pineapple and ripe melon. The aromas are on the mature and heavy side, but the wine does deliver more freshness in the mouth. Drink now.",Ca' de Napa,86,,Veneto,Soave Classico,,Garganega,Domìni Veneti
13704,Argentina,"A thick, dark and slightly raisiny nose features licorice and smoke. It's a full, beefy Malbec with herbal berry flavors and a finish that sweetens up like syrup but also gets more herbal. Powerful but more rustic than polished.",Estate,86,17.0,Mendoza Province,Mendoza,,Malbec,Doña Paula
13705,Portugal,"A great value, this young fruit wine just bursts with fresh red berry fruits and bright acidity. The tannins are soft, giving a wine that is deliciously ready to drink.",Chaminé,86,13.0,Alentejano,,,Portuguese Red,Cortes de Cima
13706,Italy,"From the local Italian word for “to work the soil,” Runcaris represents an easy, fresh expression of Soave Classico with lingering aromas of citrus, yellow rose, honey, jasmine and dried herbs.",Runcaris,86,15.0,Veneto,Soave Classico,,Garganega,Fattori
13707,South Africa,"White florals and clover add an interesting edge to this brisk Sauv Blanc, otherwise loaded with flavors of grapefruit pith and pineapple core acidity. Drink now.",,86,15.0,Stellenbosch,,,Sauvignon Blanc,Edgebaston
13708,Argentina,"Blackberry and other sweet aromas lead to a soft, mildly oaky palate with sweet, ripe plum and berry flavors. There's juicy acids and reasonable amounts of toast, licorice and spice on the finish. Not sure what differentiates this from Reserve, but the Barrel Select seems better balanced.",Barrel Select,86,14.0,Mendoza Province,Mendoza,,Merlot,Bodega Norton
