id,country,description,designation,points,price,province,region_1,region_2,variety,winery
75506,France,The reserve wine from Lamothe-Cissac is now a wine that is well on the way to maturity. It has a leathery texture that's well integrated with wood and mushroom flavors. The acidity is just in the background. Drink now or over the next 3–4 years.,Vieilles Vignes,89,39.0,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Château Lamothe-Cissac
75507,France,"One of the largest Médoc properties, this chateau always produces a reliable wine that is ready to drink soon. Soft and already approachable, the 2010 is no exception. Ripe tannins and a blackberry flavor meld into a round finish",,89,,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Château Larose-Trintaudon
75508,France,"An attractively balanced wine, this shows fruitiness that's supported by fine tannins. It's a ripe wine, ready to drink now, with black currant juice and red plum flavors giving pleasure.",Vieilles Vignes,89,15.0,Bordeaux,Bordeaux,,Bordeaux-style Red Blend,Château Roustaing
75509,Spain,"This is jammy and reduced throughout, especially on the nose, which offers a dense blueberry aroma. Saturated and solid on the palate, it features ripe flavors of black plum, blackberry and caramel. A potent, fruity, modern type of Tempranillo that's long on fruit and short on complexity.",Los Cantos,89,23.0,Northern Spain,Ribera del Duero,,Tempranillo,Finca Torremilanos
75510,Chile,"Meaty and rubbery smelling, this has a wide and dilute mouthfeel. It tastes stalky and a little burnt, with red fruit flavors on the fringe. The finish is herbal, with some heat.",Reserve,83,15.0,Curicó Valley,,,Cabernet Sauvignon,Cuevas del Sur
75511,Chile,"This is raspy and rough on the nose, with heavy mint, green herb, latex and bell pepper aromas. It feels fairly full, with herb and peppery berry flavors, leading to a green, minty, scratchy finish.",,83,12.0,Central Valley,,,Merlot,Casas del Toqui
75512,US,"This Cab is pretty thin in flavor, with some unripeness that gives it a green mintiness. However, it has a good core of blackberry flavor. Call it a rustic sipper and drink it now with simple fare.",,83,12.0,California,California,California Other,Cabernet Sauvignon,Mirassou
75513,US,"Acidic and minty, this Pinot Noir just doesn't have enough richness, despite some modest cherry and cola flavors. Its dry and silky qualities are pleasant.",Kali Hart,83,21.0,California,Monterey,Central Coast,Pinot Noir,Talbott
75514,Chile,"Crusty on the nose, this has an asphalt note that transitions into hard spice and sour berry notes. It has flavors of creamy, minty oak and medicinal berry fruit. A lasting flavor of oak-driven spice and a hint of green carry some heat.",,83,10.0,Central Valley,,,Red Blend,oops
75515,US,"There's lots to like in this soft, simple Petite Sirah. It shows the variety's full-bodied tannins, and its flavors of blackberry and cherry jam are ripe and juicy.",,83,11.0,California,California,California Other,Petite Sirah,McManis
75516,Chile,"The nose introduces aromas of vanilla wafer and vegetable. This wine feels flabby and uncommitted, with bitter flavors of white fruit, green banana and white pepper. It is neither interesting nor exciting.",Reserva,82,12.0,Maule Valley,,,Pinot Grigio,Cremaschi Furlotti
75517,US,"Simple and sharp in acidity, this Pinot has a jammy raspberry flavor. It tastes sugary-sweet all through the finish. It was tasted twice.",Grand Reserve,82,26.0,California,Russian River Valley,Sonoma,Pinot Noir,Thomas Scott
75518,Chile,"Earthy, leathery aromas are hot and end up smelling like a field in summertime. It feels hard on the palate, with a buttery oak note that sets up flavors of plum and raspberry mixed with green herb.",Puerto Viejo Reserve,82,10.0,Curicó Valley,,,Merlot,Viña Requingua
75519,Brazil,"This is jumpy and aggressive on the nose, with lemon-lime aromas akin to Sprite. Grabby almost to the point of being cloying, it is driven by classic Moscato flavors of lime and sweet lychee. It's chalky without a good follow through.",Carnaval,82,15.0,Brazil,,,Moscato,Vinícola Aurora
75520,Chile,"Pinched cherry and berry aromas are lean and leathery. It feels tight and scouring, with oaky, green flavors of berry and cherry. It tastes dried out and herbal on the finish.",Reserva,82,12.0,Maule Valley,,,Merlot,Chilensis
75521,US,"Seemingly sweet, with Lifesaver cherry and raspberry candy flavors and tart acidity, this simple wine is fine for everyday meals or parties.",,82,18.0,California,California,California Other,Red Blend,Cryptic
75522,US,"A harsh wine, with cutting acids and a thin flavor of raspberry candy.",Vintner's Reserve,82,17.0,California,California,California Other,Syrah,Kendall-Jackson
75523,US,"Rugged and ripe, with raspberry candy and green mint flavors. Made from six varieties, it's okay for drinking with burgers and such.",Signature Red Blend,82,14.0,California,California,California Other,Red Blend,Chateau St. Jean
75524,US,"This old-vine Zinfandel with a dusting of Petite Sirah and Tannat in the blend is stewy, soft and fairly simple.",Old Vine,82,14.0,California,Lodi,Central Valley,Zinfandel,Gen5
75525,US,"Seemingly sweet in candied raspberry and cherry, with a strong oak flavor and zesty acidity, this Cabernet tastes like cough medicine. But it's drinkable, and the price is O.K. for what you get.",,82,11.0,California,California,California Other,Cabernet Sauvignon,McManis
75526,France,"There is a curious imbalance here between Muscat's natural honey and very insistent acidity. The result is a wine that wants to be fresh, sweet and fruity, but doesn't fully succeed.",White,82,8.0,France Other,Vin Mousseux,,Sparkling Blend,Royal Muscato
75527,Brazil,"This wine's cola, forest floor, cherry and cassis aromas are promising, but on the palate it's a tannic crusher, with mouth-blasting acids. It feels abrasive and tastes of rubbery black fruits.",Agnus Encruzilhada do Sul,82,15.0,Serra do Sudeste,,,Merlot,Lidio Carraro
75528,US,"This tastes seemingly sweet, like a candy bar of honey, orange extract, vanilla and roasted almonds.",,82,20.0,California,California,California Other,Chardonnay,F.J. Serra
75529,US,"There's a green, vegetal unripeness to this wine that suggests asparagus. The cool vintage simply didn't provide enough warmth to ripen the grapes, though the alcohol still manages to be quite high, which gives the wine a hot feeling.",Logan,82,25.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,Talbott
75530,US,"Seemingly sweet and simple, this has buttery flavors of pineapple jam, white sugar and toast. A brisk cut of acidity provides a semblance of balance.",,82,25.0,California,Monterey County,Central Coast,Chardonnay,Goyette
75531,US,"This overripe Cab tastes like the essences of currant, raisin and prune. It's bone dry and quite tannic. This unbalanced wine is not going anywhere, so drink up.",,82,20.0,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Field Stone
75532,US,"With an off-putting orange color, this Rhône-style blend seems sweet, with orange, apricot and vanilla flavors.",,82,16.0,California,Paso Robles,Central Coast,Rosé,Halter Ranch
75533,Brazil,"Notes of cherry and wet-animal fur define the nose. The palate is lean and juicy, with acidity and tannic grip. It tastes tart and shallow, with foxy red-fruit flavors.",,82,15.0,Vale Trentino,,,Tannat,Casa Perini
75534,US,"Simple and seemingly sweet, this wine has pink-bubblegum and cherry-vanilla flavors, brightened by focused acidity. It gets across the basic idea of Pinot Noir.",,82,12.0,California,California,California Other,Pinot Noir,Mirassou
75535,US,"This feels thin and common, with notes of tangerine and buttered toast. It's a wine to drink at parties and such.",,82,16.0,California,Sonoma County,Sonoma,Chardonnay,Vaquero
75536,Chile,"This is earthy and gritty on the nose, with fallow red-fruit aromas. It feels astringent and tangy, then tastes of salt, tomato and plum. The wine falls off on the finish.",Gran Reserva,82,12.0,Curicó Valley,,,Carmenère,Quasar
75537,Chile,"Soapy on the nose, this feels soft, melony and low in acid, while the flavors suggest banana and mango. It's flabby on the finish.",Selection,82,8.0,Molina,,,Sauvignon Blanc,Quasar
75538,Brazil,"Applesauce and wheat aromas immediately make this wine slightly unappealing. In the mouth, it feels bubbly and fruity, with candied apple and orange flavors, followed by a finish that's a mix of sweet corn and dry citrus.",Gerações Espumante Nature,82,26.0,Brazil,,,Sparkling Blend,Salton
75539,Chile,"Pinched and sharp on the nose, this has nettle and citrus aromas that are more typical of Sauvignon Blanc than of Chardonnay. It feels juicy and acidic, with passion fruit, grapefruit and lasting citrus flavors. It's fresh and racy, but it's varietally confusing.",Albamar,82,11.0,Casablanca Valley,,,Chardonnay,William Cole
75540,US,"Ripe and flashy, this Cabernet is a bit rustic now. The vineyard is quite high up in the Mayacamas Mountains, and the flavors show that intense, mountain concentration of blackberries and cherries. Without history to refer to, it's hard to predict this wine's future, but you might consider cellaring it for 6–8 years to see what happens.",Pine Mountain-Cloverdale Peak,89,55.0,California,Sonoma County,Sonoma,Cabernet Sauvignon,Ispiri
75541,France,"This is an off dry Chenin Blanc with the hallmark flavors of ripe yellow fruits and almonds that are balanced by intense acidity. With its still youthful crisp character, the wine should age.",Marie de Beauregard,89,20.0,Loire Valley,Vouvray,,Chenin Blanc,Guy Saget
75542,Chile,"Blocky on the nose and a touch cheesy and leathery smelling, with gritty berry aromas and balsamic notes. It feels tight, wiry and powerful, with peppery, minty, spicy flavors lending character to the fruit. This finishes toasty and peppery, with a hint of warmth.",Pangea Apalta Vineyard,89,,Colchagua Valley,,,Syrah,Ventisquero
75543,US,"This Merlot-dominated, five-grape Bordeaux-style blend is anchored by pretty raspberry and cherry fruit. Forward and fruity, it thins out through the midpalate, adding layers of earth and herb, before finishing with soft tannins and a chorus of baking spices.",Sur La Mer Red,89,32.0,Washington,Columbia Valley (WA),Columbia Valley,Bordeaux-style Red Blend,William Church
75544,US,"Luxurious on the nose and palate, this has loads of sweet, juicy peach, melon and white blossom. Dry in style, with notes of waxy lemon peel and a brisk oyster-shell minerality, this builds in elegance and complexity on the palate. Drink now.",First Fruit,89,22.0,New York,North Fork of Long Island,Long Island,Sauvignon Blanc,Shinn Estate
75545,Greece,"Aromas of candied fruits, flowers and a perky citric edge give this white a fun and exotic feel. On the palate, soft flavors of lemon curd, orange marmalade, fresh fruit and spice are in balance and will appeal to fans of a slightly less-dry Greek white. Pretty and easy drinking.",Roditis-Moscofilero,89,10.0,Peloponnese,,,White Blend,Skouras
75546,US,"A well-made wine, with complex aromas of orange blossom, pea vine and lemon oil. Flavors are equally varied, buoyed by racy acidity, showing good concentration through the finish. The rapes were sourced from the Evergreen and Klipsun Vineyards.",Pearl,89,,Washington,Columbia Valley (WA),Columbia Valley,Sauvignon Blanc,Sparkman
75547,Italy,"This opens with notes of pulpy red fruit and cherry spread over a dark, velvety consistency. There's a spicy touch of crushed white pepper on the finish that underscores the wine's overall structure and freshness.",Valdibà,89,16.0,Piedmont,Dolcetto di Dogliani,,Dolcetto,San Fereolo
75548,US,"Bedell's aromatic white blend bursts from the glass with exuberant scents of spring blossoms, freshly cut herbs and juicy pink-grapefruit notes. The palate is ripe and fruity, but balanced by an intensely chalky minerality and vivacious lime-juice acidity. Drink now.",Taste White,89,25.0,New York,North Fork of Long Island,Long Island,White Blend,Bedell
75549,Cyprus,"Aromas of toasted nut, vanilla nougat, orange, spice and lemon lead this sophisticated sip from Loel. On the palate, spice, smoke, nut and citrus flavors intermingle in an elegant but assertive package. This is an appealing and historic treat.",Alasia Dessert Wine,89,17.0,Commandaria,,,Red Blend,Loel
75550,US,"Marked by strong acidity and minerality, this is an austere Chardonnay for drinking now. With a citrus flavor and a dry, honeyed richness, this sits on the elegant side of the Chardonnay spectrum.",Affiné Split Rock Vineyard,89,31.0,California,Sonoma Coast,Sonoma,Chardonnay,Bryter
75551,France,"A rounded wine, this is full of ripe white fruits that are laced with a citrus note. It does have a herbal tang, although this is finely integrated into the finish's ripe final texture.",Gemme Océan,89,,Loire Valley,Pouilly-Fumé,,Sauvignon Blanc,Domaine Landrat-Guyollot
75552,Chile,"This is slightly exotic in terms of herb and spice aromas and a note of coconutty oak. It feels blocky and tannic, but forward, with flavors of baked berry, cinnamon and chocolate. The finish is creamy feeling, oaky and spicy. Drink now–2014.",Founder's Selection,89,40.0,Maipo Valley,,,Cabernet Sauvignon,Echeverria
75553,US,"This shows the variety's delicious spiciness, as well as ripened pear and honeysuckle flavors. Treading that fine line between dry and off-dry, it's an exotic accompaniment to Vietnamese, Ethiopean and Indian foods.",Estate Vineyard,89,22.0,California,Sonoma Coast,Sonoma,Gewürztraminer,Gundlach Bundschu
75554,US,"Some tasters will really love this Walla Walla Valley Syrah for its massive flavors of liquorous coffee and vanilla. A cookie dough baking spice flavor abounds, but at the moment, the fruit seems hidden. Perhaps it just needs more bottle age to balance itself out—time will tell.",Tall Tales,89,53.0,Washington,Walla Walla Valley (WA),Columbia Valley,Syrah,Dusted Valley
75555,Italy,"Fresh and subdued , this offers a delicate bouquet that is colored by all kinds of minute aromatic details, like cured meat, tobacco, crème de cassis and black licorice. There's also a very pretty blast of natural freshness on the close.",,89,35.0,Piedmont,Barbaresco,,Nebbiolo,Castello di Neive
75556,France,"This shows the lean character that comes from the vintage. But it's balanced with juicy black-fruit flavors and soft tannins that are now maturing. This is attractrive for a light, ready-to-drink wine.",,89,74.0,Bordeaux,Pauillac,,Bordeaux-style Red Blend,Château Béhèré Courtin
75557,France,"This is a complex wine that shows sweet berry fruits, ripe tannins and new wood flavors. It is dense and chewy while also being full of rich fruits. This is a wine for aging, although its smooth character suggests it will age relatively quickly.",,89,18.0,Bordeaux,Lussac Saint-Émilion,,Bordeaux-style Red Blend,Château la Jorine
75558,France,"Packed with black plum and blackberry fruits, this is a firm yet ripe wine. It has wood, smoke and spice flavors that complement the fruit and tannins. Age for three years.",,89,65.0,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Château Mille-Roses
75559,Chile,"Stewed, medicinal cherry and plum aromas come with a note of rubber. It feels tight, narrow and tannic, with superdark flavors of blackberry and bitter chocolate. Licorice, cola and herb flavors work the long, grabby finish. More cellar time won't hurt this Cabernet-led blend; drink now–2017.",House of Morandé,89,50.0,Maipo Valley,,,Red Blend,Morandé
75560,US,"This is a marked departure from previous vintages. Tight and earthy, with the accent on peppery, herbal flavors rather than sweet fruit, it's the most Bordeaux-like wine in the 2008 portfolio from Tulpen.",,89,28.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Tulpen
75561,Italy,"Vintner Giovanni Viberti has crafted a generous and dense Barolo that opens with inky concentration and intense aromas of blackberry preserve and cherry liqueur. Background shadings of leather, tobacco and cured meat round out the palate.",Buon Padre,89,,Piedmont,Barolo,,Nebbiolo,Viberti
75562,France,"This is a perfumed wine, moving easily between crisp, dry acidity and a more rounded almond and pear flavor. There are flavors of spice and freshly baked bread, with warm acidity on the finish.",Sec,89,22.0,Loire Valley,Vouvray,,Chenin Blanc,Vignoble Brisebarre
75563,Greece,"A soft lemon note mingles with touches of spice, sea salt and ripe white fruit on the nose of this snappy but sophisticated Moschofilero. Clean, fresh and spicy white-fruit flavors and a pert finish give this wine poise, but there's still enough fruit to add dimension. It's versatile with food, too.",Georges Skouras,89,15.0,Peloponnese,,,Moschofilero,Skouras
75564,US,"Strong, ripe fruit and oak characterize this opulent young Chardonnay. It's flavors of pineapples, oranges and mangoes are rich, dry, honeyed and accented with a note of buttered toast. Drink now.",Heritage Reserve,89,35.0,California,Carneros,Napa-Sonoma,Chardonnay,Schug
75565,US,"This is a definitive Mount Veeder Zin, jam packed and complex in notes of blackberries, sweet raspberries and red currants, with spice, cola and smoky oak tones. It's a little on the soft side, with luscious tannins. Ready to drink now.",Lampyridae Vineyard,89,40.0,California,Mount Veeder,Napa,Zinfandel,Schulz
75566,US,"It's rare to grow Riesling on Long Island, but this is chock full of ripe peaches and apricots highlighted by a shower of Meyer lemon acidity and fragrant white blossoms. Sprightly on the palate, yet concentrated in flavor, it lingers long with a hint of saline and crushed-stone minerality.",Semi Dry,89,22.0,New York,North Fork of Long Island,Long Island,Riesling,Paumanok
75567,Italy,"Dark and well-concentrated, this opens with intense aromas of chocolate, spice and cherry liqueur. It is superthick and dense, with salient alcohol.",Bricco Botti,89,,Piedmont,Dogliani Superiore,,Dolcetto,Pecchenino
75568,Greece,"Notes of savory meat, anise, crushed black pepper and balsamic on the nose are followed by elegant waves of ripe red fruit and smoke on the palate. A successful balance of rich fruit and a briny, spicy backbone, this is a red that's very good consumed on its own or paired with grilled meats.",Domaine Mercouri Vin de Pays des Letrinon,89,28.0,Letrinon,,,Red Blend,Mercouri Estate
75569,US,"This is a flashy Chardonnay that's meant to impress. Big, oaky and ripe, this bears opulent waves of mangoes, papayas and apricots, with notes of buttered toast and sweet caramel. Not particularly subtle, but a crowd pleaser.",Durell Vineyard,89,40.0,California,Sonoma Coast,Sonoma,Chardonnay,Armida
75570,US,"Lots of rich flavors of blackberry, black currant, bacon, pepper and clove in this Syrah, which comes from the winery's big vineyard on Spring Mountain. Feels luxurious in the mouth, with a silky texture and a deep, long finish. It's a bit brusque in tannins, but that's part of its structural distinction. Drink it over the next few years.",Estate,92,55.0,California,Napa,,Syrah,Spring Mountain Vineyard
75571,US,"This bottling, from the winery's estate vineyard in the warm Pope Valley region, is ripe and relatively high in alcohol. It's a full-bodied blend, mainly Cabernet but with a drop or two of Malbec and Merlot, and rich in blackberries, chocolate and toasty new oak. The tannins are thick and furry, suggesting aging for six or so years.",Dollarhide Elevation,92,65.0,California,Napa Valley,Napa,Cabernet Sauvignon,St. Supéry
75572,US,"This big, strong Cabernet insists on pushing its blackberry, currant, plum and cocoa flavors across the palate. It's not subtle, and doesn't apologize for it. The grapes are from various vineyards in St. Helena, a warmer part of Napa Valley, and you can taste the incredible ripeness as well as the softness of tannins and acids that make drinking it so pretty now.",,92,85.0,California,St. Helena,Napa,Cabernet Sauvignon,Anomaly
75573,Portugal,"A beautiful wood-aged wine, its power and concentration feel smooth and stylish, with elegant tannins, and toast and ripe black-currant flavors. It's a wine with the potential to age for 3–4 years.",Premium Trincadeira-Aragonez,92,14.0,Alentejo,,,Portuguese Red,Alente
75574,US,"This polished wine offers an array of ripe cherry, pomegranate, persimmon and cola flavors, making it rich and sweet in the mouth. Yet the finish is entirely dry, and you'll find plenty of scoury acidity to rip through the greasy richness of lamb or duck.",Maboroshi Vineyard,92,44.0,California,Russian River Valley,Sonoma,Pinot Noir,De Loach
75575,France,"Perfumed aromas give this wine a smooth, polished feel. Hints of mint go with the well integrated tannins that firm up the sweet blackberry flavors. A great ripe swathe of fruit is laced with acidity on the finish.",Cuvée Pierre le Grand,92,20.0,Southwest France,Cahors,,Malbec-Merlot,Château Eugénie
75576,US,"There is a delicious, citrusy kick to this wine, lifting the bright berry fruit flavors. The flavors pile on, with peppery spice and chocolate, and a complex midpalate that tastes like cherry cola.",Guadalupe Vineyard,92,40.0,Oregon,Yamhill-Carlton District,Willamette Valley,Pinot Noir,Soléna
75577,US,"Some will critique this Pinot as too big and bold, but it defines the ripe, exuberant California style. It's fabulously rich in berry fruit, mocha and spice flavors. Nothing shy about it, and not particularly subtle in its appeal, but it does show meticulous vineyard care and terroir. Its future evolution is unclear, but this delicious Pinot Noir is a natural partner to full-bodied lamb and beef dishes.",Clos Madeleine,92,90.0,California,Sonoma Coast,Sonoma,Pinot Noir,Notre Vin
75578,US,"The 2009 vintage was successful for Sausal's three new Zinfandels, and this intense, concentrated bottling shows how the cool weather managed to ripen the grapes, yet keep alcohol levels moderate. It's a big, powerful wine, packed with wild berry, cola, licorice, spice and sandalwood flavors that have a tang of the earth.",Century Vines,92,40.0,California,Alexander Valley,Sonoma,Zinfandel,Sausal
75579,US,"A gorgeous effort, awash in high-toned floral aromatics, sharply penetrating, and leading to a densely-packed palate of waxy fruit, honeyed spice, Meyer lemon, citrus and stone fruit. Rich, lush, concentrated and long—what more can you ask from a Viognier?",,92,20.0,Oregon,Rogue Valley,Southern Oregon,Viognier,RoxyAnn
75580,Germany,"Textbook fruchtig Riesling—but with the volume turned up to 11. The flavors of honeyed apple, nectarine and lime are sweet and the wine round and plump in the mouth, but then electric acids kick in, providing great balance through the long finish. Exciting to try now, but this wine should age 10-plus years without any trouble at all.",Brauneberger Juffer-Sonnenuhr Spätlese,92,28.0,Mosel,,,Riesling,Weingut Karp-Schreiber
75581,Italy,"This gorgeous wine bursts open with loads of ripe fruit, blackberry, tar, asphalt and pipe tobacco. It's a thick, velvety expression with a high caliber of concentration and intensity that would pair with roast lamb or barbecue pork chops. Age 5–7 more years.",Opi Riserva,91,37.0,Central Italy,Montepulciano d'Abruzzo Colline Teramane,,Montepulciano,Farnese
75582,France,"This wine reveals the intense acidity of the 2007 vintage, while managing to balance that juiciness with solid tannins. With its acidity, it can age for over 3–4 years.",Notre Dame des Champs,91,34.0,Southwest France,Cahors,,Malbec,Domaine de Cause
75583,Chile,"Earthy and dark to start, with blackberry, cassis, mineral and leather on the nose. Feels rich and slightly syrupy, with herb, sweet berry and brown sugar flavors. Impressive for its power and density; finishes smooth, with mild tannins and caramel flavors. Drink now through 2015.",Terrunyo Vineyard Selection Block Las Terrazas Unfiltered,91,38.0,Pirque,,,Cabernet Sauvignon,Concha y Toro
75584,US,"A delightful, dry, citrusy Gewürztraminer, with a mix of dried rind and lightly candied fruit flavors. Lemon-lime and tangerine, a wash of rose water, and a balanced, elegant style, mark this as special.",,91,25.0,Oregon,McMinnville,Willamette Valley,Gewürztraminer,Hyland
75585,US,"Smooth and already a seamless, complex and compelling whole, this estate-grown reserve overdelivers for the price. Roughly one-fifth new oak balances the modest alcohol, and the just-ripe berry and pomegranate fruit. Light hints of earth, coffee grounds and sassafras add further detail through a lingering finish.",Reserve,91,36.0,Oregon,Oregon,Oregon Other,Pinot Noir,Iris Vineyards
75586,US,"Despite vastly rich tropical fruit flavors and plenty of sweet oak, this wine is equipped with brilliant acidity and a stony minerality that give it balance. Kudos to the winemaker for letting the terroir shine through. Will be fine with the richest Chardonnay-friendly foods you can muster.",Emelia's Cuvée,91,38.0,California,Russian River Valley,Sonoma,Chardonnay,Ferrari-Carano
75587,Portugal,"The fact that this LBV is unfiltered means it can age, although with its powerful fruit it is ready to drink now. Following the Fonseca style of rich Ports, this wine relishes its full texture, spice and great concentration.",Late Bottled Vintage,91,,Port,,,Port,Fonseca
75588,US,"This is a rich, delicious and balanced Pinot. It defines the modern California style, being dry, silky and ripe, showing a wealth of raspberry, cherry, cola, persimmon and spice flavors. Oak adds rich notes that are perfectly in keeping with the fruit. Drink this savory wine over the next few years.",No. 7 Sonoma Collection,91,50.0,California,Sonoma Coast,Sonoma,Pinot Noir,JCB
75589,US,"Lots of ripe fruit in this wine, offering rich flavors of raspberries, cherries, persimmons and red plums, with a tart note of cranberry. Tastes fresh, lively, and rather young. Drink over the next six years.",Selleck,91,78.0,California,Mt. Harlan,Central Coast,Pinot Noir,Calera
75590,US,"So elegant and sophisticated, this is a great value in California Chardonnay. Although it's dry, it's rich and delicious in pineapples, pears, mangoes and honey, with an opulent overlay of sweet oak. The brisk acidity is balanced, and gets the mouth watering.",Katherine's Vineyard,91,22.0,California,Santa Maria Valley,Central Coast,Chardonnay,Cambria
75591,US,"Lush, full, forward, ripe and round fruit flavors of spiced plum and cherry pour from the glass. Rich, smooth and mouth coating, this instantly-accessible young Pinot finishes with pretty milk chocolate and light toast, a balanced and satisfying effort.",Estate,91,37.0,Oregon,Chehalem Mountains,Willamette Valley,Pinot Noir,Carabella
75592,US,"A lovely Canary Hill, though a bit lighter than previous vintages, this elegant, smoky wine offers tart wild-berry fruit with a lightly earthy foundation.",Canary Hill Vineyard,91,50.0,Oregon,Eola-Amity Hills,Willamette Valley,Pinot Noir,Ken Wright
75593,US,"Raspberry and cherry fruit, pure and concentrated, introduces the wine aromatically and glides smoothly into the midpalate. It tightens its focus and lingers gracefully, a mouthful of tart, primary, ripe and deliciously fresh fruit.",Guadalupe Vineyard,91,50.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Ken Wright
75594,US,"Ken Wright's 2010 Pinots keep the alcohol levels low without sacrificing any flavor or depth. The Nysa is a gorgeous color, aromatically rich with a bouquet of fruit and flowers. Fresh and primary flavors of ripe berry are set amid delicate tannins. The structure suggests excellent aging potential over a decade or more.",Nysa Vineyard,91,50.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Ken Wright
75595,Italy,"This offers just about the biggest, boldest aroma and taste profile you will ever find in an Italian red. The correct food pairing is essential (rare prime rib or aged cheeses) because of the firm, dusty nature of the tannins. The finish shows crushed stone and powdered black licorice.",Le Vigne a Capanno,91,,Southern Italy,Aglianico del Vulture,,Aglianico,Tenuta del Portale
75596,US,"Soft upon entry, this is a lush and plummy wine, with a rich mix of purple and somewhat grapy fruit flavors. What elevates it are the threads of darker fruits and highlights that enrich the tannins. A lingering finish with licks of dark chocolate is the icing on the cake.",Nysa Vineyard,91,55.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Torii Mor
75597,US,"A deliciously priced blend of 60% Mourvèdre, 13% Syrah and 27% Grenache that'll be tricky to ask for by name but is worth the effort to find and share. This blend shows off brooding dark dollops of spicy fruit, herb and tobacco that are tenaciously balanced by the cherry tones from the Grenache. A fun wine to pass around at parties and barbecues.",*%#&@!,91,18.0,California,Calaveras County,Sierra Foothills,Rhône-style Red Blend,Twisted Oak
75598,US,"Nearing the age of four years, this Cabernet remains hefty in tannins, but it's not undrinkable, because those tannins are soft and lush. In fact, they're an integral part of the network that makes the wine so interesting, which also includes the classic Cabernet flavors of blackberries and cassis. Drink this elegant wine over the next six years.",,91,60.0,California,Mount Veeder,Napa,Cabernet Sauvignon,Meadowcroft
75599,Canada,Full barrel fermentation in French oak yields a delicious Chardonnay with fruit tasting of grapefruit and peaches. The buttery mouthfeel and streak of vanilla cookie match up well with the expected acidity from Okanagan grapes.,Stewart Family Reserve,91,24.0,British Columbia,Okanagan Valley,,Chardonnay,Quails' Gate
75600,US,"A common, country-style wine, rich in cherries, cola and spices, with lusty tannins. It's lush and simple, but will rise to the occasion with a cheeseburger. The blend is Zinfandel, Petite Sirah and Graciano.",Lot 362,84,16.0,California,California,California Other,Red Blend,Cameron Hughes
75601,Spain,"Hard, rubbery, leathery aromas are balanced off by black-fruit scents. This is tight on the palate, with condensed flavors of berry, plum and minty herbs. The finish holds onto that herbal character while showing solidity and adequate structure.",Amadeo,84,11.0,Northern Spain,Rioja,,Tempranillo,Bodega Beleluin
75602,Italy,"This is loaded with new oak, toasted wood, vanilla and espresso aromas, but light on fruit aromas and flavors. It needs a bit more fruity richness to maintain balance.",Ca' di Pesa,84,30.0,Tuscany,Chianti Classico,,Red Blend,L'Orcio
75603,US,"An easy, lush Viognier, front-loaded with tropical fruit, lemon, ripe peach, vanilla bean, buttered toast and honeysuckle flavors. Drink up.",Reserve,84,8.0,California,California,California Other,Viognier,Oak Grove
75604,US,"There's no oak on this simple Sauvignon Blanc. It's made in a softer style, which makes the apricot, orange and lime flavors taste riper than they really are.",,84,10.0,California,California,California Other,Sauvignon Blanc,Tin Roof
75605,US,"This rustic red has some high-toned berry and cherry fruit, cloaked in dusty tannins and brown spices. It falls apart quickly, as if heading over the hill. Drink up.",,84,40.0,Oregon,Columbia Valley (OR),Oregon Other,Primitivo,Pheasant Valley Winery
75606,Argentina,"Stemmy top aromas cover up earthy berry notes. This is grabby in the mouth with an acid-tannin package that sits on the hard side. Herbal red-berry flavors come with minty green notes and a stalky finish. This is 70% Malbec and 30% Corvina, an Italian variety from the Veneto.",Passo Doble Malbec-Corvina,84,14.0,Mendoza Province,Uco Valley,,Red Blend,Masi Tupungato
75607,US,"This meaty, oaky Sauvignon Blanc, with a trace of Semillon, is slightly bitter with grassy and lemony aromas and flavors coming to the fore.",J.D. Hurley,84,20.0,California,Santa Clara Valley,Central Coast,Sauvignon Blanc,Martin Ranch
75608,Portugal,"There is just a hint of petillance on this wine, resulting in a palate that is bright, crisp and driven by apple and soft acidity. it's light, fresh and fragrant for the summer. Screwcap.",Raza,84,,Vinho Verde,,,Portuguese White,Quinta da Raza
75609,US,"A simple Merlot, thin and dry, whose cherry and red plum flavors are compromised by green, unripe notes.",,84,20.0,California,Carneros,Napa-Sonoma,Merlot,Buena Vista
75610,US,"This simple Chardonnay delivers with buttered toast, butterscotch and pineapple-orange-mango juice flavors. It's on the soft side.",Lot 324,84,14.0,California,Atlas Peak,Napa,Chardonnay,Cameron Hughes
75611,US,"Lots of cool-climate Syrah character in this wine. It's dry and full-bodied, with blackberry, plum, bacon and black pepper aromas and flavors. Too light for aging, so drink now.",,84,24.0,California,Monterey,Central Coast,Syrah,De Tierra
