id,country,description,designation,points,price,province,region_1,region_2,variety,winery
113243,Moldova,"With 75% Cabernet and 25% Merlot, this older Codru blend has a nice, smooth mouthfeel from soft, aged tannins. Light bodied, with brown tobacco and stem flavors following a nose of brown spice and smoke. Drink up, as the fruit has long since gone, but it's worth trying just for the feel.",Collection Codru,85,22.0,Moldova,,,Cabernet Sauvignon-Merlot,Cricova
113244,US,"Here's a good everyday Chard, offering immediate pleasure in the ripe tropical fruit and peach flavors, creamy texture and smoky oak influence. It's a blend of Russian River and Alexander Valley.",,85,14.0,California,Sonoma County,Sonoma,Chardonnay,Huntington
113245,US,"Opens with the baked brown sugar, caramelly aroma of a Port-style wine, and tastes almost as sweet. This is actually a delicious wine, with good tannins and acids to balance the sugar, but it's not really a dry table wine.",Heritage Vineyards Petros,85,40.0,California,Redwood Valley,Mendocino/Lake Counties,Merlot,Lolonis
113246,US,"From one of the most underrated white wine appellations in California comes this crisp, fruity wine, resembling a nice German Kabinett. With apple, jasmine, peach and grapefruit flavors, it straddles the line between dry and off-dry. Good with Asian fare or fusion.",,85,16.0,California,Arroyo Seco,Central Coast,Riesling,Ventana
113247,Spain,"A sweet, almost punch-bowl nose greets you, followed by mellow apple and tropical fruit flavors. Medium-bodied and generally balanced, with shy but layered flavors and dryness that offers a bit of complexity.",,85,12.0,Northern Spain,Rueda,,Verdejo,Viña Mocen
113248,US,"Black cherry fruit stars in this dry, rustic wine. It has strong acids and dusty, astringent tannins, making it worthy of cheese, oil, sausage, tomatoes, that kind of fare.",Di Collina,85,20.0,California,San Pasqual,South Coast,Sangiovese,Orfila
113249,US,"Crisp and grassy-citrusy, with fig and melon overtones and a touch of wildflower honey in the finish, this is textbook Sauvignon Blanc. It has a streamlined elegance that makes it easy to drink, and will be versatile with an enormous range of foods.",,85,14.0,California,Sonoma County,Sonoma,Sauvignon Blanc,Simi
113250,New Zealand,"Delivers really nice complexity and balance at a bargain price. The nose combines green leafy notes, a bit of asparagus and a hint of jalapeño with riper notes suggestive of honey and stone fruits. Round in the mouth, with nectarine flavors that turn citrusy and grassy on the finish. Imported by Uniqco Inc.",Vineyard Select,90,15.0,Marlborough,,,Sauvignon Blanc,Allan Scott
113251,New Zealand,"A bit richer than most NZ SBs, this wine also incorporates chalky-minerally notes that elevate it above the crowd. Take complex aromas of peach, apple, grapefruit and mineral, add nectarine flavors and a long finish, and you've got a winning recipe. Drink over the next year or so. Imported by Wimbledon Wine Company.",Vineyard Select,90,19.0,Marlborough,,,Sauvignon Blanc,Kathy Lynskey
113252,Italy,"Potent, tight and condensed on the nose, with a blast of woody smoke. Brighter on the palate, where cherry and plum ride high and confident. This is a lively, fresh wine with an extended finish of cherry, plum and licorice. It also shows a raw, leathery streak, good tannins and solid aging ability. Imported by Star Industries Inc.",,90,48.0,Tuscany,Brunello di Montalcino,,Sangiovese,La Fortuna
113253,New Zealand,"Rather honeyed and peachy, with lychee and some extremely ripe grapefruit scents that presage broad, mouthfilling flavors of lychee, stone fruits and citrus. Shows good weight and concentration on the palate and a long, spicy finish. Even the price is right. What's not to like? Imported by Via Pacifica Imports.",,90,16.0,Marlborough,,,Gewürztraminer,Lawson's Dry Hills
113254,US,"Bigger and richer than the Starmont bottling, with correspondingly heavier oak. Lots of toast and grilled pineapple and peach notes on the nose, followed by a mouthfilling wine laced with smoky accents. Echoes of butter and dark toast on the finish.",Reserve,90,30.0,California,Carneros,Napa-Sonoma,Chardonnay,Merryvale
113255,Italy,"Weighty yet bright, with aromas of charred hamburger, leather and plum/berry jam. Complex and interwoven on the palate, with kirsch, cassis, red plum and chocolate flavors. Finishes smooth and stylish. Textbook stuff; hold until 2007. Imported by Wilson Daniels, Ltd.",La Villa,90,41.0,Tuscany,Vino Nobile di Montepulciano,,Sangiovese,Tenimenti Angelini
113256,Italy,"This Sardinian red is light in color, with dry, seductive aromas of cherry, clove and mint. Excellent ripeness, meanwhile, is presented in a subdued manner; the palate is pure and sweet at the core yet framed with old-school acidity and tannins. Lean by New World standards, but unique and iconoclastic. Made from Cannonau (Grenache), and definitely worth trying. Imported by Vias Imports.",Badde Nigolosu Tuderi,90,57.0,Sicily & Sardinia,Romangia,,Cannonau,Tenute Dettori
113257,Italy,"Ripe, snappy, alert and forward, with aromas of toast and dried cherries. If you like a bit more red fruit than black in your Brunello, give this a shot. Cranberry, cherry and red plum flavors dominate, while the finish is crisp, with hints of pepper and spice. Lively but not terribly deep. Imported by Vias Imports.",,90,53.0,Tuscany,Brunello di Montalcino,,Sangiovese,Camigliano
113258,France,"A bit sweet and melony on the bouquet, but still pretty and substantial. Super fresh on the palate, with tangerine and grapefruit on one side and peach and nectarine on the other. Finishes chalky, with drying citrus and a smack of green herbs. Imported by Robert Kacher Imports.",La Crêle,90,27.0,Loire Valley,Sancerre,,Sauvignon Blanc,Domaine Thomas & Fils
113259,Chile,"Dark and saturated, with hefty aromas of toffee, toasted marshmallow and berry syrup. Plenty of bulky dark fruit backs up the nose, while the body is full in every sense. Muscular, no-holds-barred stuff made in a modern way. Unique among Carmenère. Imported by Banfi Vintners.",Terrunyo,90,28.0,Cachapoal Valley,,,Carmenère,Concha y Toro
113260,US,"This Syrah aims high. It's dry, rich and full-bodied, with rich tannins and oak, and is fruity enough for the core of cassis to develop for several years. On the other hand, it has a sharp finish that may crack this wine up before the tannins fall out.",Lynch Knoll Vineyard,90,65.0,California,Napa,,Syrah,Lynch
113261,US,"As delicious as this wine is, it still treads the dangerous line of oversize. It's dark,  full-bodied and dense in sweet blackberry, chocolate and cherry flavors. It was easily ripened to its considerable size but there's something to be said for restraint and subtlety, especially with Pinot Noir.",Garys' Vineyard,90,46.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,Loring Wine Company
113262,Italy,"Downright purple in color, so much so that it looks more like Merlot than Sangiovese. Smells incredibly rich, but not stewy. Concentrated and extracted palate, with no hard tannins or acids. Very smooth but short on the finish. Good for near-term drinking. Imported by Vias Imports.",,90,65.0,Tuscany,Brunello di Montalcino,,Sangiovese,La Poderina
113263,Italy,"One of the most fragrant, subtle Sauvignons you'll encounter. The nose spreads out like a garden in spring, with honeysuckle supported by chalky minerality. The palate delivers lemon chiffon along with light tropical fruit, while the finish is creamy, long and flawless. Could have scored even higher, but one reviewer she said it lacked varietal character (could be the Picolit) and fell off on the back end. Imported by Domaine Select Wine Estates.",Eclisse Sauvignon-Picolit,90,34.0,Northeastern Italy,Colli Orientali del Friuli,,Sauvignon,La Roncaia
113264,New Zealand,"Buttery on the nose, but nicely balanced, with scents of honey, peaches and limes giving way to apple, peach and citrus flavors. Plump in the mouth without being heavy, and it even picks up a hint of chalky minerality on the finish. Imported by T.G.I.C. Importers.",Winemaker's Selection,90,24.0,Marlborough,,,Chardonnay,Omaka Springs
113265,New Zealand,"From the little-known region of Nelson, this Riesling bursts with petrol and lime scents. Quite full-bodied for a Riesling, with a touch of residual sugar and plenty of alcohol (12.5%), yet it retains a sense of grace and a finely developed minerality not often found in New World Riesling. Imported by Robert Whale Selections Inc.",,90,15.0,Nelson,,,Riesling,Seifried
113266,US,"Definitely full of peach aromas, and on the side you'll find accents of smoke, caramel and lemon curd. If that sounds heavy, it's not. In fact, this wine shows excellent balance. The palate is pure, with sweet pineapple and nectarine. And the finish is flattering; the mineral, chalky quality is just right. Purity is this wine's first, middle and last name.",Juliana Vineyards,90,22.0,California,Napa Valley,Napa,Sauvignon Blanc,Merryvale
113267,New Zealand,"This Sauvignon has moved toward a grassier style in recent vintages, but it's still darn good. Lime and herb notes dominate the nose, but it adds just enough chalk and grapefruit nuances on the palate to give it needed complexity. Plump yet crisply acidic at the same time, ending on racy grapefruit notes that finish without any trace of harshness.",,90,18.0,Hawke's Bay,,,Sauvignon Blanc,Matariki
113268,US,"This is a really nice wine. It's soft and gentle in tannins, but with perky acidity and complex layers of coffee, plum, blackberry and leather flavors. Feels elegant and polished, a great wine for sophisticated fare.",Cachet,90,16.0,California,Central Coast,Central Coast,Merlot,Lighthouse
113269,Italy,"Dark and masculine, with smoky black cherry notes carrying the sturdy bouquet. It pops with bright plum, black cherry and chocolate flavors, and it has proper tannins that give it some edge. Imported by Empson (USA) Ltd.",,90,69.0,Tuscany,Brunello di Montalcino,,Sangiovese,Lisini
113270,France,"Offers a lot of what makes Sauvignon a good pairing partner. The nose is minerally and bright, with nectarine, melon and light smoke aromas. Not overwhelming in terms of flavor, as grapefruit and lemon carry the palate. Finishes lean, even and crisp. A perfect wine for oysters. Imported by Maisons Marques & Domaines USA.",Grand Cuvée,90,48.0,Loire Valley,Sancerre,,Sauvignon Blanc,Comte LaFond
113271,Italy,"At 50,000 cases plus, this is as mass-market a wine as Brunello goes. But it's a darn good one, with tobacco, citrus and herbs on the nose. Runs a bit simple and grapy on the palate, but it's overwhelmingly ripe, healthy and full-force. Nothing tricky here, just clean cherry, plum and chocolate flavors sitting comfortably on a medium-to-full frame. Imported by Banfi Vintners.",,90,68.0,Tuscany,Brunello di Montalcino,,Sangiovese,Castello Banfi
113272,France,"Full and fresh. Lots of mineral along with almond, white peach and citrus on the nose. Zesty enough, with roundness as well. Flavors of melon, apple, peach and more mix well together. Shows a bit of heat late, which folds into pithy bitterness at the very end. Imported by Kermit Lynch.",,90,22.0,Loire Valley,Sancerre,,Sauvignon Blanc,Hippolyte Reverdy
113273,Argentina,"Clumsy at first, but admittedly tasted a month prior to release. Time frees up deep, sturdy fruit overlayed with a sheet of creamy oak that yields vanilla, resin and subtle spice flavors. Chunky and ripe; the berry fruit is 100% mature. Will knit together with more time in bottle. Better in 2006.",Ultra,90,23.0,Mendoza Province,Mendoza,,Cabernet Sauvignon,Kaiken
113274,Italy,"Begins with a light touch of raisin, while the mouth feels soft, albeit a touch tannic. Further inspection unveils a deeper, meatier side, but also a touch of stewed fruit. Finishes solid, with coffee and chocolate as well as a medicinal hint. Imported by Winebow.",Riserva,90,90.0,Tuscany,Brunello di Montalcino,,Sangiovese,Altesino
113275,Italy,"Blends aromas of blanched nuts, field greens and snappy fruit into a very nice whole. The palate is sharp and clean, with grassy notes along with apple and lime. Sort of New Zealand-like in its approach, with a finish that is precise and crisp. And there's just enough texture to the wine so that it isn't lean. Imported by Astoria.",,90,20.0,Northeastern Italy,Delle Venezie,,Sauvignon Blanc,Astoria
113276,New Zealand,"Full yet steely, with melon, passion fruit, peach and a smidgen of smoked meat. Quite the powerball, with aggressive flavors of nectarine, peach and citrus. Finishes bold, with mouthwatering acidity. Imported by Robert Bath Imports.",,90,18.0,Wairarapa,,,Sauvignon Blanc,Borthwick Vineyard
113277,France,"Immensely flowery, with pure honeysuckle and touches of melon on the summer-fresh nose. Rather full and big on the palate, with intense flavors of green melon, peach and spice. Only medium zest to the finish, but sneakily powerful. Imported by Rosenthal Wine Merchants.",,90,23.0,Loire Valley,Sancerre,,Sauvignon Blanc,Lucien Crochet
113278,US,"These high-acid grapes have made for a mouthwateringly crisp wine, with deliciously provocative flavors of high-toned citrus fruits, including oranges, and lots of vanilla and buttered toast. Clean, complex and satisfying.",Estate,90,26.0,California,Green Valley,Sonoma,Chardonnay,Iron Horse
113279,Italy,"A wine in which the grapes were selected by four women, hence the name. This version is more ripe and chewy than the normale, and it exhibits plum, raisin, chocolate and licorice aromas and flavors. Very nice in its own right, but not quite as balanced and upright as the basic wine. Also, there's more barrique influence here. Imported by Supreme Wines & Spirits.",Prime Donne,90,65.0,Tuscany,Brunello di Montalcino,,Sangiovese,Donatella Cinelli Colombini
113280,US,"No doubt about it, this is a big, lusty Pinot Noir. From a low-production parcel of the estate, it routinely produces immensely concentrated wines. The winemaker's challenge is to give balance and harmony to grapes of this heft, and here, Iron Horse has it figured out. Dry and enormously ripe in cherries, black raspberries, cocoa and cola, it's good now with lamb chops, grilled steaks and similar upscale fare, and should soften and improve for five years.",Thomas Road,95,70.0,California,Green Valley,Sonoma,Pinot Noir,Iron Horse
113281,France,"Wonderfully aromatic and complex, blending floral notes with mineral scents, bold cassis fruit and cracked pepper. This is full-bodied and muscular on the palate, the only one of Chapoutier's 2004s that really demands cellaring. Drink 2010–2020.",L'Ermite,95,250.0,Rhône Valley,Hermitage,,Syrah,M. Chapoutier
113282,France,"For white Hermitage, this is tight and minerally, with more structure than Chapoutier's other microcuvées and possibly more aging potential. There's a bit of truffle on the nose, but it's not so exotic as the De L'Orée, nor so rich and fat as Le Méal. Finishes with tremendous length and minerality.",L'Ermite,95,260.0,Rhône Valley,Hermitage,,Marsanne,M. Chapoutier
113283,Spain,"Classic in color, and backed by aromatics of lavender, graphite and pure blackberry. This is not overly weighty, as the acidity keeps it pointed and pure. There's a lot of elegance and balance to this wine; a perfect example of how to blend multiple vineyards into one excellent whole.",Pagos Viejos,95,95.0,Northern Spain,Rioja,,Tempranillo,Artadi
113284,Spain,"Masculine and heady stuff, as leather, espresso, smoked meat, mocha and intense blackberry aromas set the stage for an intense, driven, structured palate that's full of coconut, vanilla bean, cocoa and pure plum and berry. A serious nuevo classico Rioja if there ever was one.",Altos de Lanzaga,95,105.0,Northern Spain,Rioja,,Tempranillo,Telmo Rodríguez
113285,Spain,"What a superb combination of new oak, leather, mineral, mocha and berry fruit this wine delivers. It's a giant, with a ripped palate of upfront boysenberry and then coffee and vanilla in support. All the power, precision and other attributes of modern Rioja are on display. Best in a few more years.",Finca El Bosque,95,145.0,Northern Spain,Rioja,,Tempranillo,Sierra Cantabria
113286,Spain,"Full and ready, this fabulous wine from Rioja Alavesa sets the bar very high for any of its Vanguardia co-runners. Gloria hits hard with bacon, tire rubber, tobacco and pastry crust aromas, but also pure dark fruit. Then it's wave after wave of boysenberry and crisped brown sugar flavors prior to a finale of heady European chocolate. Need we say more? 750 cases produced; best now through 2011.",Gloria de Ostatu,95,75.0,Northern Spain,Rioja,,Tempranillo,Ostatu
113287,France,"Delas's cuvée parcellaire is a rich wine that's almost syrupy in its concentration and tannic strength. But this definitely has plenty of fruit for balance, mixing cassis with black olive, espresso, cinnamon and clove. Not quite as rich as the '03, but still a classic, with great persistence on the finish. Best after 2015.",Les Bessards,94,128.0,Rhône Valley,Hermitage,,Syrah,Delas Frères
113288,France,"This was Chapoutier's initial microcuvée of Hermitage, bottled for the first time in 1989. The 2004 version is smoky and gamy, accented by pepper and a hint of rhubarb, but lush red fruit flavors take over on the palate, gliding easily across in a creamy mass that turns chewy on the finish. Drink 2010–2020.",Le Pavillon,94,225.0,Rhône Valley,Hermitage,,Syrah,M. Chapoutier
113289,US,"I have not been impressed by this bottling in past vintages, but the '05 establishes a new benchmark. Just exactly why is hard to say. Yields were exceptionally low in this long, cool vintage, and lots of new French oak frames dramatically rich, ripe flavors of mashed cherries and raspberries, sprinkled with cinnamon, a drop of crème de cassis, and a pinch of white pepper. The depth and length are beautiful.",Toulouse Vineyard,94,40.0,California,Anderson Valley,Mendocino/Lake Counties,Pinot Noir,MacPhail
113290,France,"Intoxicatingly fruity and forward on the nose, this wine—a blend of Le Méal and Les Greffieux—follows up with rich layers of black fruit. It may lack a little of the minerality found in other parts of Hermitage, but this is immensely seductive stuff—maybe the Pomerol of Hermitage?",Le Gréal,94,145.0,Rhône Valley,Hermitage,,Syrah,Marc Sorrel
113291,Portugal,"This is the greatest of the quintas planted by Dona Antonia Ferreira in the 19th century. It is in the Douro Superior, the driest, most remote part of the Douro. The Olazabal family, descendants of Dona Antonia, produce this hugely impressive, dark-hued wine, packed with dense, brooding tannins and solid, initially tough fruits, which open out to opulence and richness.",,94,19.0,Douro,,,Portuguese Red,Quinta do Vale Meão
113292,Spain,"Plant-by-plant fruit selection leads to intensity, concentration and structure. Aro shows gripping tannins and juicy acidity, and overall it reeks of power and precision. At this young stage it seems like it could last forever. In reality, it should be just right in about seven years. Imported by Tempranillo, Inc.",Aro,94,194.0,Northern Spain,Rioja,,Tempranillo,Muga
113293,France,"Rich, creamy and lush, this is like no other Clape Cornas before or since. Jammy raspberry fruit coats the palate, yet without seeming simple or heavy because there's also a remarkable sense of minerality and balance. Long on the finish, buffered by soft tannins. As this ages, expect to see some of the jamminess recede and more of the minerality emerge. Drink 2010–2025, possibly longer.",,94,82.0,Rhône Valley,Cornas,,Syrah,Auguste et Pierre-Marie Clape
113294,France,"A top-notch effort from a difficult vintage, Chave's 2004 red Hermitage is a complete wine: complex and balanced. Spice, meat and red fruit aromas and flavors swirl together in a mix of power and elegance. Acids are a touch crisp, but that's the vintage speaking. Drink 2010–2025.",,94,98.0,Rhône Valley,Hermitage,,Syrah,J.L. Chave
113295,France,"Explosively rich and unctuous, this verges on being fat and overblown, then takes a few mincing steps back from the edge. Grilled apricot and peach flavors coat the palate, coming to a climax on the long, oily, fruit-filled   finish.",Le Méal,94,165.0,Rhône Valley,Hermitage,,Marsanne,M. Chapoutier
113296,US,"They pulled out their best for their birthday, and the result is a spectacular wine. Dense and concentrated in enormously complex cassis, black currant, cherry pie and cedar, it shows the dryness and firm tannins of a fine young Cabernet. Easy to predict a good lifetime ahead. Give it a year to resolve, and then should develop slowly for another six to eight years, at least.",20th Anniversary Vintage,94,95.0,California,Rutherford,Napa,Cabernet Sauvignon,Livingston Moffett
113297,Portugal,"Dark, dense and concentrated, with power and elegance. But somehow this complex wine also shows restraint and style. It has much to do with the pure richness of the fruit (from 90-year-old vines) as the acidity which lifts and restrains the power.",Vinha Maria Teresa,94,150.0,Douro,,,Portuguese Red,Quinta do Crasto
113298,France,"Named after Alphonse Jr's father (Edmond Alphonse), this is the top wine from the Mellot estate. With its extra bottle age and wood flavors this is not typical Sancerre. But it is a great wine, packed with ripe, mature fruits, with honey and pistachio flavors and a round, smooth, creamy, caramel character.",Edmond,94,61.0,Loire Valley,Sancerre,,Sauvignon Blanc,Alphonse Mellot
113299,US,"Dry and distinctly wild in brambly, briary berry fruit and spice. At first this Zin feels rustic, with a sandpapery grip and fresh, juicy acids. But the brilliant structure of acidity, bracing tannins and caressing mouthfeel reveal how delicate this really is. This is great Zinfandel.",Lone Redwood Ranch,94,25.0,California,Russian River Valley,Sonoma,Zinfandel,Joseph Swan Vineyards
113300,Spain,"Only a select portion of a prized 30-year-old vineyard gives fruit to the wine named after the Eguren brothers' great grandfather. It's rich, ripe and impeccably balanced, with a brilliant dark-purple tint and an avalanche of finishing toast, chocolate and tannin. Hold until 2009. 330 cases made. Imported by Tempranillo, Inc.",Amancio,94,153.0,Northern Spain,Rioja,,Tempranillo,Sierra Cantabria
113301,US,"Here's a really good Chardonnay: Crisp, delicate and dry, it shows great acidity and brilliant fruit, saturating the palate with pineapple tart, Key lime pie, vanilla cream, crème brûlée and cinnamon spice flavors. Finishes with the deliciously creamy, yeasty complexities of lees aging.",1772 Edna Ranch,94,42.0,California,Edna Valley,Central Coast,Chardonnay,Tolosa
113302,Spain,"One half of the wine is lush and opulent, the other juicy, fresh and pulsing with the essence of old-vines Rioja fruit. So for every note of molasses, burnt toast, chocolate or baked berry pie, there's a twinge of acidity, a spike of tannin and a dollop of earthy terroir. Tempranillo with 15% Graciano. 500 cases made. Imported by Tempranillo, Inc.",Aurus,94,212.0,Northern Spain,Rioja,,Tempranillo,Finca Allende
113303,France,"This bottling from Guigal's own Hermitage holdings is incredibly rich and ripe (15.5% alcohol). In fact, it comes dangerously close to being overblown before the syrupy cherry fruit is reined back in by underlying spice and minerality. Expect that minerally edge to assert itself more with time in the cellar, making this a wine worth revisiting in 10 years' time.",Ex Voto,94,450.0,Rhône Valley,Hermitage,,Syrah,E. Guigal
113304,US,"Sacrashe is a great vineyard, technically in Rutherford but really in the Vaca Mountains, 750 feet high east of the Silverado Trail. Its Cabernets always are balanced and intense. Surh Luchtel has produced an oaky Cab defined by tight tannins, and although they're of the sweet modern kind, this classic, balanced, black currant-rich wine is one you want to cellar for five to eight years.",Sacrashe Vineyard,93,55.0,California,Napa Valley,Napa,Cabernet Sauvignon,Surh Luchtel
113305,Spain,"Slightly tighter and more complex than previous years, this single-  vineyard wine delivers a ton of spice and herbs on a masculine bouquet and palate. Well-blended acids and tannins allow for it to be drunk now or over the next five to eight years. About 4,000 cases made. Imported by Tempranillo, Inc.",San Vicente,93,57.0,Northern Spain,Rioja,,Tempranillo,Senorio de San Vincente
113306,US,"The most important aspect of this wine is acidity. Without it, it would be just another mushy, chocolate- and blackberry-flavored wine. With the crispness, it achieves real balance, and lets the palate discover additional complexities of sweet, smoky leather, mushu plum sauce and a salty tang of blood.",Stagecoach Vineyard,93,51.0,California,Napa Valley,Napa,Syrah,Palmeri
113307,Spain,"This is yet another magnetic example from the Eguren stable that includes El Puntido, San Vicente, Finca El Bosque and the many Sierra Cantabria wines. It's a racy, red-fruit dominated Tempranillo with raspberry, plum and cassis flavors accented by firm, almost blazing acidity. It's definitely tighter and more compact than the more generous, richer 2005 La Nieta. Imported by Tempranillo, Inc.",La Nieta,93,145.0,Northern Spain,Rioja,,Tempranillo,Viñedos de Paganos
113308,US,"Practically overflows with lush, ripe fruit—mainly cassis—but that richness is kept in classic balance by the dusty tannins on the finish. This is fuller and creamier than the also impressive St. Helena bottling. 125 cases produced. Drink now–2015.",,93,100.0,California,Rutherford,Napa,Cabernet Sauvignon,Etude
113309,France,"This ratchets up the intensity from Voge's other Saint-Pérays, bringing waves of toasty, mealy and citrusy aromas and flavors. It seems almost floral on the nose, yet is authoritatively weighty on the palate. It's powerful, yet crisp, with a long, velvety-textured finish. Delicious now, but should hold well.",Fleur du Crussol,93,52.0,Rhône Valley,Saint-Péray,,Marsanne,Alain Voge
113310,Chile,"This is mostly Merlot-based, with 30% Cabernet. The nose offers full cherry and plum aromas. In the mouth, there's pink grapefruit in the lead, with citrus pith coming on later. Fairly acidic and fresh. Food-friendly stuff. Imported by Viña La Rosa USA.",La Palma Rosé,85,9.0,Cachapoal Valley,,,Merlot-Cabernet Sauvignon,Viña La Rosa
113311,South Africa,"A strong nose of cat pee and green bean leads to pleasing flavors of gooseberries. The high acidity in this wine calls for food, so try it with oysters. Imported by Global Vineyard Importers.",,85,15.0,Durbanville,,,Sauvignon Blanc,Nitída
113312,New Zealand,"Starts with notes of peach, pineapple and jalapeño oil. Light in body, the flavors just slip away, leaving behind hints of peaches and green peppers. Imported by Negociants USA, Inc.",Pencarrow,85,14.0,Martinborough,,,Sauvignon Blanc,Palliser Estate
113313,New Zealand,"An obvious, unsubtle Chardonnay that flashes peaches, pineapple and tropical fruit on a curvaceous frame, then turns tart and citrusy on the finish. Imported by Pernod Ricard.",Unoaked,85,12.0,Gisborne,,,Chardonnay,Brancott
113314,France,"A soft wine that has easy but attractively ripe fruit. This is not a wine for aging, but in 2003, the estate has made a very drinkable wine. Patache stands for an ancient coaching inn, recollected on the wine's label by a coach and horses. Imported by Grands Chais de France.",,85,24.0,Bordeaux,Médoc,,Bordeaux-style Red Blend,Château Patache d'Aux
113315,Chile,"Arguably not up to the De Martino standards, and definitely not up to the price. This full-bodied Cab is jam-packed with heavy mint and menthol aromas, which precede saturated but awkward plum and dark berry flavors. Steps on the accelerator with too much force; not ideally balanced. Imported by Global Vineyard Importers.",Estate Bottled Gran Familia,85,45.0,Maipo Valley,,,Cabernet Sauvignon,De Martino
113316,Chile,"Cherry, cassis and pipe tobacco on the nose set up flavors of candied red fruit. The feel is a bit thick and sticky at first, and then the mouthfeel gives way to pronounced acidity. Not quite at the upper level; there's a touch of artificiality to the wine. Imported by Winesellers Ltd.",Gran Araucano,85,35.0,Colchagua Valley,,,Cabernet Sauvignon,J. & F. Lurton
113317,Chile,"Brilliant in color, with lots of oak and derivative aromas. The palate is sweet and rich, as if syrup and caramel had been infused into the package. Turns fiercely tannic on the back end, where an espresso bitterness rises up and steals away the finish. A bumpy ride with highs and lows. Imported by Laird & Company.",Single Vineyard Reserve,85,17.0,Maule Valley,,,Malbec,Valdivieso
113318,US,"This winery does a good job with Petite Sirah and Cabernet, but Zin isn't yet a strong point, although this wine shows promise. It's bone dry and sharp in acids and tannins, with bitter coffee and black cherry flavors that will play well against rich meats and cheeses.",,85,22.0,California,Lake County,Mendocino/Lake Counties,Zinfandel,Shannon Ridge
113319,Germany,"Starts with slate and lime aromas, adding in modest apple notes on the medium-weight palate. Clean and crisp, just lacks a bit of distinction. Imported by Valckenberg International, Inc.",Kiedricher Sandgrub Spätlese,85,23.0,Rheingau,,,Riesling,Baron Knyphausen
113320,US,"Compared to the winery's Black Sears Zinfandel, also off Howell Mountain, this is earthier and less compelling. It's comparably high in alcohol, with ripe fruity flavors and powerful tannins, but it doesn't have the depth and complexity. Drink now.",Beatty Ranch,85,38.0,California,Howell Mountain,Napa,Zinfandel,Howell Mountain Vineyards
113321,US,"From an estate vineyard in Calistoga comes this dry white wine. It has flavors of apricots, citrus fruits, figs and peaches, and is obviously very ripe, with no trace at all of cool climate greenness. Good acidity makes it clean and vibrant.",Blossom Creek Vineyard,85,17.0,California,Napa Valley,Napa,Sauvignon Blanc,Calistoga Cellars
113322,US,"This winery has generated buzz in California for its value wines, and this is certainly a nice Cabernet for the price. It's not the smoothest ride, but it's plenty ripe in flavor, with rich tannins and a dry finish.",Lot 7,85,10.0,California,Knights Valley,Sonoma,Cabernet Sauvignon,Cameron Hughes
113323,US,"This southern Rhone blend tastes like a wine you'd buy in some little Provencal village straight from the barrel, filling up your carafe for that night. It's dry, robust and honest, with good fruit and the kind of tannins to cut through almost anything. From Fess Parker.",Lot 51 California Red Wine,85,10.0,California,California,California Other,Red Blend,Frontier Red
113324,Chile,"A little bit of waxy cheese interferes with the apple and pear nose, while flavors of pineapple and orange are live-wire and forward, courtesy of piercing acids. Finishes in a style that's consistent with the rest of the wine. Imported by Remy Cointreau USA.",Character,85,14.0,Maipo Valley,,,Chardonnay,Haras
113325,US,"Concannon's Merlots have been variable. This latest offering is dry and tart, with red cherry and coffee flavors that finish in a scour of acidity. It needs the softening, enriching presence of fatty meats and cheeses.",Reserve,85,24.0,California,Livermore Valley,Central Coast,Merlot,Concannon
113326,Chile,"Dark and tight aromas, things like coffee and charred meat, make for a brooding bouquet. The mouth offers cassis and cherry bonbon, while the finish is condensed and juicy, but doesn't issue much breadth. Fairly tight and hard, but healthy. Imported by Prestige Wine Group.",Casa La Joya Reserve,85,9.0,Colchagua Valley,,,Malbec,Viña Bisquertt
113327,New Zealand,"Off alluvial gravel soils that have much in common with Marlborough, this off-dry Riesling features the bright, fruity notes common to the region, combining green apple and citrus aromas and flavors with a lean, chalky texture. Pretty, but not that concentrated. Imported by Epic Wines.",Brightwater,85,22.0,Nelson,,,Riesling,Neudorf
113328,US,"Sometimes all you need in a wine is for it to be dry, fruity and fun to drink. With a lamb or turkey burger, well-prepared, this is a good companion, jammy and jazzy in fresh cherry and cocoa flavors, with a brisk streak of acids and tannins.",,85,8.0,California,California,California Other,Merlot,Pepperwood Grove
113329,New Zealand,"A bit jammy, with aromas and flavors of slightly cooked or overripe blackberries. Fruity and clean, but the acids stick out a little, lending a tart quality to the finish.",Innovator Bullrush,85,,Hawke's Bay,,,Syrah,Matua Valley
113330,US,"What a nice cocktail sipper this is, perfect for the first wine of the evening. It's crisp in cool-climate acids that push out ripe pineapple, fig and melon flavors. The finish is honeyed and long-lasting.",,85,10.0,California,Central Coast,Central Coast,Sauvignon Blanc,Meridian
113331,South Africa,"Though this Shiraz has round mouthfeel, good tannin and flavors of charred meat and grapes. It also shows some mousiness on the nose and a medicinal edge that detracts, especially on the tart finish. Imported by Brown-Forman Corp.",,84,14.0,Durbanville,,,Shiraz,Durbanville Hills
113332,New Zealand,"Impressively dark in color, but shows more wood than fruit from start to finish. Toasty and cedary on the nose, patially balanced by white pepper and modest cherry fruit. No known U.S. importer.",Reserve,84,,Hawke's Bay,,,Syrah,CJ Pask
