id,country,description,designation,points,price,province,region_1,region_2,variety,winery
128150,US,"This is sweet and syrupy, with unintegrated grain and spice flavors. It seems way too young to be released, a mélange of grapy fruit, sugar and grain. The alcohol is an unbelievable 18.2%—good grief!",Milbrandt Vineyards,82,24.0,Washington,Wahluke Slope,Columbia Valley,Zinfandel,E. B. Foote
128151,US,"The alcohol is nice and low, just 13.3%, but the wine tastes like it has residual sugar, with apricot jam and pineapple jelly flavors. Crisp acidity helps, but it's really too sweet for a table wine.",,82,17.0,California,Temecula,South Coast,Sauvignon Blanc,Falkner
128152,US,"This is quite simple, barely hinting at the lush pear flavors of most Northwest Pinot Gris. Thin and generic, it is as neutral as a white can be, with a hard, bitter, grainy finish.",,82,13.0,Washington,Columbia Valley (WA),Columbia Valley,Pinot Gris,Columbia Winery
128153,Chile,"This Concha y Toro brand almost always delivers good quality for a fair price, but this wine doesn't accomplish much. It smells like a child's fruit drink, and the strawberry and raspberry flavors are equally candied. And in the mouth the wine seems heavy at first and then vacuous later on, as if everything holding it together had evaporated. Not imported to the U.S.",Casillero del Diablo Reserve Shiraz,82,10.0,Central Valley,,,Rosé,Concha y Toro
128154,US,"This is way too sweet, with too sweet flavors of pie-filling peaches, pineapples and apricots. More like a dessert wine than a table wine.",Blanc du Rhône,82,29.0,California,Paso Robles,Central Coast,Rhône-style White Blend,Edward Sellers
128155,US,"Tastes tart in acids and slightly sweet, not a good combination, especially at this price. The apricot and pineapple flavors have a sweet-and-sour, Chinese sauce flavor.",,82,28.0,California,Paso Robles,Central Coast,Viognier,Edward Sellers
128156,US,Sweet and fruity.,,82,11.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,Hoodsport
128157,US,"This is pure Merlot, and gets off quickly with fresh, forward fruit flavors of mixed berries. The acids seem chalky and unintegrated, so the wine falls apart in the midpalate and never quite recovers.",,82,12.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,Sockeye
128158,US,"This is herbal, chalky, highly acidified and tannic.",,82,25.0,Washington,Yakima Valley,Columbia Valley,Cabernet Sauvignon,Two Mountain
128159,US,"Sweet and rustic, with flavors of cherry and blackberry jam with a smoky edge. Try with burgers.",,82,9.0,California,Mendocino,Mendocino/Lake Counties,Cabernet Sauvignon,Campus Oaks
128160,Italy,"This is a plush and upfront wine that offers succulent aromas of cherry, black fruit and plum. It glides clean down the palate thanks to its thick density and soft, smooth texture. The wine has the pulp and density to pair with most winter foods.",,86,14.0,Piedmont,Barbera d'Alba,,Barbera,Pelassa
128161,Italy,"A pleasant, traditionally made Dolcetto, the Ratti shows black fruit aromas and flavors of smoked meat and soy. A well made, balanced wine, its only failing is its slightly sour aftertaste.",Colombè,86,15.0,Piedmont,Dolcetto d'Alba,,Dolcetto,Renato Ratti
128162,Italy,"It took a few minutes to wake the Principessa up; but when she did, there were plenty of bright summer fruit aromas, which seemed to come rushing out as if to make up for lost time. It settled into a pleasant, rich, if not very precise wine with a short to medium finish that will work well with food.",,86,14.0,Piedmont,Gavi,,Cortese,Principessa Gavia
128163,US,"Oaky and ripe, this Chardonnay shows barrel-inspired vanilla and buttered toast flavors that enrich the pineapples and apples. A touch of Gewurztraminer lifts it into floral and lychee territory.",Riva Ranch,86,20.0,California,Arroyo Seco,Central Coast,Chardonnay,Wente
128164,Italy,"Fontanafredda's Moscato d'Asti is a cut above its competitors, with intense orange, grape and pear aromas that lead into a palate of white grapes and ground cherries. The medium finish is intensely sweet but an underlying freshness saves it from being cloying. Drink with a plate of mixed fruit.",Moncucco,86,13.0,Piedmont,Moscato d'Asti,,Moscato,Fontanafredda
128165,US,"Dry, soft and simple, with pleasant flavors of grilled cherries, raspberries, cola, red licorice, red currants and smoky oak. The texture is nice and silky. Drink now.",,86,32.0,California,York Mountain,Central Coast,Pinot Noir,Calcareous
128166,Argentina,"Inviting raspberry and cherry aromas have a tiny level of volatility, while the palate is chunky, bold and edgy, with big berry flavors leading the way. Full on the finish, with some oak and vanilla to give it padding. Lively, full-bodied Cabernet that's pretty good in the long run.",Finca La Florencia,86,14.0,Mendoza Province,Mendoza,,Cabernet Sauvignon,Familia Cassone
128167,Australia,"Intensely fruity and fresh, with mounds of blueberries and raspberries carried by a slightly syrupy mouthfeel. Sure, Euro-drinking snobs might call it a simple fruit bomb, but it's a darn good version of that style. Drink it over the next 2-3 years.",Morse Code,86,9.0,South Australia,Padthaway,,Shiraz,Henry's Drive Vignerons
128168,France,"Aromas of green apples bring a fresh burst of acidity. The wine is bright, with a firm texture of lime zest and red apple skins.",Colombard,86,12.0,Southwest France,Vin de Pays des Côtes de Gascogne,,Colombard,Domaine de Mirail
128169,US,"A sensual aroma of musky spice and strawberry starts this wine out well. On the palate, the wine offers an interesting mix of delicate, dancing flavors and rounder, bigger spice. Unique, with some heft.",Sophia Dry Rosé,86,13.0,New York,Finger Lakes,Finger Lakes,Pinot Noir,Bellangelo
128170,Spain,"Grassy and pungent, with lime, citrus and white pepper on the nose. Tangy and simple across the palate, with basic pineapple and passion fruit flavors. Good but thins out on the finish, leaving leftover acidity.",,86,15.0,Northern Spain,Rueda,,Verdejo,Mania
128171,Italy,"This wine gives the impression of having been pushed just a bit too far, with a nose and palate dominated by vanilla and mocha notes imparted by small oak barrels. Nonetheless, black cherry and strawberry flavors manage to peek through on the palate, supporte by a cushion of lush tannins. A bright cherry note makes for a nice finish.",Ciabot Camerano,86,20.0,Piedmont,Barbera d'Alba,,Barbera,Marcarini
128172,US,"Not really dry, this Riesling has an official residual sugar reading of 2.11. It's blended with Gewürztraminer, Muscat Canelli, Chardonnay and Viognier. The end result is fruity and spicy, with flavors of honey-splashed apples, citrus fruits and peaches. High acidity provides much-needed crispness.",Vintner's Reserve,86,12.0,California,Monterey County,Central Coast,Riesling,Kendall-Jackson
128173,US,"Made in the California style, with very ripe pineapple and apple fruit, elaborated by French oak barrels, malolactic fermentation and sur lie aging. The result will appeal to many, even if it's a bit obvious and direct.",October Night Vineyard,86,25.0,California,Arroyo Seco,Central Coast,Chardonnay,J. Lohr
128174,US,"With more than 16% alcohol, this Zin has a hot mouthfeel, even for Dry Creek Zinfandel. Still, it's dry and smooth, with savory flavors of blackberry jam, chocolate, red and black currants, bacon and pepper. It's a good example of its type, and of Mazzocco's house style.",Maple,86,40.0,California,Dry Creek Valley,Sonoma,Zinfandel,Mazzocco
128175,Italy,"This Moscato is a great value, a perfect opening for a big party. Made in a subtle, lightly sweet style, with sophisticated gardenia and white flower scents on the nose. A jazzy midpalate mineral note contributes some edge, while the elegant finish trails off into intriguing notes of fresh ginger and roasted pineapple. Drink up, no reason to age.",Pitulé,86,13.0,Piedmont,Moscato d'Asti,,Moscato,Neirano
128176,US,"Ungainly, with stiff, puckery tannins giving a hard astringency, and unintegrated oak sticking out. Somewhere inbetween are modest cherry, anise and herb flavors. Pretty good, but not likely to go anywhere, so drink now.",Estate Grown,86,35.0,California,Oakville,Napa,Merlot,Turnbull
128177,Italy,"Really charming, with a nose of green plums, red berries and earth that jumps out of the glass and curls up in your lap. The palate is lacking a bit in intensity but makes up for it with iresistable cassis flavor followed by fresh-roasted coffee. The bracing acidity would be well matched by a cheese-laden dish such as lasagna. Drink now to one year.",,86,9.0,Piedmont,Dolcetto d'Alba,,Dolcetto,Veglio
128178,US,"Produced from the Sierra Foothills winery, Shenandoah, this is a dry, briary and rustic Cabernet. It has wild berry, currant and black pepper flavors, with edgy tannins. Needs rich beef and cheese dishes for balanced food pairing.",,86,24.0,California,Dry Creek Valley,Sonoma,Cabernet Sauvignon,Nobos
128179,Italy,"An exotic nose of spiced pears and white pepper with butter undertones makes for an eye-opening start. Made in a more luxuriant style than many Gavi, it shows a bit of texture on the palate and finishes with flavors of green plums, freshly cut grass and lychee. Drink up.",,86,15.0,Piedmont,Gavi,,Cortese,Ricossa
128180,US,"Very sweet, with flavors of honey, apricot jam, orange essence and smoky vanilla. There's lots of good acidity to make it clean. Could be more concentrated, though.",Viento Vineyard Late Harvest,86,21.0,California,Monterey,Central Coast,Riesling,Scheid Vineyards
128181,Argentina,"Toasty, dark aromas set up a smooth, semirich palate of creamy berry flavors mixed with spice, vanilla and pepper. This wine won't take you to wonderland but it doesn't go off course, either. Good and tasty Merlot with more than adequate balance.",,86,12.0,Mendoza Province,Tupungato,,Merlot,Domaine Jean Bousquet
128182,US,"A very nice wine that's dry and balanced, and shows quite a bit of elegance. The alcohol is low, and the flavors of cherries, currants, herbs, anise and cedar are savory.",,86,15.0,California,Paso Robles,Central Coast,Cabernet Sauvignon,Clayhouse
128183,US,"Sweet, spicy and floral aromas start this stylish Viognier from Cooper. The wine has some heft with its honeyed layers of flowers, spice and fruit. It's elegant and approachable…a sultry sip.",,86,21.0,Virginia,Virginia,,Viognier,Cooper Vineyards
128184,Spain,"Lean, focused cherry and raspberry aromas properly portend a snappy, fresh, edgy palate of semitart red plum and raspberry flavors. Buttery oak brings some softness, while the finish is a bit hot and high in acid. More traditional in style than modern.",Crianza,86,15.0,Northern Spain,Rioja,,Tempranillo,Luis Cañas
128185,US,"Tastes too oaky, with overwhelming smoky caramel, vanilla extract and buttered toast notes that swamp the underlying pineapples and peaches. In this case, you're better off with Gainey's regular 2007 Chard, which costs a lot less.",Limited Selection,86,38.0,California,Sta. Rita Hills,Central Coast,Chardonnay,Gainey
128186,France,"Subtitled Vin de Lune, moon wine, because the grapes were harvested at night. That has allowed the wine to preserve its freshness with lively acidity and fresh red currant flavors.",Clos Triguedina Le Rosé du Clos,86,,Southwest France,Vin de Pays du Comté Tolosan,,Malbec,Jean-Luc Baldès
128187,Italy,"Muscular tannins nearly mask raspberry and cherry notes in this structured red. The juicy palate leads to a fairly long, earthy finish. Drink with pepperoni and sausage pizza.",Pian Balbo,86,18.0,Piedmont,Dolcetto d'Alba,,Dolcetto,Poderi Colla
128188,Australia,"Dark and earthy, with modest plum fruit framed by ample vanilla. The wood tannins come on strong on the tart finish, but don't hold onto it expecting positive evolution; pair it with foods that will work with the astringency, like rare steak or burgers off the grill.",,86,14.0,New South Wales,Western Plains,,Shiraz,Ram's Leap
128189,US,"Somewhat sharp and tartly aggressive now in jammy fruit, with raspberry, cherry, wintergreen mint and cola flavors, sweetened with smoky wood notes. Doe not seem like an ager, so drink now with very rich meats, oils and cheeses to soften the hardness.",Four-Acre,86,34.0,California,Napa Valley,Napa,Zinfandel,Summers
128190,Italy,"Ornato boasts the best of Barolo tradition and ushers forth all the seductive aromas we normally associate with Nebbiolo: spice, sweet chocolate, dried herbs, cured meats and mineral notes all make an appearance. This brightly luminous wine is bold and sophisticated with lingering tones of coffee, plum and prune. Drink after 2015.",Ornato,94,117.0,Piedmont,Barolo,,Nebbiolo,Pio Cesare
128191,Italy,"There's more thickness and extraction here thanks to a sophisticated use of oak. You can taste the wood tones in the form of vanilla, tobacco and spice. Overall, this wine exhibits a bold, immediate style that is immensely seductive and tasty. Drink the wine after 2015 and pair it with important meat dishes.",Bussia Romirasco,94,200.0,Piedmont,Barolo,,Nebbiolo,Poderi Aldo Conterno
128192,US,"A super reserve designation (just a single barrel was made), De Ponte's Shirley's Gran Reserva spends 18 months in new French oak. It is stylistically in step with the Family Reserve, but in 2005 the fruit may have gotten just a little riper, creating a wine that is close to Russian River status and style. What stands out especially is the structure—vibrant and racy, taut and energized, a pile of ripe fruit on a base of steel beams.",Shirley's Gran Reserva,93,,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,De Ponte Cellars
128193,US,"Beautiful Pinot, just beguiling. Softly tannic and silky, it shows lush, complex flavors of cherries, raspberries, anise and smoky oak that are absolutely delicious now. The tannin-acid structure is firm and will enable the wine to age. Should develop additional bottle complexities after 2012. From this very fine vineyard, owned by Buena Vista.",Ramal Vineyard,93,50.0,California,Carneros,Napa-Sonoma,Pinot Noir,Gary Farrell
128194,Italy,"From the Monforte d'Alba part of Barolo, this is an absolutely beautiful wine with deep layers of spice, dark fruit and licorice all backed by powerful structure and succulence. It's a bold, modern wine that would pair well with the best cuts of beef.",,93,,Piedmont,Barolo,,Nebbiolo,Gianfranco Alessandria
128195,Italy,"Riserva S. Bernardo has a fabulous nose of dusty mineral interwoven with dried cassis, natural rubber, licorice, anise and country earth. But it's that extraordinary mineral note—think granite, black slate and pencil shaving—that really sets it apart. The wine is firm, well-structured and complex.",Riserva S. Bernardo,93,86.0,Piedmont,Barolo,,Nebbiolo,Palladino
128196,Italy,"Here's a wine that holds its own in a ranking of top Nebbiolos. There's depth and great promise of fruit here, which is wrapped within folds of vanilla, ginger, cinnamon and dusty mineral. The mouthfeel is plush and velvety and the wine ends with tart but succulent tannins. It will drink beautifully for five-plus years.",Reyna,93,40.0,Piedmont,Barbaresco,,Nebbiolo,Michele Chiarlo
128197,Portugal,"Named after Doña Antónia Adelaide Ferreira, who created Quinta do Vallado (and many other quintas) in the 19th century, this complex wine comes from a 100-year-old vineyard. Its concentration is immense, tannins solid, but at the same time the black cherry and dark plum flavors float over everything, leaving richness but also freshness. Worth aging for five years.",Adelaide,93,200.0,Douro,,,Portuguese Red,Quinta do Vallado
128198,Italy,"Packaged with an elegant black label and Bruno Rocca's trademark feather, this wine is unlike anything you will taste from Barbaresco. The nose is rich and inviting with tones of cured meat, black pepper, plum, anise and leather. It's a soft, round wine, but remains elegant and restrained at the same time—and it's a true food-friendly wine.",Maria Adelaide,93,136.0,Piedmont,Barbaresco,,Nebbiolo,Bruno Rocca
128199,Italy,"Tasted at the infancy of what will undoubtedly be a long and generous lifespan, Gaja's 2006 Barbaresco shows enormous promise and potential. The wine is elegant, rigidly linear and pristine, with well-defined notes of ripe berry fruit and soft spice. It's an amazing achievement that tastes compact and opulent at the same time. Drink after 2015.",,93,,Piedmont,Barbaresco,,Nebbiolo,Gaja
128200,Italy,"Espresso bean, chocolate and mature blackberry shape a solid and dense wine that also boasts ethereal accents of licorice, cigar box, cedar and spice. The texture here is smooth, yielding but firm and the wine definitely leaves a long and delicious mark on the palate. Drink after 2015.",San Giovanni,93,,Piedmont,Barolo,,Nebbiolo,Gianfranco Alessandria
128201,Italy,"You'll find elegance and finesse here thanks to the wine's aromas of pencil shaving, black fruit and oak. Those are the cornerstone fragrances and they are beautifully outlined by red currant, licorice and road tar. The mouthfeel is excellent: intense, complex and refined and it offers layers of spice and black fruit that last a very long time.",Bricco Asili Bricco Asili,93,150.0,Piedmont,Barbaresco,,Nebbiolo,Ceretto
128202,Italy,"An excellent vintage and an excellent cru (Cerequio is one of Barolo's best) join forces here to produce a balanced, elegant wine. Aged hues of garnet and amber are enhanced by ethereal tones of wet earth, licorice, road tar, anise and dried fruit. The aromas are doled out in a measured, controlled fashion and the wine ends with dusty, ash-like notes. It's ready to drink.",Cerequio,93,115.0,Piedmont,Barolo,,Nebbiolo,Contratto
128203,Italy,"This bold wine is dark in color and concentration and offers layers of ripe cherry, blackberry and loads of mineral tones such as graphite and black slate. It's one of the darkest Barolos of the vintage and it ends with thick, drying tannins and crisp acidity. Let it age five years and drink with braised lamb chops.",Fossati,93,103.0,Piedmont,Barolo,,Nebbiolo,Cascina Adelaide
128204,Italy,"The Cannubi Boschis cru (also known as Monghisolfo) is known for the excellent quality of its fruit. This expression is particularly austere and elegant and would fit appropriately in a gentleman's smoking room or other such formal context. The aromas recall old leather, cigar box, dried rose petal and dried figs. Very interesting, very tight and firm.",Cannubi Boschis,93,195.0,Piedmont,Barolo,,Nebbiolo,Luciano Sandrone
128205,Italy,"The Brunate “grand cru” (because it really is considered among the top three best vineyards) has fatter soils with a higher clay content that shapes intense, well-structured wines. This expression delivers a beautiful bouquet of spice, berry fruit and vanilla shadings. The wine stands out thanks to its power and dimension. Drink after 2018.",Brunate,93,66.0,Piedmont,Barolo,,Nebbiolo,Marcarini
128206,US,"A beautiful Zin, lush and classically proportioned, despite some fairly hefty alcohol. With ultra-refined tannins, fine acidity and lots of new oak to provide a smoky structure, it's rich and complex in currants, cassis, mocha, pepper, cinnamon and 5-spice flavors. Blended with Petite Sirah and Cabernet Sauvignon, it's fine now and through 2012.",Aida Vineyard,93,75.0,California,St. Helena,Napa,Zinfandel,Vineyard 29
128207,Italy,"Marcenasco really comes through this vintage in terms of power, elegance and harmony. There are spice and herbal notes mixed in with almond, vanilla and allspice. You'll love the sensation of wholeness and harmony here. Drink this opulent wine with filet mignon with wild mushroom cream sauce.",Marcenasco,93,55.0,Piedmont,Barolo,,Nebbiolo,Renato Ratti
128208,Italy,"Sarmassa offers slightly more opulence and a fuller palate of flavors (compared to the estate's Cannubi cru) with lingering tones of dark chocolate, cinnamon, pressed flowers and forest fruit. The mouthfeel is soft and generous with round notes of tobacco and spice.",Bricco Sarmassa,93,,Piedmont,Barolo,,Nebbiolo,Brezza
128209,Italy,"Boroli presents yet another ace with its Villero. There's more to chew on here compared to your standard Barolo and the wine boasts roundness and power. It's a modern, luscious interpretation with creamy vanilla and soft spice lavished over aromas of wild berry and plum. It has the tannins to cut through béchamel sauce.",Villero,93,71.0,Piedmont,Barolo,,Nebbiolo,Boroli
128210,Italy,"Enrico VI ushers forth generous layers of milk chocolate, spice, creamy vanilla and red cherry. The wine boasts deep concentration, bright berry flavors and firm tannins that make a big and bold impact in the mouth: it's plush, smooth and seductive on the finish. Drink 2012 to 2020.",Enrico VI,93,75.0,Piedmont,Barolo,,Nebbiolo,Cordero di Montezemolo
128211,Spain,"Excelencia is a great wine that offers a lot of character beyond just bold fruit and body. This is by far the best El Albar that the Lurtons have made; it features citrus peel, sexy berry fruit and baking spices on the nose, and then sweet berry, black plum, spice and warmth on the palate. It's powerful as a Toro wine should be, but not tannic or harsh. A monster with a smile; drink now and over the next 5–8 years.",El Albar Excelencia,93,42.0,Northern Spain,Toro,,Tinta de Toro,J. & F. Lurton
128212,US,"Year in and year out, Mer Soleil's Chardonnay is one of the biggest, most distinctive ones in California. The '06 is almost like a late-harvest dessert wine, rich in apricot jam, pineapple custard and new oak butterscotch flavors, but for all the opulence, it's entirely dry, and has zesty Monterey acidity. Almost a food group in itself, it will challenge chefs to rise to the occasion.",,93,42.0,California,Santa Lucia Highlands,Central Coast,Chardonnay,Mer Soleil
128213,Italy,"You cannot help but love the luscious nose of this beautiful wine. Cerequio opens with inviting aromas of dark chocolate, creamy vanilla, spice and bright fruit. It's soft and opulent in the mouth with thick tannins and a finely polished finish. Wait to drink it in 2018–2025 and serve it at an important meal. Bravo.",Cerequio,93,,Piedmont,Barolo,,Nebbiolo,Michele Chiarlo
128214,Italy,"Badarina is a newer cru, with slightly higher altitudes, that benefits from southeastern exposures. This expression exhibits density and high extraction with excellent intensity and staying power. The wine is modern, plush, decadent and ripe with black fruit, cola, smoked meat and pretty balsam notes. Hold it in your cellar five or more years.",Badarina Vigna Regnola,93,49.0,Piedmont,Barolo,,Nebbiolo,Grimaldi Bruna
128215,Italy,"Poderi Luigi Einaudi hits a home run with its Cannubi-grown Barolo. This is a soft and decadent wine that entices with its natural opulence and sophistication. The aromas include soft vanilla, allspice, white chocolate and coffee. It's smooth and velvety in the mouth with a fine, crisp finish and is almost ready to drink (wait two to five more years).",Cannubi,93,105.0,Piedmont,Barolo,,Nebbiolo,Poderi Luigi Einaudi
128216,Italy,"Pajé is a beautiful amphitheater of vines in Barbaresco known for finesse and elegance. This older vintage maintains very good integrity of fruit that is enhanced by layers of black licorice, mineral notes, ash, tobacco and cola. But at the heart of it all is a blast of red cherry. It's a vertical, intense and streamlined wine that is ready to drink now.",Crichët Pajé,93,190.0,Piedmont,Barbaresco,,Nebbiolo,Roagna
128217,Italy,"Here's a beautifully crafted, oak-driven wine that needs at least four or five more years of cellar aging before it reaches true harmony and balance. The wine's aromas are focused on Indian spice, vanilla, toasted nut and plush blackberry. It tastes bright and fresh but has the natural complexity to promise great things to come.",,93,70.0,Piedmont,Barolo,,Nebbiolo,Pio Cesare
128218,Italy,Harmony and elegance best describe this phenomenal cru wine from Ferdinando Principiano. No element is out of place: the aromas are compelling and intense yet show excellent integration of fruit and spicy oak. This wine would pair beautifully with duck roasted with black truffle.,Boscareto,93,,Piedmont,Barolo,,Nebbiolo,Principiano Ferdinando
128219,Italy,"Barolo Rocche awards extraordinary complexity and personality thanks to its unique aromas of vanilla, clove, licorice and elegant waxy notes that recall a precious antiques museum. It offers depth and austere intensity with a sharp but well-defined mouthfeel that rests on a solid base of acidity and tannins. Drink 2015 to 2025.",Rocche,93,,Piedmont,Barolo,,Nebbiolo,Renato Ratti
128220,Argentina,"Neutral for the most part, but this light-framed white slips in pear, orange and spice notes while maintaining a nice, juicy profile. Nothing more than a refreshing, lime-infused dandy. But what's wrong with that?",Elsa Bianchi,85,9.0,Mendoza Province,San Rafael,,Torrontés,Valentin Bianchi
128221,New Zealand,"A clean, fresh Chardonnay, with less weight and body than most Central Otago examples. Green apple and lime flavors seem a bit tart, just balanced out by hints of ripe melon.",Blair Gunn Block,85,18.0,Central Otago,,,Chardonnay,Sleeping Dogs
128222,US,"Despite the fancy name, this Cab is tannicly rustic. It shows pronounced blackberry and black currant flavors, but the tannins are fierce and drying, and the wine seems unlikely to age well, so drink now.",Wild Horse Peak Mountain Vineyards 4-Block Blend,85,28.0,California,Temecula,South Coast,Cabernet Sauvignon,South Coast
128223,Chile,"The oak on this wine gives it a strong resin and cinnamon character. Along the way there's floral berry aromas, cherry and plum flavors, and finishing notes of root beer, chocolate and cough drops. A bit woody and tannic but it gets the job done.",Castillo de Molina Reserva,85,12.0,Cachapoal Valley,,,Cabernet Sauvignon,San Pedro
128224,Italy,"Honey, peach, citrus and dried herbs comprise the nose of this simple Pinot Grigio. In appearance, the wine is almost transparent with a touch of gold and the mouthfeel is equally light and easy. The screwcap bottle has a cute picture of a green Vespa on the label to reinforce its all-Italy, Dolce Vita appeal.",Rapido White,85,12.0,Lombardy,Provincia di Pavia,,Pinot Grigio,Adria Vini
128225,US,"Simple and easy, with crisp coastal acidity that provides balance to the cola, cherry, tangerine and pomegranate flavors. Made to be opened now, this Pinot will be good with roast salmon and broiled chicken.",,85,24.0,California,Santa Cruz Mountains,Central Coast,Pinot Noir,Bargetto
128226,Hungary,"The rich, spicy and savory nose evoke the food for which the country is known, and this wine would undoubtedly pair well with full-bodied, spiced meats and stews. Its full, spicy nose leads into dependable flavors of red berry, wooded spice and pepper, with a slightly bitter, smoked edge. Not a terribly complex wine, but solid and tasty nonetheless.",Cuvée Barrique,85,48.0,Villány,,,Bordeaux-style Red Blend,Bock
128227,Chile,"Pungent and sharp, and that's exactly the style that Los Vascos has mastered in recent years. This wine tastes very much like a coastal, Casablanca Chardonnay yet it hails from Colchagua. The nose is pithy and citric, and the palate is more of the same. Good mouthfeel and fresh, but green, citrusy and too much like Sauvignon Blanc.",Los Vascos,85,12.0,Colchagua Valley,,,Chardonnay,Domaines Barons de Rothschild (Lafite)
128228,New Zealand,"Roy's Hill is this respected winery's second label, offering lighter, less concentrated versions of the Pask wines. Coffee and chocolate accents mark this wine's smooth cherry fruit. Drink now.",Roy's Hill,85,14.0,Hawke's Bay,,,Merlot,CJ Pask
128229,Chile,"A simple, racy wine that's not designed to blow anyone away. The raspberry and cherry aromas are perfectly fine. Ditto the palate, which displays tangy cherry flavors, a touch of mocha and some wayward acidity. Good for current casual consumption. Imported by Racke USA.",,85,11.0,Central Valley,,,Cabernet Sauvignon,Espiritu de Chile
128230,New Zealand,"A soft, easy-to-drink Pinot Noir—even for Marlborough. Tannins are developed and supple, while the flavors lean toward caramel, cherry and sandalwood. Drink now.",,85,16.0,Marlborough,,,Pinot Noir,Mana
128231,US,"Ripe and easy to drink, this Cab is fully ready now. It shows a wealth of blackberry, cherry, currant, licorice, chocolate mint and vanilla flavors, wrapped into sweet, smooth tannins.",,85,36.0,California,Mendocino,Mendocino/Lake Counties,Cabernet Sauvignon,Dogwood
128232,Italy,"This Pinot Grigio is a bit more fragrant and floral in essence with aromas of stone fruit and peach blossom. It has a fresh, almost piquant edge but it also has that characteristic watery mouthfeel you'll likely encounter with this variety.",,85,16.0,Northeastern Italy,Collio,,Pinot Grigio,Ronco Blanchis
128233,US,"A blend of Cabernet Franc and Merlot, with a splash of Cabernet Sauvignon, this tannic, dry wine has flavors of cherries, vanilla and smoky oak. It may develop some additional complexities over time.",Trompettes,85,65.0,California,Mount Veeder,Napa,Bordeaux-style Red Blend,Rubissow
128234,Italy,"Besides the usual notes of citrus, pear and peach usually associated with Pinot Grigio, this expression offers added dimension in the form of roasted almonds. It has a creamy, honey-rich nose backed by chewy sweetness and refreshing zest. It's nice to see more screwcaps from Italy, especially on these light, easy wines.",,85,9.0,Northeastern Italy,Delle Venezie,,Pinot Grigio,Villa Pozzi
128235,New Zealand,"It's a bit simple and a bit soft, but this value-priced wine accomplishes its mission of bringing authentic Marlborough SB flavor to the U.S. at an affordable price. Gooseberry and lime flavors are touched with hints of honey and mint, finishing with a bit of sweetness.",,85,10.0,Marlborough,,,Sauvignon Blanc,Monkey Bay
128236,Australia,"Could this big-boned wine still be tight a few years after the vintage? Or is it just not that impressive? Lime and petrol notes dominate the wine, which finishes dry and tart.",,85,28.0,Victoria,Bendigo,,Riesling,Lamont
128237,Italy,"This Sauvignon is lean in appearance and offers a dim golden color backed by pretty aromas of kiwi, passion fruit, mango and fresh herbs. The nose lacks the sharp highlights usually associated with the variety and is instead flatter, wider and creamier in approach.",,85,16.0,Northeastern Italy,Collio,,Sauvignon,Ronco Blanchis
128238,US,"Not quite as rich and balanced as in past vintages, the 2004 is a bit ordinary in blackberry and cherry flavors. The tannins are fairly powerful, and the wine, which clocks in at over 15% alcohol, feels hot and peppery.",La Maestra,85,50.0,California,St. Helena,Napa,Bordeaux-style Red Blend,Ruston
128239,Chile,"Citrus pith, peach pit and other largely neutral aromas define the nose. The palate is soft and a touch flat, with ripe, nonsheering peach and citrus flavors. Midlevel Chilean SB in every way, shape and form. Imported by Racke USA.",,85,11.0,Central Valley,,,Sauvignon Blanc,Espiritu de Chile
128240,Chile,"Firm and rubbery, with neutral berry aromas. The palate is medium in depth and length, with cherry and red apple skin flavors. There's also some creamy oak and vanilla on the finish, which adds a sweet character to the final sequence.",Estate Selection,85,11.0,Curicó Valley,,,Pinot Noir,Aresti
128241,New Zealand,"Shows plenty of weight on the palate, but also an overall lack of intensity to its slightly vegetal—green pea—flavors. Still, there's enough passion fruit and grapefruit to provide a sense of balance and a crisp, clean finish.",Arona,85,11.0,Marlborough,,,Sauvignon Blanc,Barker's Marque
128242,New Zealand,"Offers herb, cranberry and cherry aromas upfront, followed by a medium-bodied palate that's cedary and herbal, but also shows some chunky cherry fruit. Finishes on oaky notes of coffee and chocolate.",,85,23.0,Marlborough,,,Pinot Noir,Konrad
128243,US,"Tastes just like a cherry coke, with the heat of alcohol and smoky spice of oak. That's a pleasant, even complex mélange of flavors, even though the structure is simple and direct.",Reserve,85,16.0,California,Lake County,Mendocino/Lake Counties,Merlot,Wildhurst
128244,US,"Crisp and on the sweet side, this PG has flavors of honey, lemons, limes, green apples, figs and peppery spices. Nice as a cocktail sipper. Try with Chinese food for something different.",,85,14.0,California,Russian River Valley,Sonoma,Pinot Gris,Balletto
128245,US,"The straightforward Cabernet fruit is immersed in new oak, so the dominant flavors of smoke, toast, chocolate and espresso all seem to emanate from the barrel aging. Otherwise it is a simple and perfectly pleasant, no-frills red.",Pheasant Run Vineyard,85,36.0,Washington,Walla Walla Valley (WA),Columbia Valley,Cabernet Sauvignon,Basel Cellars
128246,US,"The vineyard is on Howell Mountain. It's an awkward wine, with lots to like, but some problems. On the plus side is enormous  cassis, cherry and chocolate fruit flavor and rich, fine tannins, and the 100% new oak seems proper given the wine's volume. But there's too much sugary sweetness in the finish, almost like a dessert wine.",Bancroft Ranch Vineyard,85,75.0,California,Napa Valley,Napa,Merlot,Beringer
