id,country,description,designation,points,price,province,region_1,region_2,variety,winery
103877,Germany,"Opens with a candied note, cut through with spice and apricot scents. There's good intensity and fresh acidity in the mouth and an appealing final note of burnt orange peel. Serve as an apéritif. Drink now.",Kugelspiel Trocken,85,24.0,Franken,,,Silvaner,Castell
103878,France,"The wine has some weight, dominated by dry tannins and a dark edge of black currants. For a 2005, it is surprisingly light, but the elements of ripe fruit and balancing acidity are there, even if the tannins and wood still dominate.",,85,17.0,Bordeaux,Haut-Médoc,,Bordeaux-style Red Blend,Château d'Esteau
103879,US,"This is an acid-lover's Pinot Gris, quite tart and lemony. The lightly ripened fruit hints at green apples and pears, with nicely managed phenolics that put an edge on the finish.",,85,15.0,Oregon,Oregon,Oregon Other,Pinot Gris,Cloudline
103880,Germany,Unusual aromatics are dominated by hints of zucchini and other green vegetables. There's a pleasant spice theme to the palate but also some very aggressive tannins. Rhubarb flavors show through on the medium finish. Give the tannins a few years to round out.,Malterdinger,85,47.0,Baden,,,Pinot Noir,Huber
103881,France,"From a vineyard planted on the island of Margaux in the Gironde estuary, this soft wine has stalky fruits, very berry, burnished with wood and given a spicy character. It is ready to drink now, the acidity and juicy finale dominant.",Château Biré,85,12.0,Bordeaux,Bordeaux Supérieur,,Bordeaux-style Red Blend,Mähler-Besse
103882,France,"Highly juicy wine, packed with tannins as well as black currants and red berries. Green pepper, spice and high acidity are strongly present.",Château Picard,85,25.0,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Mähler-Besse
103883,US,"For the price you get a very nice, drinkable bottle of wine. It's dry and full bodied, with proper flavors of berries, cherries, currants, mocha and spices. This is one to stock up on for parties. Production was 10,000 cases.",,85,10.0,California,Monterey County,Central Coast,Merlot,Main Street
103884,US,"Too ripe and fruity, almost clumsy, with gigantic waves of blackberries, cherries and chocolate. Too sharp, too, and the oak is strong. Could resolve in the bottle over the next few years, but it's risky.",Bacchanal Estate Grown,85,48.0,California,Rutherford,Napa,Cabernet Sauvignon,Martin Estate
103885,Australia,"Minerally, understated style with a nose of hay and semolina followed by vanilla and pear on the tongue. Citrus notes stay lively on the short finish. Serve with a subtle fish such as cod. Drink now.",,85,16.0,Victoria,Yarra Valley,,Chardonnay,Green Point
103886,Spain,"Rubber and bacon aromas announce that this wine has some size, depth and concentration along with oak shadings, while the palate is fruity, acidic and tangy, with generic berry flavors and an added dose of oak-driven bacon and rubber. Solid at first and then thin on the finish.",Tinto Figuero 4,85,15.0,Northern Spain,Ribera del Duero,,Tempranillo,García Figuero
103887,Hungary,"This red is appealing for its honesty, with scents of fresh grapes and wet black earth. It turns a bit perfumed in the mouth but has a solid finish, supported by good acidity and gentle tannins. Drink now.",Portugieser,85,15.0,Villány,,,Red Blend,Gere Attila
103888,France,"Crisp and dry, with intense fresh apple, pear and mineral scents that lead to a palate of pure honeydew. Though it has the acidity to hold a few years, this wine's principal charm is its youthful fruit and is therefore best drunk before 2012.",Reserve,85,17.0,Alsace,Alsace,,Riesling,Jean-Baptiste Adam
103889,Spain,"With good fruit and controlled aromas, it does what young Toro should when done well. Tight in the mouth, with bold black cherry flavors, it bites down with young, big tannins, but it doesn't burn or grate. Shades of mint and chocolate help it along.",Bajoz,85,10.0,Northern Spain,Toro,,Tempranillo,Pagos del Rey
103890,US,"Sweet, soft and simple, this has candied lemon and pineapple flavors.",,82,7.0,California,California,California Other,Riesling,ForestVille
103891,US,"Dry and delicately structured, with sour cherry Life Saver flavors. There's a disagreeably green, unripe streak that is distracting.",,82,22.0,California,Sonoma County,Sonoma,Pinot Noir,Decoy
103892,US,"A small Pinot Noir, this is dry and vegetal, with modest cherry flavors.",,82,11.0,California,California,California Other,Pinot Noir,Bogle
103893,Argentina,"The lighter-style nose that focuses on red plum and cherry is a welcome change from all of the heavy Malbecs out there, but the wine doesn't follow through on the palate. It becomes astringent, with tastes of tomato, stewed berry and cranberry.",,82,17.0,Mendoza Province,Mendoza,,Malbec,Ñandú
103894,US,This Merlot is muted aromatically. On the palate it's gigantic in tannins—big and bold for sure.,Reserve,82,30.0,California,Clarksburg,Central Valley,Merlot,LangeTwins
103895,US,"Hot in alcohol, simple in everything else, this Grenache has thin, overripe pruny flavors.",Moonraker,81,35.0,California,Paso Robles,Central Coast,Grenache,10 Knots
103896,Argentina,"Grapy and jammy smelling, this feels narrow and high in acid, bearing plum and tart cherry flavors that turn more sour with time. The finish is tomatoey and abrupt.",Estate Collection,81,10.0,Other,San Juan,,Cabernet Sauvignon,Canoas
103897,US,"This is overripe in raisin and prune flavors, which gives it a disagreeable bitterness and sweetness.",,81,18.0,California,Sonoma County,Sonoma,Cabernet Sauvignon,Wayne Gretzky Estates
103898,Argentina,"The nonexpressive berry and cherry aromas are closed. Light in feel, this tastes of citrus, plum and rhubarb. The lightweight finish is mildly herbal and green.",,81,8.0,Mendoza Province,Mendoza,,Malbec,Funky Llama
103899,Spain,Twizzler and other red candy aromas lead to a creamy feeling yet acidic palate that tastes like raspberry extract. Sharp acidity prevents what would otherwise be a cloying wine.,Conde de Valdemar Rosado,81,10.0,Northern Spain,Rioja,,Tempranillo-Garnacha,Bodegas Valdemar
103900,US,"Marred by a vegetal taste, this has hot, thin cherry and oak flavors. The blend is Mourvèdre, Zinfandel and Grenache.",Junipero,81,24.0,California,Paso Robles,Central Coast,Red Blend,Minassian-Young
103901,Argentina,"A nutty apricot aroma marks the nose. It feels creamy and sticky, with sweet vanilla and baked fruit flavors. With time it turns more cloying.",Roble,81,13.0,Mendoza Province,Mendoza,,Chardonnay,Telteca
103902,Argentina,"This smells like a forest fire, but it's also creamy and roasted. Tangy and tart, this features narrow plum and cherry flavors that are powered by blazing acidity.",,81,19.0,Mendoza Province,Mendoza,,Pinot Noir,Amadores
103903,Spain,"This smells like applesauce and pear, feeling tight as a drum on the palate, with sharp nectarine and apricot flavors. It's tart and crimped on the finish.",Lobetia Made with Organic Grapes,81,13.0,Central Spain,Vino de la Tierra de Castilla,,Viognier,Dominio de Punctum
103904,US,"Green, unripe vegetal flavors mark this Pinot Noir. It does have some decent raspberry and cherry flavors, but turns sour on the finish.",Bacigalupi Vineyard,81,48.0,California,Russian River Valley,Sonoma,Pinot Noir,Gracianna
103905,US,"As its name states quite clearly, this is a plush, lush, smooth red wine. It's sweet and jammy like a shot of Jell-O.",Smooth,81,8.0,California,California,California Other,Red Blend,Plush
103906,US,"Simple and seemingly sweet, this Chardonnay has apricot jam flavors.",,81,11.0,California,California,California Other,Chardonnay,Snapping Turtle
103907,Argentina,"Light on the nose, it feels tangy in the mouth, with sharp flavors of mustard, brine and lime. This finishes with a pickled flavor.",Reserve,81,11.0,Mendoza Province,Mendoza,,Chardonnay,Trivento
103908,Mexico,"This is nutty and minerally on the nose, and barely citric as far as fruit aromas go. On the palate, there's bitterness, with a grapefruit tang making up the flavor profile. A blend of Sauvignon Blanc and Chardonnay.",Blanco del Rancho Mogorcito,81,22.0,Valle de Guadalupe,,,White Blend,Viñas de Garza
103909,US,"This is thin and uninspiring, but it's dry, with watery berry and spice flavors.",Reserve,81,8.0,California,California,California Other,Shiraz,Oak Grove
103910,Mexico,"Baked and bricky smelling, with notes of applesauce and blueberry. It feels snappy with edgy tannins. Cranberry and spice flavors lead to a scouring finish; 100% Carignan.",Txtura 3,81,27.0,Valle de Guadalupe,,,Carignan,La Escuelita
103911,Spain,"The nose smells flat, with a scant scent of peach. It feels acidic and lacks body, with flavors of sour apple, dried papaya and bitter almond. A blend of 50% Macabeo and 50% Airen.",White Wine Made with Organic Grapes,81,10.0,Levante,Alicante,,White Blend,Vermador
103912,US,"Sold in individual 375-ml pouches or 4-packs. The Merlot is overripe and Porty, with a sweet prune flavor.",,81,5.0,California,California,California Other,Merlot,House Band
103913,US,It's hard to fall in love with this blend of Sauvignon Blanc and Chardonnay. It has unripe green flavors that border on ammonia.,Vintage White,81,9.0,California,Sonoma County,Sonoma,White Blend,Kenwood
103914,US,"This Syrah is overripe. It has a taste of raisins and prunes­—a baked, Porty quality—like the grapes had been grilled before being made into wine.",,81,25.0,California,Santa Barbara County,Central Coast,Syrah,Paredon
103915,Argentina,"This is not a consistent wine year to year. Some vintages are true and vital, but this is clunky, with flavors of honeyed white fruits and bitter almond skins.",Estate Bottled,81,12.0,Mendoza Province,Mendoza,,Torrontés,Pascual Toso
103916,Argentina,"While this smells floral and candied, the palate rages, courtesy of strapping acidity that creates tart plum and blueberry flavors.",,80,5.0,Mendoza Province,Mendoza,,Malbec,Toca Diamonte
103917,US,"This blend of 45% Cabernet Sauvignon, 45% Merlot and 10% Syrah was too sweet for this taster. It's full of huge ripe fruit and a lingering aroma of burnt toast.",The Other,80,12.0,California,Lodi,Central Valley,Red Blend,Peirano
103918,Spain,Loud citrus and berry aromas precede an overloaded palate that carries stalky plum flavors. Pickled tasting on the finish.,Tempranillo,80,9.0,Northern Spain,Vino de la Tierra de Castilla y León,,Rosé,Peñascal
103919,Spain,"Salmon in color, this is pulpy and perfumed on the nose, with an artificial leaning. Overly foamy on the palate, this has a bitter, herbal flavor.",Vega Medien Brut Rosé,80,10.0,Catalonia,Cava,,Garnacha,Unión Vinícola del Este
103920,Italy,"Here's an oak-driven Sauvignon Blanc from the 2004 vintage with a thick layer of toast, nut and campfire that play a leading role and leave little room for the wine's natural fruit and floral tones. Those carpentry notes also dominate the mouthfeel and add a piquant touch of exotic spice on the close. That said, this white wine has held very well over the years.",Ronco del Re,87,55.0,Central Italy,Forlì,,Sauvignon Blanc,Castelluccio
103921,Chile,"Starts with intense black-fruit aromas and dark, smoky accents as well as baked berries, licorice and meat. In the mouth, it's a bit clumsy and amped up, with big tannins, extract and a mouthfeel that grabs. Flavors of berry fruit and mint are good, while the finish bounces toward a loud finish. Not what you'd call an elegant wine; it's more about ripeness, power and extract.",Terrunyo Rocahue Vineyard Block: 34,87,41.0,Peumo,,,Syrah,Concha y Toro
103922,Chile,"Quite a tropical style, but it works. The bouquet is ethereal and light, with tangerine and mango aromas that lead to peach and mango flavors. It's fresh and lashing, but while it's candied on one hand it is entirely fruity and refreshing on the other.",,87,10.0,Colchagua Valley,,,Viognier,Cono Sur
103923,US,"Good, but feels tartly acidic and unintegrated now, with buttery new oak sticking out, and plenty of jammy sour cherry and red currant fruit. Shows all the signs of an ager, but the window of opportunity is narrow. Roll the dice and try 2010–2012.",Bald Mountain Vineyard Estate Grown,87,55.0,California,Ben Lomond Mountain,Central Coast,Pinot Noir,Beauregard
103924,US,"A bit tart in cranberry, sour red cherry and rhubarb, but enriched with sweet, smoky oak, and with a creamy texture. Finishes dry and clean. This polished Rhône blend is best now.",Version The Glenrose Vineyard,87,30.0,California,Paso Robles,Central Coast,Rhône-style Red Blend,Adelaida
103925,US,"If there's any oak on this wine, it doesn't show. Instead, it brims with ripe, pure flavors of pineapples, kiwi fruit, limes and cinnamon spice. Crisp and bright.",,87,18.0,California,Monterey,Central Coast,Chardonnay,Bin 36
103926,Italy,"Casale Triocco does a nice job with its 2005 Sagrantino di Montefalco but ultimately we like the 2006 Rosso di Montefalco just as much. You'll get cherry, cola and root beer here backed by sweet spice and firm tannins.",,87,,Central Italy,Sagrantino di Montefalco,,Sagrantino,Casale Triocco
103927,US,"A beautiful rosé, bone dry, crisp and silky but rich, with intricate flavors of strawberries, rose petals, citrus and cinnamon spice. This is a good price for a blush of this purity.",,87,14.0,California,Mendocino County,Mendocino/Lake Counties,Rosé,Bonterra
103928,US,"It's a little on the soft side, but stuffed with blackberry, cherry, currant and smoky oak flavors, with pleasant notes of dried herbs, anise and violets. Fine now.",Reserve,87,35.0,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Louis M. Martini
103929,Italy,Lungarotti plants a small percentage of new vineyards each year in order to renew the holdings of this historic estate. This easygoing red wine (70-30 Sangiovese and Canajolo) sees some contact with wood for smooth tannins and a spicy finish.,Rubesco,87,17.0,Central Italy,Torgiano,,Red Blend,Lungarotti
103930,Italy,"Ripe fruit, raspberry and strawberry open the nose of this extracted Merlot from Central Italy. Austere aromas of toast and spice give the wine more depth and persistency. Try it with grilled sausage and sauerkraut.",,87,15.0,Central Italy,Terre di Chieti,,Merlot,Manilow
103931,Australia,"Shows a dark, savory side of Shiraz in its aromas of blueberries, blackberries and black olives, then adds some espresso-like notes on the palate. It's medium-bodied and supple enough to drink now. The Viognier component is a barely noticeable 3%.",,87,20.0,Victoria,Victoria,,Shiraz-Viognier,Innocent Bystander
103932,US,"Soft and a bit sweet in candied cherry pie-filling flavor, with the smoky crust. Earns points for the beautifully articulated tannins, which are rich and refined. Drink now.",,87,36.0,California,Paso Robles,Central Coast,Syrah,La Capilla
103933,Italy,"Organically farmed Cannonau grapes deliver small berry aromas and a focused, tight nose in Le Sabbie. The wine's appearance is light ruby-red and the wine keeps the palate clean thanks to its bright acidity.",Le Sabbie,87,,Sicily & Sardinia,Cannonau di Sardegna,,Cannonau,Meloni
103934,Italy,"Buio is a fresh expression of Carignano with nice fruit tones, a bright ruby color and easy flavors of cherry and forest berry. It's an informal but food-friendly wine with good acidity and genuine character.",Buio,87,28.0,Sicily & Sardinia,Carignano del Sulcis,,Carignano,Mesa
103935,Chile,"Mildly herbal black-fruit aromas carry notes of tea and bell pepper, but it's not decidedly vegetal. The palate is full but carries some acidic snap, and the flavors of blackberry, black cherry, chocolate and Chinese plum sauce are good. Finishes with an espresso coffee-bitter bite and some woodiness.",Reserva,87,13.0,Rapel Valley,,,Carmenère,Misiones de Rengo
103936,US,"This new, nonvintage version of McCrea's Cotes du Rhône-style blend is an interesting wine, with far more complexity than most inexpensive red blends from Washington. The fruit is soft and plummy, drinking very well, with no rough edges, but lots of spice and rock.",non sequitur Red Wine,87,20.0,Washington,Washington,Washington Other,Red Blend,McCrea Cellars
103937,US,"Bone dry and crisp, this white wine shows flavors of citrus fruits, minerals and white pepper. It's an elegant sipper that will go well with Spanish-style tapas dishes.",,87,16.0,California,Sierra Foothills,Sierra Foothills,Albariño,Stevenot
103938,US,"Could be a Pinot Grigio, with a flowery, honeysuckle note along with the lemons, limes, pineapples and vanilla. Whatever, it's a crisp, dry and likeable white wine.",Edna Ranch Estate,87,19.0,California,Edna Valley,Central Coast,Sauvignon Blanc,Tolosa
103939,Italy,"Wild berries and bramble open the nose of this garnet-colored Riserva Sangiovese from Central Italy (with 15% Cabernet Sauvignon). Background notes include spice and vanilla seed and the wine has a tart, bitter cherry finale. Pair it with informal home-cooked meals and pasta.",Riserva,87,15.0,Central Italy,Sangiovese di Romagna,,Sangiovese,Umberto Cesari
103940,Chile,"Apple and pear aromas are elevated by a whiff of toast, while the tropical palate is weighty but propped up by solid acids. Apple, melon and pineapple flavors are perfectly healthy, and the finish is composed and only slightly pithy. Drink right away before it loses its vitality.",Reserva,87,11.0,Casablanca Valley,,,Chardonnay,Veramonte
103941,US,"Aged in barrel (mostly new) for 22 months, this 84% Merlot/16% Cabernet Sauvignon really shows the new oak and vanilla scents and flavors, but that is to be expected at this stage of the game. Nothing subtle about this wine, which shows typical cherry/berry fruit flavors.",Barrel Select,87,31.0,Washington,Columbia Valley (WA),Columbia Valley,Merlot,Vin du Lac
103942,US,"A soft entry quickly leads into a short, tart, spicy, lightly peppery wine. Some pretty raspberry scents bring similar flavors, but there is not much here in the way of depth or texture.",Boushey Vineyards,87,50.0,Washington,Yakima Valley,Columbia Valley,Syrah,Three Rivers
103943,US,"The aging in 40% American oak shows in a somewhat pickley note; this still seems to be a bit disjointed, although it's been in bottle almost a full year. It's 100% Cabernet Sauvignon; along with clear varietal character, there are overly strong flavors of bark and herb, and the finish is austere and a little chewy.",,87,34.0,Washington,Walla Walla Valley (WA),Columbia Valley,Cabernet Sauvignon,Otis Kenyon
103944,Italy,"Here's a fruity red wine from Sardinia with rich flavors of black cherry, prunes, blackberry, spice and a very slight hint of tobacco. The wine glides smoothly over the palate thanks to its easygoing, soft tannins. Pair it with pasta or easy home cooked meals.",Silenzi,87,,Sicily & Sardinia,Isola dei Nuraghi,,Red Blend,Pala
103945,Italy,"Pala's Stellato is a luminous and bright Vermentino with fragrant aromas of passionfruit and citrus with a tonic, fresh feel in the mouth. Grapes are harvested about a month later than usual to give the wine added dimension and grip in the mouth.",Stellato,87,,Sicily & Sardinia,Vermentino di Sardegna,,Vermentino,Pala
103946,US,"A dry, polished Pinot, zesty in crisp coastal acidity, with a light texture framing flavors of red cherries, cola, rhubarb and pepper. Drink now.",,87,36.0,California,Sonoma Coast,Sonoma,Pinot Noir,Sojourn
103947,US,"A beautiful wine, fresh and clean as a daisy, with crisp Central Coast acidity framing flavors of citrus, pear, gardenia flower, mineral and dusty spice. Great as a cocktail sipper, or with almost anything that calls for a dry white.",Paragon Vineyard,87,17.0,California,Edna Valley,Central Coast,Pinot Gris,Tangent
103948,Italy,Furat opens with a deeply saturated ruby color and delivers a blast of mature fruit and blackberry that is very characteristic of red wines from Sicily. The mouthfeel is rich and soft and you'll recognize lingering tones of roasted almond and spice on the close.,Furat,87,,Sicily & Sardinia,Sicilia,,Red Blend,Ajello
103949,US,"A nice Pinot, lush and complex, offering rich flavors of cherry jam, cinnamon, pepper and smoky sandalwood. Balanced with crisp acidity, it should hold its own for the next four years.",Trout Gulch Vineyard Estate Grown,87,45.0,California,Santa Cruz Mountains,Central Coast,Pinot Noir,Beauregard
103950,Italy,"This is a plush and upfront wine that offers succulent aromas of cherry, black fruit and plum. It glides clean down the palate thanks to its thick density and soft, smooth texture. The wine has the pulp and density to pair with most winter foods.",,86,14.0,Piedmont,Barbera d'Alba,,Barbera,Pelassa
103951,Italy,"A pleasant, traditionally made Dolcetto, the Ratti shows black fruit aromas and flavors of smoked meat and soy. A well made, balanced wine, its only failing is its slightly sour aftertaste.",Colombè,86,15.0,Piedmont,Dolcetto d'Alba,,Dolcetto,Renato Ratti
103952,Italy,"It took a few minutes to wake the Principessa up; but when she did, there were plenty of bright summer fruit aromas, which seemed to come rushing out as if to make up for lost time. It settled into a pleasant, rich, if not very precise wine with a short to medium finish that will work well with food.",,86,14.0,Piedmont,Gavi,,Cortese,Principessa Gavia
103953,US,"Oaky and ripe, this Chardonnay shows barrel-inspired vanilla and buttered toast flavors that enrich the pineapples and apples. A touch of Gewurztraminer lifts it into floral and lychee territory.",Riva Ranch,86,20.0,California,Arroyo Seco,Central Coast,Chardonnay,Wente
103954,Italy,"Fontanafredda's Moscato d'Asti is a cut above its competitors, with intense orange, grape and pear aromas that lead into a palate of white grapes and ground cherries. The medium finish is intensely sweet but an underlying freshness saves it from being cloying. Drink with a plate of mixed fruit.",Moncucco,86,13.0,Piedmont,Moscato d'Asti,,Moscato,Fontanafredda
103955,US,"Dry, soft and simple, with pleasant flavors of grilled cherries, raspberries, cola, red licorice, red currants and smoky oak. The texture is nice and silky. Drink now.",,86,32.0,California,York Mountain,Central Coast,Pinot Noir,Calcareous
103956,Argentina,"Inviting raspberry and cherry aromas have a tiny level of volatility, while the palate is chunky, bold and edgy, with big berry flavors leading the way. Full on the finish, with some oak and vanilla to give it padding. Lively, full-bodied Cabernet that's pretty good in the long run.",Finca La Florencia,86,14.0,Mendoza Province,Mendoza,,Cabernet Sauvignon,Familia Cassone
103957,Australia,"Intensely fruity and fresh, with mounds of blueberries and raspberries carried by a slightly syrupy mouthfeel. Sure, Euro-drinking snobs might call it a simple fruit bomb, but it's a darn good version of that style. Drink it over the next 2-3 years.",Morse Code,86,9.0,South Australia,Padthaway,,Shiraz,Henry's Drive Vignerons
103958,France,"Aromas of green apples bring a fresh burst of acidity. The wine is bright, with a firm texture of lime zest and red apple skins.",Colombard,86,12.0,Southwest France,Vin de Pays des Côtes de Gascogne,,Colombard,Domaine de Mirail
103959,US,"A sensual aroma of musky spice and strawberry starts this wine out well. On the palate, the wine offers an interesting mix of delicate, dancing flavors and rounder, bigger spice. Unique, with some heft.",Sophia Dry Rosé,86,13.0,New York,Finger Lakes,Finger Lakes,Pinot Noir,Bellangelo
103960,Spain,"Grassy and pungent, with lime, citrus and white pepper on the nose. Tangy and simple across the palate, with basic pineapple and passion fruit flavors. Good but thins out on the finish, leaving leftover acidity.",,86,15.0,Northern Spain,Rueda,,Verdejo,Mania
103961,Italy,"This wine gives the impression of having been pushed just a bit too far, with a nose and palate dominated by vanilla and mocha notes imparted by small oak barrels. Nonetheless, black cherry and strawberry flavors manage to peek through on the palate, supporte by a cushion of lush tannins. A bright cherry note makes for a nice finish.",Ciabot Camerano,86,20.0,Piedmont,Barbera d'Alba,,Barbera,Marcarini
103962,US,"Not really dry, this Riesling has an official residual sugar reading of 2.11. It's blended with Gewürztraminer, Muscat Canelli, Chardonnay and Viognier. The end result is fruity and spicy, with flavors of honey-splashed apples, citrus fruits and peaches. High acidity provides much-needed crispness.",Vintner's Reserve,86,12.0,California,Monterey County,Central Coast,Riesling,Kendall-Jackson
103963,US,"Made in the California style, with very ripe pineapple and apple fruit, elaborated by French oak barrels, malolactic fermentation and sur lie aging. The result will appeal to many, even if it's a bit obvious and direct.",October Night Vineyard,86,25.0,California,Arroyo Seco,Central Coast,Chardonnay,J. Lohr
103964,US,"With more than 16% alcohol, this Zin has a hot mouthfeel, even for Dry Creek Zinfandel. Still, it's dry and smooth, with savory flavors of blackberry jam, chocolate, red and black currants, bacon and pepper. It's a good example of its type, and of Mazzocco's house style.",Maple,86,40.0,California,Dry Creek Valley,Sonoma,Zinfandel,Mazzocco
103965,Italy,"This Moscato is a great value, a perfect opening for a big party. Made in a subtle, lightly sweet style, with sophisticated gardenia and white flower scents on the nose. A jazzy midpalate mineral note contributes some edge, while the elegant finish trails off into intriguing notes of fresh ginger and roasted pineapple. Drink up, no reason to age.",Pitulé,86,13.0,Piedmont,Moscato d'Asti,,Moscato,Neirano
103966,US,"Ungainly, with stiff, puckery tannins giving a hard astringency, and unintegrated oak sticking out. Somewhere inbetween are modest cherry, anise and herb flavors. Pretty good, but not likely to go anywhere, so drink now.",Estate Grown,86,35.0,California,Oakville,Napa,Merlot,Turnbull
103967,Italy,"Really charming, with a nose of green plums, red berries and earth that jumps out of the glass and curls up in your lap. The palate is lacking a bit in intensity but makes up for it with iresistable cassis flavor followed by fresh-roasted coffee. The bracing acidity would be well matched by a cheese-laden dish such as lasagna. Drink now to one year.",,86,9.0,Piedmont,Dolcetto d'Alba,,Dolcetto,Veglio
103968,US,"Produced from the Sierra Foothills winery, Shenandoah, this is a dry, briary and rustic Cabernet. It has wild berry, currant and black pepper flavors, with edgy tannins. Needs rich beef and cheese dishes for balanced food pairing.",,86,24.0,California,Dry Creek Valley,Sonoma,Cabernet Sauvignon,Nobos
103969,Italy,"An exotic nose of spiced pears and white pepper with butter undertones makes for an eye-opening start. Made in a more luxuriant style than many Gavi, it shows a bit of texture on the palate and finishes with flavors of green plums, freshly cut grass and lychee. Drink up.",,86,15.0,Piedmont,Gavi,,Cortese,Ricossa
103970,US,"Very sweet, with flavors of honey, apricot jam, orange essence and smoky vanilla. There's lots of good acidity to make it clean. Could be more concentrated, though.",Viento Vineyard Late Harvest,86,21.0,California,Monterey,Central Coast,Riesling,Scheid Vineyards
103971,Argentina,"Toasty, dark aromas set up a smooth, semirich palate of creamy berry flavors mixed with spice, vanilla and pepper. This wine won't take you to wonderland but it doesn't go off course, either. Good and tasty Merlot with more than adequate balance.",,86,12.0,Mendoza Province,Tupungato,,Merlot,Domaine Jean Bousquet
103972,US,"A very nice wine that's dry and balanced, and shows quite a bit of elegance. The alcohol is low, and the flavors of cherries, currants, herbs, anise and cedar are savory.",,86,15.0,California,Paso Robles,Central Coast,Cabernet Sauvignon,Clayhouse
103973,US,"Sweet, spicy and floral aromas start this stylish Viognier from Cooper. The wine has some heft with its honeyed layers of flowers, spice and fruit. It's elegant and approachable…a sultry sip.",,86,21.0,Virginia,Virginia,,Viognier,Cooper Vineyards
103974,Spain,"Lean, focused cherry and raspberry aromas properly portend a snappy, fresh, edgy palate of semitart red plum and raspberry flavors. Buttery oak brings some softness, while the finish is a bit hot and high in acid. More traditional in style than modern.",Crianza,86,15.0,Northern Spain,Rioja,,Tempranillo,Luis Cañas
103975,US,"Tastes too oaky, with overwhelming smoky caramel, vanilla extract and buttered toast notes that swamp the underlying pineapples and peaches. In this case, you're better off with Gainey's regular 2007 Chard, which costs a lot less.",Limited Selection,86,38.0,California,Sta. Rita Hills,Central Coast,Chardonnay,Gainey
103976,France,"Subtitled Vin de Lune, moon wine, because the grapes were harvested at night. That has allowed the wine to preserve its freshness with lively acidity and fresh red currant flavors.",Clos Triguedina Le Rosé du Clos,86,,Southwest France,Vin de Pays du Comté Tolosan,,Malbec,Jean-Luc Baldès
103977,Italy,"Muscular tannins nearly mask raspberry and cherry notes in this structured red. The juicy palate leads to a fairly long, earthy finish. Drink with pepperoni and sausage pizza.",Pian Balbo,86,18.0,Piedmont,Dolcetto d'Alba,,Dolcetto,Poderi Colla
103978,Australia,"Dark and earthy, with modest plum fruit framed by ample vanilla. The wood tannins come on strong on the tart finish, but don't hold onto it expecting positive evolution; pair it with foods that will work with the astringency, like rare steak or burgers off the grill.",,86,14.0,New South Wales,Western Plains,,Shiraz,Ram's Leap
103979,US,"Somewhat sharp and tartly aggressive now in jammy fruit, with raspberry, cherry, wintergreen mint and cola flavors, sweetened with smoky wood notes. Doe not seem like an ager, so drink now with very rich meats, oils and cheeses to soften the hardness.",Four-Acre,86,34.0,California,Napa Valley,Napa,Zinfandel,Summers
103980,US,"Dry, acidic and harsh, this wine's cherry-skin flavors have a tannic bitterness. It tastes like an old-style Chianti, without the charm.",,81,18.0,California,Santa Barbara County,Central Coast,Sangiovese,Mandolina
103981,Chile,"Not a good result from MontGras. This is a pulpy, sweet, flat-lining Chardonnay that may not even make it as far as your table. So soft it barely registers.",Reserva,81,14.0,Colchagua Valley,,,Chardonnay,MontGras
103982,US,"Vegetal and hot, this Zin sure is rustic. The cherry-berry flavors are wrapped into green, edgy tannins.",,81,20.0,California,Lodi,Central Valley,Zinfandel,Wallace
103983,US,"Lockwood's lost a lot of steam over the years. This '06 Chard is thin and watery, with just a squirt of lemon and lime flavor.",,81,14.0,California,Monterey,Central Coast,Chardonnay,Lockwood
103984,Chile,"Never really gets off the starting blocks. Challenged aromas with generic, hot cherry flavors doesn't amount to much these days. Shows both berry tartness and weight.",La Porfia Grand Reserve,81,17.0,Rapel Valley,,,Carmenère,Botalcura
103985,Chile,"A slight, sharp wine with hints of vinegar and bramble on the nose and then skinny cherry and cranberry flavors. Too much bite and acid and not nearly enough depth, richness or fun.",El Delirio Reserve Carménère-Merlot,81,11.0,Central Valley,,,Red Blend,Botalcura
103986,Chile,"Quite sharp and reticent, with piercing, peppery aromas and flavors as well as plenty of searing acidity. Not an offensive or crazy wine, but too sour, lean and green to rate higher.",,81,7.0,Maule Valley,,,Merlot,Simone
103987,Chile,"For Odfjell, which normally puts out ripe, quality wines, this green, herbal Syrah is both surprising and disappointing. Our first sample was brutally corked and the second was green on the nose and then short, chocolaty and limited on the palate.",Orzada,81,20.0,Maipo Valley,,,Syrah,Odfjell
103988,US,"The official alcohol is under 14%, but the wine smells and tastes like Port. It has a burnt, caramelized taste of baked fruit, and is tannicly astringent.",Tombs Creek Vineyard,80,29.0,California,Sonoma County,Sonoma,Cabernet Sauvignon,Tin Barn
103989,US,"Vegetal and dry, this Rhône-style blend of Syrah and Mourvèdre doesn't have much going for it.",The Gem,80,16.0,California,Paso Robles,Central Coast,Rhône-style Red Blend,Stacked Stone
103990,US,"The age of this wine, nearly 5 years, makes you wonder why Hawley held it back so long. Maybe to let the harshness resolve. If so, it didn't work. It remains a bitter wine, with overripe, Porty flavors.",,80,25.0,California,Dry Creek Valley,Sonoma,Merlot,Hawley
