id,country,description,designation,points,price,province,region_1,region_2,variety,winery
26819,US,"Richness marks this flamboyantly fruity, sweet young Pinot Noir. It erupts in jammy cherry and raspberry flavors, while new oak brings sweet, toasty complications of smoky butter and vanilla. Would be just an ordinary fruit bomb except for the wonderful acid-tannin structure. So delicious.",Ferrington Vineyards,92,50.0,California,Anderson Valley,Mendocino/Lake Counties,Pinot Noir,Davies
26820,Italy,"From the celebrated Cannubi Boschis cru, here's a bright and luminous Barolo that opens with a deep ruby color and aromas of cherry, cola and cassis. Black fruit, tar and spice appear on the palate and the wine tastes tart, plumy and surprisingly succulent compared to most Nebbiolo-based wines.",Cannubi Boschis,92,,Piedmont,Barolo,,Nebbiolo,Virna Borgogno
26821,US,"A beautiful 100% Cabernet that comes from Rutherford and St. Helena. It's soft and dry and ultrarich, with blackberry, cherry, licorice, cola, spice and smoky new oak flavors. Seems best now and through 2014.",,92,65.0,California,Napa Valley,Napa,Cabernet Sauvignon,Meander
26822,US,"This is estate grown, from a Lake Chelan winery in an emerging region. Riesling is clearly a strength, as this has a delicate elegance often missing from the fruit bombs that can be grown in warmer sites. Bone dry, dusty and lightly floral in the nose. The balance of blossom, yellow fruits, juicy acidity and wet rock is impeccable; the wine extends itself gracefully into a lingering finish.",Stone's Throw Vineyard,92,18.0,Washington,Columbia Valley (WA),Columbia Valley,Riesling,Nefarious Cellars
26823,US,"This valley in Santa Barbara County continues to prove its relevance to California Chardonnay, as proven once again by this dry, crisply elegant and decadently delicious wine. It bursts in the mouth with juicy pineapple, white peach and honeysuckle flavors, generously oaked, but is balanced in acidity and minerals.",Chapel View,92,30.0,California,Santa Maria Valley,Central Coast,Chardonnay,Riverbench
26824,Italy,"Rivetto is making some very interesting wines and is worth keeping a close eye on. The Leon Barolo opens with plump aromas of coffee, cherry, blackberry, spice and ripe berry fruit. It's a generous and velvety wine with firm tannins and a dusty, finely textured mouthfeel.",Leon,92,,Piedmont,Barolo,,Nebbiolo,Rivetto
26825,US,"Made in a lean, elegantly structured manner, with modulated coffee, violet and mineral notes to the sour cherry candy fruit. Quite tannic, too, with a zesty bite of acidity. A bit austere and shut down now, and should slowly develop bottle softness and complexity after 2013.",Auberge Road,92,75.0,California,Rutherford,Napa,Cabernet Sauvignon,Lieff
26826,France,"All raspberries and red currants, this is a delicious, instantly approachable wine. It also has a more complex side, intense acidity, a tight texture followed by a juicy fruit character. It is a wine for celebration as well as more serious appreciation.",Fleur de Champagne Rosé Brut,92,349.0,Champagne,Champagne,,Champagne Blend,Perrier Jouët
26827,Italy,"Cascina Adelaide consistently offers a modern (ie: plump, ripe, dense) taste profile on its important wines. Even this expression from the Cannubi cru, a vineyard noted for the elegant and ethereal nature of its wines, delivers a bolder, bigger style. Aromas include roasted espresso bean, blackberry and polished black stone.",Cannubi,92,82.0,Piedmont,Barolo,,Nebbiolo,Cascina Adelaide
26828,US,"This is a very nice Cabernet that feels rich in the mouth, a wine that will have everybody remarking on its smooth, velvety texture. Taste-wise, it shows an olive tinge to the red and black cherry fruit, with a beautiful overlay of smoky oak. You can drink it now, with a good decant, and it should develop in the bottle over the next 6–9 years, if not longer.",,92,100.0,California,Rutherford,Napa,Cabernet Sauvignon,Etude
26829,France,"Warm and rich, even if still young, this is a rounded Champagne, full of ripe apple and spice, pink grapefruit, lined with intense acidity. Because it is still so young, it needs several years' aging.",Grande Sendrée Brut,92,99.0,Champagne,Champagne,,Champagne Blend,Drappier
26830,Italy,"Barolo Gramolere offers an attractive window onto the Nebbiolo grape with peek views at its inherent complexity and elegance. The wine opens with a ruby-garnet color and offers aromas of wild berry, white cherry, tar, licorice, hazelnut and ginger.",Gramolere,92,82.0,Piedmont,Barolo,,Nebbiolo,Fratelli Alessandria
26831,Italy,"Here's an expression of Nebbiolo from the celebrated Bussia cru that opens with juicy fruit tones of cherry and blackberry backed by charred notes of campfire, cured beef, cigar box, leather and crushed granite. The tannins here boast a very polished, almost squeaky quality. Hold for five more years at least.",Bussia,92,52.0,Piedmont,Barolo,,Nebbiolo,Giacosa Fratelli
26832,Italy,"Here's a Barolo that lives up to its “riserva” status thanks to aged aromas of old spice, leather, black mineral, root beer, tar and menthol-like intensity. There are some earthy, dusty tones on the finish and the wine imparts firm, ripe tannins in the mouth. Riservas are usually aged one more year than base Barolos.",Preve Riserva,92,125.0,Piedmont,Barolo,,Nebbiolo,Gianni Gagliardo
26833,Italy,"Elegant and pure in essence, this traditional interpretation of Barolo offers a long and steady aromatic lineup of wild berry, spice, cola and mineral aromas. The wine feels streamlined and pristine in the mouth and will age many more years in the cellar.",Vigna S. Caterina,92,39.0,Piedmont,Barolo,,Nebbiolo,Guido Porro
26834,Austria,"A classic Austrian blend of Zweigelt, Blaufränkisch and St Laurent, this is big, bold and ripe, structured, powerful and dense. Pure juicy black berry fruits drive right through the tight tannins. Age for 3–4 years.",Pannobile,92,60.0,Burgenland,,,Austrian Red Blend,Judith Beck
26835,US,"Here's a powerful Cabernet Sauvignon, ripe and opulent, offering summer blackberry, sour cherry candy, currant, dried herb and rose petal aromas and flavors. The addition of 21% Merlot brings a candied softness, but it's still pretty tannic, and wants 4–5 years in the cellar.",Estate,92,55.0,California,Rutherford,Napa,Cabernet Sauvignon,Sullivan
26836,Italy,"The Martinenga cru selection of Barbaresco offers beautiful complexity and elegance with firm tones of red berry fruit, cassis, white truffle, cola and lingering aromas of exotic spice. Thanks to its freshness and fine tannins, this wine will easily age five to ten more years.",Martinenga,92,50.0,Piedmont,Barbaresco,,Nebbiolo,Tenute Cisa Asinari dei Marchesi di Gresy
26837,US,"A little soft in acidity, in the way of Paso wines, but with just-in-time zest and tannins that give the flavors some structure. Mainly Cabernet Sauvignon, with 14% Petit Verdot, the wine is dry and rich, with blackberry, currant, cola, dark chocolate, violet, anise and cedar flavors. One of the more complex Bordeaux-style wines from this area. Drink now.",Suendero,92,49.0,California,Paso Robles,Central Coast,Bordeaux-style Red Blend,Vina Robles
26838,US,"Aromatically forward and lush, this greets you with lemon polish, beeswax, Satsuma oranges, and Key lime, backed with barrel-influenced coconut flavors. The flavors meld together in the mouth, holding firm with extra phenolic density through a lip-smacking, luscious and lingering finish.",Divio,92,21.0,Washington,Yakima Valley,Columbia Valley,Viognier,Stevens
26839,Italy,"Mario Battaglio offers a truly fantastic expression of Nebbiolo from the hot 2007 vintage that is packed tight with intensity and larger than life aromatic opulence. In a surprise twist, the wine also boasts a feminine side thanks to delicate aromas of wild flowers, licorice and light graphite or mineral shadings.",,92,,Piedmont,Barbaresco,,Nebbiolo,Battaglio
26840,France,"A soft, ripe Champagne, as befits the year. Attractive apples, spice and toast go beautifully with sweet acidity. It is developing richness and weight, although not likely to age over many years.",Brut Millesimé,92,69.0,Champagne,Champagne,,Champagne Blend,Laurent-Perrier
26841,Italy,"Bruno Rocca releases yet another beautiful Barbaresco. In the 2007, the wine delivers a hearty, genuine feel that is reflected in aromas of black fruit, spice, bresaola, wet earth and tar. The wine boasts a clean, fine texture with polished tannins and bright acidity. The finish is long and spice driven.",,92,,Piedmont,Barbaresco,,Nebbiolo,Bruno Rocca
26842,Italy,"Fully loaded and packed tight, this rich Barbaresco ushers forth aromas of ripe cherry, wet earth, smoked bacon, black stone and licorice. There's a strong spice element as well and the wine tastes thick and ripe in the mouth with firm, finely textured tannins.",San Cristoforo,92,,Piedmont,Barbaresco,,Nebbiolo,Elio Filippino
26843,US,"Earns a high score for sheer richness and decadance. Huge in blackberry, blueberry, cassis, dark chocolate, bacon, pepper and oak flavors, wrapped into big, velvety tannins. Impresses for its size, but is totally dry, and retains balance and elegance. Now–2015.",,92,25.0,California,Paso Robles,Central Coast,Syrah,Falcone
26844,US,"Drier and more minerally than Foxen's other Chardonnays, because it is the least oaked. It's vibrant in grilled pineapple, mango, apricot and vanilla spice flavors, brightened by beautiful acidity. Alcohol is quite high, but the wine never tastes hot or unbalanced.",Bien Nacido Vineyard Steel Cut,92,32.0,California,Santa Maria Valley,Central Coast,Chardonnay,Foxen
26845,Italy,"Very different from the Bricco delle Viole cru expression from the same producer, this wine offers bold, ripe fruit with lingering tones of red cherry, leather, charcoal and campfire. The fruit is thick and succulent and the finish offers sweet, succulent spice flavors. Multiple U.S. importers.",Luigi Baudana Cerretta,92,85.0,Piedmont,Barolo,,Nebbiolo,G D Vajra
26846,Italy,"Extreme elegance and balance characterize Gianfranco Bovio's Barolo Rocchettevino. The wine is studied and sophisticated with a clean presentation of fruit, spice and ethereal balsam or herbal aromas. It's a toned and carefully structured wine that will last many long years in the cellar.",Rocchettevino,92,,Piedmont,Barolo,,Nebbiolo,Gianfranco Bovio
26847,France,"This is a balanced wine, moving easily between rich fruit and a tight mineral and grapefruit texture. There is a hint of toast to give extra weight. Worth aging for several years.",Millésime Exception Brut,92,70.0,Champagne,Champagne,,Champagne Blend,Drappier
26848,Italy,There's a beautifully delicate nature to this wine that is evident in its pristine floral aromas and its feminine notes of raspberry and wild berry. Hints of smoke and tar appear at the end and the wine is tight and firm in the mouth. Don't worry about longevity; there's enough pulp and structure to guarantee a   long aging future ahead.,Sistaglia,92,,Piedmont,Barolo,,Nebbiolo,Deltetto
26849,US,". Though it is five years old and just being released, this thick, tannic and rich Bordeaux blend still requires decanting, cellaring, and/or extensive breathing time. A full day after first being tasted, it came together for me; the initial, aggressively herbal character is equally matched to ripe black cherry fruit and massive tannins. The nose suggests sweet cherry, but the palate leans more to the herbal side, with flavors of earth, stem and leaf, and there is a green tea residual flavor that infuses the finish. A wine to cellar and to savor with a fine steak.",Red Wine,92,65.0,Washington,Columbia Valley (WA),Columbia Valley,Bordeaux-style Red Blend,Corliss Estates
26850,Italy,"Blackberry, sweet vanilla and candied fruit are backed by oak-related aromas of spice and tobacco: But, the real beauty of this wine is that those determined aromas are backed by a delicate fluttering of cola, licorice and eucalyptus. This is a long aging wine and the natural heft and thickness of its texture suggests that it has many years to go.",Roggeri,92,90.0,Piedmont,Barolo,,Nebbiolo,Ciabot Berton
26851,Italy,"Cantina del Pino delivers a standout base Barbaresco with a bright ruby color and distinct aromas of dried cassis, leather, tobacco, prune, chestnut honey and blue flower. The wine is packed with bright acidity and tight tannins for long aging. The complexity here is really very special.",,92,47.0,Piedmont,Barbaresco,,Nebbiolo,Cantina del Pino
26852,Italy,"Cascina Ballarin delivers a clean and straightforward expression of the famed Bussia cru with all the depth and complexity you can expect with Nebbiolo. This is a steady, confident wine with solid tannins and a bright, mouth-cleansing finish.",Bussia,92,,Piedmont,Barolo,,Nebbiolo,Cascina Ballarin
26853,Italy,"The dynamic Rivetto family has been making wine since 1902 and the newest generation of winemakers is worth keeping an eye on. This bright and elegant Barolo shows aromas of spice, cola, cherry, tar, prune and black currants. It tastes smooth and elegant and shows firm structure in the mouth.",Leon,92,50.0,Piedmont,Barolo,,Nebbiolo,Rivetto
26854,Italy,"Founded in 1986, Tenuta Rocca is a hilltop property in Monforte d'Alba that overlooks some of the most beautiful landscapes in the Langhe. This wonderful Barolo opens with sweet smells of candle wax, nutmeg, ginger, chocolate and bright red fruit. The wine imparts a squeaky clean, polished feel in the mouth.",,92,48.0,Piedmont,Barolo,,Nebbiolo,Tenuta Rocca
26855,Italy,"With the whimsical name Paesi Tuoi (“your countries”), this youthful Barolo will definitely appeal to refined, international taste buds. The wine opens beautifully with loads of rose, violet and blue flower. In the mouth, it shows soft, silky tannins and bright acidity. Drink after 2015.",Paesi Tuoi,92,,Piedmont,Barolo,,Nebbiolo,Terre da Vino
26856,Austria,"From a steep vineyard above the village of Straden, this has wonderful tropical fruit aromas, the fruit beautifully ripe. Ripe, smooth, rounded, the acidity giving just the right final burst of herbal freshness.",Klausen,92,,Südoststeiermark,,,Sauvignon Blanc,Neumeister
26857,Italy,"Here is a classic expression of Barolo from a very good vintage that opens with bright fruit aromas that are embellished by carefully measured oak tones. You'll recognize blackberry, cassis, tobacco, mineral, cola and humus. The tannins are young and this wine requires more years of bottle aging.",,92,61.0,Piedmont,Barolo,,Nebbiolo,Pio Cesare
26858,US,"A beautifully accessible wine, polished, pretty and likeable now for its gentle texture and silky tannins. The sweet cherry and raspberry fruit is encircled with a coat of fancy smoked oak. Made from 100% Cabernet, the wine is balanced enough to gain bottle complexity for a decade.",,92,48.0,California,Rutherford,Napa,Cabernet Sauvignon,Sawyer
26859,Italy,"Le Coste Mosconi delivers a very attractive ensemble of ripe fruit aromas with oak-driven shadings of vanilla, cinnamon and clove. No single aroma is over the top and the wine is indeed nicely integrated and balanced. The tannins are drying and tight, creating a firm impression on the close.",Le Coste Mosconi,92,94.0,Piedmont,Barolo,,Nebbiolo,Parusso
26860,France,"A smooth and creamy Champagne, delicious peach and apricot fruits linked by acidity into a harmonious whole. There is a great apple skin texture that gives a bite, just enough to shape the rich aftertaste.",Grand Cru Le Mesnil sur Oger Blanc de Blancs,92,79.0,Champagne,Champagne,,Chardonnay,Pascal Doquet
26861,Italy,"Here's a nicely concentrated Barbaresco with distinct notes of tar, leather, asphalt and spice backed by softer notes of berry fruit, plum and prune. There's immense personality and power here with drying tannins and plump fruit on the close.",Ad Altiora,92,,Piedmont,Barbaresco,,Nebbiolo,Michele Taliano
26862,US,"Almost all of California's best Viogniers are oaked, but not this one. As with Tangent's previous bottlings, it just shows that this particular wine doesn't need wood to be opulent and completely satisfying. With brisk, clean acidity, it displays complex citrus, white peach, green apple, wildflower and mineral flavors. What a wonderful wine, and a worthy followup to the sensational 2008.",Paragon Vineyard,92,17.0,California,Edna Valley,Central Coast,Viognier,Tangent
26863,US,"Most of this Sauvignon Blanc was tank fermented, but a portion received oak. That gives a welcome layer of smoky richness and vanilla to the beautiful, underlying Meyer lemon, lime, pear and green apple flavors that are so rich and mouthwateringly tart. A very drinkable, dry white wine.",,91,14.0,California,Sonoma County,Sonoma,Fumé Blanc,Chateau St. Jean
26864,Italy,"Milky chocolate and creamy almond paste open the nose of this ripe and rich Barolo. Shadings of citrus, spice, plum, licorice and root beer add to the complexity. This is a pure, elegant and traditional expression of Nebbiolo that needs another five to 10 years in the cellar.",Acclivi,91,50.0,Piedmont,Barolo,,Nebbiolo,Comm. G. B. Burlotto
26865,Italy,"This is textbook Barbaresco from the well-received 2007 vintage. Vigneto l'Ciaciaret (the vineyard is part of the Gallina cru in Neive) offers a delicate embroidery of wild berry, spice and mineral aromas. The wine is rich and firm in the mouth with dusty, drying tannins.",Vigneto l'Ciaciaret,91,,Piedmont,Barbaresco,,Nebbiolo,Antichi Poderi dei Gallina
26866,France,"From a great year for vintage Champagne, this is a fine wine, bringing out minerality, green stone fruits and mouthwatering acidity. It is a wine for aging, so give this impressive Champagne 3–4 years.",Vintage Premier Cru Brut,91,72.0,Champagne,Champagne,,Champagne Blend,J. Dumangin Fils
26867,Italy,"This elegant Riserva expression from the Bussia cru has some ripe flavors of wild berry and raspberry followed by nicely evolved aromas of leather, spice, cola and fine Indian spice. The mouth feels tight and compact and this wine sports a long, mineral finish.",Bussia Riserva,91,,Piedmont,Barolo,,Nebbiolo,Giacomo Fenocchio
26868,Austria,"Harvested on December 15, this rich and sweet wine is light on acidity but heavy on concentrated apricot jam and honey flavors. It is opulent, intense, with a bright ginger spice aftertaste.",Eiswein 375ml,91,34.0,Wagram-Donauland,,,Grüner Veltliner,Josef Ehmoser
26869,Italy,"Without a doubt one of the most successful vineyard crus in Barbaresco, Rabajà delivers unique intensity and sophistication. You'll notice aromas of black fruit, spice, tar and licorice and there's good balance between the wine's acidity and its tannic structure. Pair this wine with roasted pork stuffed with prunes.",Rabajà,91,52.0,Piedmont,Barbaresco,,Nebbiolo,Ca' du Rabajà
26870,US,"Cadaretta's largest production red is drinking beautifully in this exceptional vintage. It seems to be moving into midlife softness, with a well-integrated blend of plums, cassis and black cherries, highlighted with clove and coffee. Complex and detailed, its tannins are grainy and dark, adding heft and gravitas to the fruit.",,91,40.0,Washington,Columbia Valley (WA),Columbia Valley,Cabernet Sauvignon,Cadaretta
26871,Italy,"This impressive Barbaresco shows generous intensity and a very nice equilibrium between wild berry fruit and oak-driven tones of spice and tobacco. There's a fun touch of pepper and white truffle as well and the wine is compact, firm and elegant on the close.",Montefico,91,45.0,Piedmont,Barbaresco,,Nebbiolo,Carlo Giacosa
26872,Italy,"Barolo Leon makes a wonderful first impression thanks to its aromas of ripe berry fruit, Indian spice, cola, licorice and ginger. There's deep dimension and personality here and the wine ends with firmly polished tannins.",Leon,91,55.0,Piedmont,Barolo,,Nebbiolo,Cascina Luisin
26873,US,"A worthy followup to the wonderful 2006. Shows equal concentration of blackberry, blueberry and licorice flavors, with a bacon and pepper savoriness that tantalizes. The structure is fine and firm, the finish dry and spicy. Drink now for sheer deliciousness.",,91,16.0,California,Mendocino County,Mendocino/Lake Counties,Syrah,Bonterra
26874,France,"Somehow this pure Chardonnay wine suffers from the Roederer preference for a higher dosage. With the Blanc de Blancs style, more minerality, something altogether more taut, would be better. That said, there is plenty to enjoy in this rich, full-bodied wine, with apricot as well as citrus flavors.",Blanc de Blancs Brut,91,69.0,Champagne,Champagne,,Chardonnay,Louis Roederer
26875,Italy,"Barolo Bergeisa reveals itself to be an elegant and sophisticated wine with delicate shadings of lead pencil, earthy tones, fragrant violets and black currants. The mouthfeel is tight with finely textured tannins and the finish is very polished and refined.",Bergeisa,91,,Piedmont,Barolo,,Nebbiolo,Le Strette
26876,US,"This pure varietal, single-vineyard, barrel-fermented wine perfectly captures the baseline flavors and qualities of the best Washington Sémillons. Complex and slightly high-toned, it brings ripe stone fruits, a hint of honeyed tea, impressive length and penetration, and a waxy, polished, lingering finish.",Fries Vineyard,91,20.0,Washington,Wahluke Slope,Columbia Valley,Sémillon,L'Ecole No. 41
26877,US,"The fruit is half Sheridan and half Dineen vineyard. Although stylistically a brother to the Stevens Merlot, this has the varietal earmarks of Cabernet Franc – some green, leafy streaks, more spice and sharpness to the tannins, and a definite herbal component. The fruit is an equal but not dominant partner – blackberry, cassis, and black olive, finished with a whiff of very dark chocolate.",Franc,91,30.0,Washington,Yakima Valley,Columbia Valley,Cabernet Franc,Stevens
26878,Italy,"Barolo Vigna San Giacomo is a meaty, masculine expression of Nebbiolo with dense, dark fruit, cherry, plum and prune with accents of bresaola, smoked beef and spice. The tannins are drying and firm and this style of wine could pair with turkey roast with raisin, apple and sage stuffing.",Vigna San Giacomo,91,,Piedmont,Barolo,,Nebbiolo,Stroppiana
26879,Italy,"Giuseppe Nada brings us a gorgeous Barolo that oozes elegance and intensity. The wine is redolent of tar, black currant, spice and dried licorice powder. The tannins are drying and fine and leave a long, polished sensation in the mouth. It's a very nice ensemble.",,91,,Piedmont,Barolo,,Nebbiolo,Nada Giuseppe
26880,Austria,"Very smooth, concentrated blend of Merlot and Blaufränkisch. There are considerable smoky wood flavors along with ripe berry fruit notes and a dark, firm edge that will soften as the wine ages. It has power, density and finishes dry. Age for 5–6 years.",Tesoro,92,115.0,Burgenland,,,Austrian Red Blend,Esterházy
26881,US,"Absorbingly complex with racy, textural, mineral-driven flavors, this excellent wine features fleshy apple and pear fruit, crisply defined and extended. The low alcohol—just a tad over 13%—keeps the acids front and center; the wine is immaculately fresh, with just a touch (0.7%) of residual sugar.",,92,12.0,Oregon,Willamette Valley,Willamette Valley,Pinot Gris,Lujon
26882,US,"Russian River-based MacMurray Ranch turns to the Central Coast's Santa Lucia Highlands for Pinot Noir, with admirable results. This is a terrific wine for drinking now, dry and powerful in red fruits, cola and spices, yet elegantly tailored. Might develop for a few years, but best now for youthful exuberance, although you do want to give it three hours in a decanter.",,92,35.0,California,Santa Lucia Highlands,Central Coast,Pinot Noir,MacMurray Ranch
26883,US,"Scores high on the deliciousness factor, with waves of blackberries, blueberries, currants, dark chocolate and smoky oak. A little on the soft side, which might limit ageability, but it sure is opulent.",Fortuna,92,75.0,California,Oakville,Napa,Cabernet Sauvignon,Turnbull
26884,US,"Shows the opulent fruit of the vintage, when long hangtime made ripeness so easy to achieve. The jammy raspberry and cherry flavors are spicy, with a sweet, smoky coating of oak. Brisk acidity and a savory minerality lift the fruit into complexity. Should age well, so drink through 2016 or so.",Ferrington Vineyard,92,49.0,California,Anderson Valley,Mendocino/Lake Counties,Pinot Noir,MacPhail
26885,US,"Tastes thick, heavy and sweet in youth, showing the fantastic ripeness of the vintage, with a flavor of cherry and raspberry marmalade. Oak shows up in the rich addition of buttered cinnamon toast. If that sounds good, it is, and you can enjoy it now. But it will improve with 3–4 years in the bottle.",Wildcat Vineyard,92,49.0,California,Sonoma Coast,Sonoma,Pinot Noir,MacPhail
26886,US,"Deeply flavored in raspberries, cherries, red licorice and exotic dusty spices, this Pinot Noir has a tannin-acid tightness that makes it aloof and hard. Although it's dry, it's so rich in fruit, it tastes sweet. A very fine wine, but needs some time to come around. Give it four or five years to mellow.",Reserve Nunes Vineyard,92,56.0,California,Russian River Valley,Sonoma,Pinot Noir,Matrix
26887,US,"Tart now, with lots of acidity cutting across the blackberry and mineral flavors. As rich as it is, there's a taut elegance that makes the wine tense. Clearly too young, it should develop fine bottle complexity over this decade.",Reserve,92,80.0,California,Napa Valley,Napa,Cabernet Sauvignon,Broman
26888,France,"The Loin de l'Oeil is the local white grape of Gaillac and is very happy to produce sweet botrytized wines. This is rich, full of botrytis flavors along with fig, sultana and apricot. Age the wine for 2–3 years, but it is ready to drink now.",Renaissance Doux,92,,Southwest France,Gaillac Doux,,Loin de l'Oeil,Domaine Rotier
26889,US,"Stuhlmuller's regular 2008 Cabernet, released a year ago, was quite good. This one's even better. It has all the hallmarks of a superior Cabernet, with rich, delicious blackberry, cherry, licorice, Dr. Pepper cola and oak flavors, framed into soft, intricate tannins. With a pleasant minerality, it should age well through 2016, gradually losing fruit.",Reserve,92,65.0,California,Alexander Valley,Sonoma,Cabernet Sauvignon,Stuhlmuller Vineyards
26890,US,"A standout Pinot, expressive from the first sniff to the last swallow. Elegant and precise, with deep notes of black cherry fruit, set into a balanced framework of tannin and acid. Barrel notes of coffee and cinnamon are expressive and beautifully integrated.",Marylhurst Estate,92,36.0,Oregon,Willamette Valley,Willamette Valley,Pinot Noir,Vista Hills
26891,US,"Fermented in a Taransaud French oak open top tank, using Maresh Vineyard grapes exclusively, this delicious wine combines pretty cherry and pomegranate fruit with dusty spices, leading into a finish dappled with cinnamon toast and coconut. Lovely now, or give it a few more years in bottle.",Audrey,92,65.0,Oregon,Dundee Hills,Willamette Valley,Pinot Noir,Scott Paul
26892,US,"The extra heat of Calistoga shows in this wine's softness, which limits its ageability. On the other hand, it's supremely ripe in blackberries, cherries, currants and milk chocolate, while oak adds elaborate layers of buttered toast and caramel. Drink now–2015.",Amoenus,92,75.0,California,Calistoga,Napa,Cabernet Sauvignon,Turnbull
26893,France,"This is a serious, firmly structured wine, impressively rich as well as tannic. Black fruits push through the considerable structure, offering balance as the wine ages. It is young now, with hints of mint from wood aging. Powerfully textured, give this 4–5 years.",Château Labrande,92,13.0,Southwest France,Cahors,,Malbec,Jean-Luc Baldès
26894,Germany,"Light, racy and delicate, with hints of vanilla and coconut adding a sexy layer to the citrus-dominated fruit. There are hints of riper fruit, but this is wonderfully clean and precise, with a long, citrusy finish.",Graacher Himmelreich Spätlese,92,32.0,Mosel,,,Riesling,Dr. Loosen
26895,France,"An impressive quality of Cahors is that you can find a wine as concentrated and dense as this without excessive alcohol. This 2006, wood aged, with touches of eucalyptus, is a big hearted, black fruit dominated wine, smooth and powerful, and just so well balanced for food. Can drink now, but better age for 3–5 years.",,92,40.0,Southwest France,Cahors,,Malbec,Château Lagrézette
26896,France,"A powerful wine, very concentrated, the tannins a part of the richer fruit and dark brooding character of the wine. There is good juiciness as well, black fruits and acidity cutting through the dominant young tannins.",Vieilles Vignes,92,18.0,Southwest France,Madiran,,Tannat,Château Peyros
26897,Argentina,"Without doubt the most full and complete Chardonnay from Argentina that this critic has tried. It smells lush and toasty, with elegant apple and pear aromas. The mouthfeel is rich and balanced, while flavors of baked apple, vanilla cream and woodspice are endearing. Long and flavorful on the finish, and not overoaked. A serious Chardonnay to drink now.",White Stones Adrianna Vineyard,92,115.0,Mendoza Province,Mendoza,,Chardonnay,Bodega Catena Zapata
26898,US,"Smooth, dry and rich, this Merlot-based Bordeaux blend shows complex flavors of black currants, black cherries, mocha and cedar. The tannins are thick, but very finely ground, with a sweet nutty taste. Shows real class and finesse. Should develop in the bottle through 2014.",Elevage,92,76.0,California,Stags Leap District,Napa,Bordeaux-style Red Blend,Chimney Rock
26899,France,"With a small amount of Tannat in the blend, this is a severe, tannic wine that will age. It has plum skin fruits, great weight and concentration, a dark, brooding structure, firm and solid. Age for 4–5 years.",Cuvée Réservée de l'Aïeul,92,,Southwest France,Cahors,,Malbec,Château Eugénie
26900,Italy,"Flors di Uis is a gorgeous white blend of Malvasia Istriana, Friulano and Riesling Renano that opens with a complex bouquet of yellow flower, stone fruit and spice. The mouthfeel is generous and thick with long-lasting floral nuances spread over the finish.",Flors di Uis,92,39.0,Northeastern Italy,Friuli Isonzo,,White Blend,Vie di Romans
26901,US,"There's nothing elegant about this Cabernet, but it does score high on the deliciousness scale. Shows Dry Creek's rustic tannin structure, with a scoury mouthfeel, but the blackberry, blueberry and currant flavors, which are accented with smoky oak, are incredible. Drink it over the next few years, and watch it change as it breathes in the glass.",Andolsen,92,38.0,California,Dry Creek Valley,Sonoma,Cabernet Sauvignon,Sbragia
26902,US,"Who wouldn't love this Cabernet? It defines the famous description of wines from this district as an iron fist in a velvet glove. Shows a firmly tannic structure, with good acidity and a firm minerality. That's the iron. The velvet is the ripe, rich black currant and cherry fruit. Glamorous and delicious, it gives its best over the next six years.",Reserve,92,45.0,California,Stags Leap District,Napa,Cabernet Sauvignon,Martin Ray
26903,US,"A big, rich, flashy Chardonnay that's designed to impress, and does. Almost too much of a good thing, with massive lemondrop candy, pineapple, lime and kiwi fruit flavors, as well as firm minerality and lots of toasty oak. Drink now with opulent fare, such as shellfish.",Drake Estate Vineyard,92,60.0,California,Russian River Valley,Sonoma,Chardonnay,Williams Selyem
26904,France,"A big and powerful wine with a vibrant, rich texture. Dense black plum and ripe berry fruits push through the firm tannins. The wine is smooth and perfumed with a big spicy aftertaste. Drink now, or keep for 2–3 years.",L'Oratoire,91,38.0,Provence,Bandol,,Mourvèdre,Domaine de l'Hermitage
26905,France,"A dark and rich wood aged wine, packing the intense punch of Tannat while smoothing and rounding it with spicy wood, dark chocolate and sweet plums. Age for 3–4 years and more.",Vignes Vieilles,91,32.0,Southwest France,Madiran,,Tannat,Domaine du Crampilh
26906,US,"For the second year in a row, Decoy has released one of the best values in Zinfandel of the vintage. This year, Sonoma County is source to the grapes, and the wine shows classic wild berry, cola, anise, pepper and sandalwood flavors. Most remarkable is the tannic structure, which is smooth and distinguished. Easy to find, with 15,000 cases produced.",,91,22.0,California,Sonoma County,Sonoma,Zinfandel,Decoy
26907,Italy,"This gorgeous Riserva Chardonnay shows modern oak touches of vanilla and toasted almond backed by apricot, honeysuckle and creamy lemon mousse. It's a thick, structured white wine with a creamy finish that would pair with chicken, shellfish or pork.",Castel Ringberg Riserva,91,36.0,Northeastern Italy,Alto Adige,,Chardonnay,Elena Walch
26908,US,"Doesn't say so on the label, but according to the winery the grapes come from the highly regarded La Encantada Vineyard. It's a very fine wine, showing cool-climate acidity, bright, ripe red fruits and fuzzy tannins, to which oak contributes a smoky, buttery sweetness. Good now, and should hold over the next six years.",,91,55.0,California,Sta. Rita Hills,Central Coast,Pinot Noir,Inception
26909,Germany,"A big, sturdy auslese, nearly dry in style yet showing some botrytis and plenty of concentration. Hints of dried apricots and mushrooms lead the way, and there is some citrusy character, but this brooding wine is best served with cheeses or savory dishes.",Erbacher Steinmorgen Auslese,91,107.0,Rheingau,,,Riesling,Baron Knyphausen
